Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
13,-15,16,47,32,-3,-7,-128
-9,-9,-5,3,-7,2,-1,-128
7,3,4,-14,-3,3,0,-128
16,26,-36,-29,-18,-6,-7,-128
-5,-33,-6,13,-10,-5,-4,-128
-15,-7,37,23,3,-9,-9,-128
-4,-31,-9,36,6,6,0,-128
-1,-15,-8,-66,-2,4,3,-128
17,12,-4,73,-12,2,4,-128
-48,10,15,-38,25,4,5,-128
-11,13,-4,-24,4,-2,-8,-128
1,-10,-2,-74,-21,-8,-4,-128
-1,-9,7,-2,-6,-1,3,-128
2,9,7,28,-6,-3,7,-128
3,-5,14,-18,11,4,4,-128
-6,0,-6,6,-7,-4,-3,-128
-7,3,-12,-15,11,-3,-9,-128
-2,2,31,-14,-7,-3,1,-128
-4,2,-41,5,-3,-1,1,-128
-7,-6,-4,26,-2,-2,0,-128
10,0,-16,50,37,9,8,-128
11,-17,1,-36,-7,2,-6,-128
-16,5,33,-3,-33,-5,-3,-128
-2,-10,-63,-71,-15,-8,-3,-128
-5,-2,15,60,30,0,-7,-128
-3,-6,6,39,21,-2,-2,-128
3,4,41,6,-8,-2,-1,-128
13,0,-34,-19,-6,1,2,-128
-2,-5,3,-9,-9,-4,-4,-128
-4,-2,11,-20,-7,4,6,-128
-2,12,6,34,10,-6,-9,-128
8,-2,7,-1,-2,2,-3,-128
-7,-2,-20,-9,3,-4,1,-128
-3,-3,26,-6,-5,-7,3,-128
-4,-4,0,-16,-10,-1,-9,-128
0,6,12,10,-3,-5,-2,-128
3,-5,3,100,15,3,5,-128
0,6,18,34,14,2,-5,-128
-7,2,16,-5,1,-3,-5,-128
5,5,-40,27,-3,0,-4,-128
4,1,-9,20,29,6,4,-128
2,-10,-5,-7,-4,-1,2,-128
-9,4,5,-12,-9,0,-8,-128
-3,-10,-6,17,-15,-4,-1,-128
-9,7,-1,-46,-15,-5,5,-128
-4,-2,4,57,-14,0,2,-128
13,-2,-1,-25,38,12,3,-128
5,-1,5,23,-8,-13,-21,-128
-9,-25,16,12,3,-3,-4,-128
6,5,-79,-10,10,6,5,-128
5,5,33,-38,-11,-13,-7,-128
-8,3,5,56,19,1,-2,-128
-1,-2,-10,2,-3,2,-2,-128
-6,-1,-27,-18,3,6,4,-128
5,-8,35,-6,-9,-3,0,-128
16,-1,7,-45,-14,3,1,-128
-33,-29,-10,32,5,-4,-12,-128
-1,-1,-2,5,9,3,9,-128
2,-4,-25,-36,-11,0,2,-128
9,4,22,89,0,-4,-6,-128
-21,3,-23,-72,6,-3,-19,-128
-1,7,-16,-10,-1,2,6,-128
-13,-9,34,5,-4,-10,-2,-128
-1,-4,-40,-28,-17,-9,4,-128
11,-3,-65,-26,1,8,5,-128
-2,8,29,47,24,4,2,-128
-19,-15,1,-16,-4,-11,-36,-128
-1,-6,3,-13,-7,-10,-14,-128
-6,-11,3,-11,-6,1,6,-128
3,14,14,-11,-13,-4,9,-128
-14,1,-12,23,4,1,0,-128
12,-7,-30,-10,1,-3,3,-128
-17,-14,18,6,6,-2,2,-128
1,0,36,20,-1,-1,-1,-128
-6,3,-13,-46,-30,-5,-7,-128
2,-2,-67,127,54,7,6,-128
3,-2,19,-48,-8,0,3,-128
-1,-8,-31,-54,-13,-7,0,-128
-12,3,12,50,-13,-3,-5,-128
1,3,26,-62,9,-1,-4,-128
-5,-20,30,-19,-10,-3,-5,-128
-1,-2,-24,1,-9,-8,-10,-128
-1,0,-11,-47,-2,3,0,-128
1,5,4,32,1,4,8,-128
21,25,-23,26,18,4,6,-128
-12,0,66,-11,10,-2,-13,-128
-3,-7,-36,54,2,-3,2,-128
-12,-19,-49,-70,-3,-3,-4,-128
-5,0,17,-6,-17,-2,-2,-128
-6,9,-3,46,12,0,1,-128
13,2,25,-32,-8,-1,0,-128
-13,0,-65,-59,-20,0,8,-128
-28,-8,9,27,-8,-6,-10,-128
10,-3,5,14,18,2,-3,-128
16,2,-6,-9,-6,-4,-2,-128
7,4,0,-20,-8,0,-5,-128
-21,-21,21,8,-7,-4,-12,-128
-11,-1,-15,-21,-6,-2,0,-128
6,4,-4,-70,-22,3,12,-128
-5,-13,-6,77,6,-2,3,-128
-33,4,0,42,19,-3,-20,-128
6,-18,-19,-10,-7,-6,-9,-128
-5,4,16,-13,-2,2,2,-128
9,0,55,-2,-11,-4,-6,-128
-5,-6,-52,24,-2,-6,-7,-128
1,-5,-16,-41,-16,-5,7,-128
19,2,-9,10,10,7,7,-128
-25,-6,20,-5,19,3,3,-128
-18,-1,22,4,-3,1,3,-128
11,-2,-32,-5,-5,-3,-13,-128
2,-5,-39,-11,-9,-9,-10,-128
0,0,16,-31,-10,-3,1,-128
-12,-3,8,2,2,-3,1,-128
7,0,24,25,6,-2,-1,-128
5,2,-11,-66,-8,4,5,-128
2,1,23,56,7,-4,-4,-128
4,1,-15,-34,-5,-2,1,-128
-11,-3,0,31,2,-6,-7,-128
-4,-8,25,33,10,-1,-4,-128
-5,4,-73,9,2,1,3,-128
16,3,14,-20,-9,1,3,-128
-48,-3,11,23,15,1,-2,-128
-8,-9,-24,35,2,-2,-7,-128
25,13,20,-24,14,-3,-1,-128
-4,4,-13,-51,-18,-6,-4,-128
-4,14,12,13,-2,2,0,-128
-2,-15,-29,3,-2,-4,5,-128
1,-5,18,-15,-6,1,1,-128
-3,-7,3,20,-8,-3,-3,-128
-3,9,6,28,4,-3,-8,-128
10,5,4,-55,-4,-2,0,-128
-11,0,0,25,3,-2,0,-128
6,13,1,39,22,11,10,-128
-7,-3,-4,-6,-10,-7,-5,-128
5,-7,-5,-39,-19,-7,-9,-128
5,3,11,-9,12,-5,-9,-128
-21,-8,6,-33,-13,-7,-12,-128
-2,6,10,-40,-10,3,3,-128
6,-44,-13,46,3,-1,4,-128
-3,-2,10,6,19,2,-9,-128
-28,-8,-38,-9,-4,-6,-3,-128
-3,6,-2,-6,-11,-1,4,-128
1,3,5,-48,-10,2,7,-128
12,3,25,44,3,-2,1,-128
2,-3,-33,-78,-6,-4,-13,-128
-3,0,48,40,-11,-10,-10,-128
-10,-17,-51,37,8,-1,-1,-128
9,2,-11,-20,8,7,5,-128
-12,-3,29,-37,-35,-8,-3,-128
2,-10,-12,53,23,-1,2,-128
9,-9,-11,17,4,-4,-5,-128
-7,3,1,-10,0,-1,0,-128
0,3,27,5,0,1,-5,-128
-1,2,-38,3,3,0,-2,-128
3,-12,8,-20,-8,-8,-4,-128
-13,5,34,-5,-7,0,-4,-128
-6,1,-66,-12,-3,0,3,-128
-1,6,-2,-49,-14,1,4,-128
6,-12,-4,66,9,-6,-7,-128
7,2,32,-36,-5,-3,-3,-128
