Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-7,-1,1,0,-4,-2,0,-128
9,-13,31,-27,19,5,8,-128
2,7,-128,1,3,6,4,-128
-21,-30,18,7,-10,-23,-20,-128
0,5,12,5,-5,-1,-9,-128
-2,-3,6,-7,1,5,0,-128
-6,6,5,-8,-3,0,2,-128
9,11,23,4,2,7,18,-128
-3,-6,11,-3,-7,-4,-6,-128
0,-16,-15,-2,-3,0,-2,-128
-3,-10,-65,-12,-6,-2,0,-128
3,12,37,3,4,2,1,-128
-4,-5,-38,18,-3,-7,-9,-128
0,-2,93,-16,-5,-5,0,-128
6,8,-29,-19,-9,10,61,-128
-7,-3,-4,-10,-10,-14,-2,-128
-1,-2,-19,4,3,1,-11,-128
-8,0,67,19,1,-2,-13,-128
8,16,-51,10,4,1,1,-128
-10,-18,-53,-7,-5,-1,-24,-128
1,9,-10,-11,-1,2,37,-128
17,14,57,-6,6,9,8,-128
-14,-19,94,26,-9,-20,-14,-128
-6,-3,-45,1,0,-3,-7,-128
-8,-5,22,74,10,-1,19,-128
2,-3,15,-1,-3,-5,-6,-128
-3,6,-61,-29,-19,-4,-12,-128
1,1,-31,-28,-10,-4,3,-128
-1,-8,-48,-13,7,4,6,-128
0,3,15,-14,-2,-2,2,-128
-11,-14,127,52,4,-10,-10,-128
-17,-16,-128,47,1,-12,1,-128
5,-3,19,8,-2,-1,-33,-128
2,20,10,-16,-9,-3,-18,-128
2,2,1,-7,10,-1,0,-128
-10,-1,0,-16,-15,-11,-14,-128
-1,-1,-2,-8,2,8,8,-128
0,0,14,-2,-13,-6,17,-128
-9,-12,86,72,14,-12,0,-128
2,4,-59,-5,11,7,3,-128
-1,-1,-29,2,0,-2,-4,-128
-5,-3,109,-21,-13,-8,-10,-128
-3,-4,-14,-19,-6,-1,-3,-128
3,7,5,-53,-17,0,-3,-128
1,6,15,22,-14,4,-9,-128
5,9,-39,-10,26,5,7,-128
0,3,2,13,0,-1,5,-128
-2,10,119,40,3,-5,6,-128
-12,-12,1,11,-13,-16,-1,-128
3,-5,-57,1,-8,-5,-27,-128
5,10,1,-9,-1,0,-8,-128
7,5,-25,-5,5,5,17,-128
1,-3,17,6,0,-2,9,-128
0,5,103,2,0,2,4,-128
1,9,-60,-12,-7,-1,-8,-128
7,4,-18,13,-4,0,25,-128
2,9,116,-24,-5,1,-1,-128
-12,-20,80,36,16,6,-8,-128
15,6,-64,12,15,10,17,-128
-8,-8,31,-13,-9,-7,33,-128
-2,-5,-1,-13,-2,-3,-9,-128
5,17,53,25,-3,0,-1,-128
2,-8,-1,35,-1,-5,0,-128
-10,1,18,-2,-9,-14,-64,-128
-3,9,-9,-21,-5,2,20,-128
3,2,-10,-11,-4,1,40,-128
-1,1,-4,-4,-1,-2,-13,-128
5,9,-36,-31,-4,6,16,-128
-8,0,55,11,-4,-4,-43,-128
8,-5,98,43,2,1,16,-128
-16,-7,73,52,-2,-15,-17,-128
3,0,-35,-16,22,1,-47,-128
0,-7,-18,-13,2,3,-3,-128
-2,-3,-9,-9,-8,2,21,-128
5,0,-5,-8,0,3,15,-128
-3,2,-6,-24,-7,-3,0,-128
2,1,2,-42,-16,-4,-2,-128
-5,2,8,25,-3,-3,-6,-128
1,11,8,-20,-35,-3,-2,-128
-1,-3,-7,29,28,-1,-4,-128
12,27,69,-72,18,13,7,-128
-17,-53,-112,39,4,-4,-30,-128
-12,-20,-36,8,-14,-12,-10,-128
3,0,17,16,-5,1,21,-128
-7,-1,-19,-32,-12,0,13,-128
-9,8,-39,-18,-10,-5,-26,-128
10,10,29,-15,-8,2,0,-128
9,2,-55,-6,-5,0,31,-128
0,13,4,6,13,0,-27,-128
-3,-11,-56,-15,0,2,-5,-128
-7,-5,27,3,-3,-3,-5,-128
-4,-4,46,11,-1,-4,-15,-128
-12,-8,44,30,0,-7,-10,-128
0,4,26,-10,-4,-5,-9,-128
-1,0,-124,-14,0,1,32,-128
2,7,-5,-7,-4,8,0,-128
-6,-4,6,9,-1,-6,1,-128
3,-9,11,-18,-7,-4,-4,-128
-5,-16,-4,-4,-3,-11,-18,-128
-6,-7,-51,-12,-6,-5,-8,-128
1,19,-5,-1,1,-1,3,-128
0,3,75,1,3,0,-1,-128
1,6,-1,4,-1,5,4,-128
-11,-27,-128,-54,-12,-11,-13,-128
-4,-4,24,-11,-8,-2,3,-128
-2,7,104,34,-11,-6,-1,-128
-3,-4,-32,56,46,5,0,-128
1,7,-23,-16,-12,1,-6,-128
-5,6,-9,2,8,-2,-30,-128
4,20,-5,-7,-12,1,13,-128
4,1,-5,-11,9,5,46,-128
1,0,-33,-25,-6,-1,1,-128
4,17,46,1,-2,3,-4,-128
-9,5,-11,36,-5,-9,-25,-128
-7,-17,-115,-26,-8,-8,16,-128
0,5,55,-10,-4,-8,-63,-128
-2,0,24,36,7,5,18,-128
2,-4,-1,15,8,4,0,-128
1,3,4,-8,-1,5,-1,-128
1,9,0,4,5,9,12,-128
-7,0,0,-15,-14,-14,-17,-128
-3,8,48,-24,-16,-9,-6,-128
12,-8,-111,-11,-3,7,48,-128
-23,-48,-128,-19,6,-13,-18,-128
-9,-4,-20,11,-3,-4,-8,-128
7,5,21,3,4,6,-13,-128
1,27,41,-8,-3,2,-3,-128
0,-10,-38,-4,-2,2,17,-128
-3,3,31,-10,-5,-3,14,-128
6,5,-70,-7,0,6,-11,-128
-3,2,92,30,1,-5,6,-128
2,-10,-50,-42,0,-3,-4,-128
-5,-9,9,7,0,-2,-5,-128
-1,-7,2,11,-3,1,-1,-128
5,19,-15,-26,-8,-1,5,-128
-3,8,12,42,8,-5,-11,-128
0,4,21,-4,2,1,4,-128
0,-3,45,-38,-21,2,10,-128
-7,-7,-60,35,-12,-8,-20,-128
-3,-2,-22,20,29,5,-6,-128
-1,2,-23,-12,-2,-1,-3,-128
-3,5,86,-16,-9,-5,-8,-128
0,-8,-86,-18,-7,-3,0,-128
-8,-6,89,10,-6,-5,-3,-128
-3,-2,-53,-23,-17,-9,-23,-128
6,9,-88,35,12,4,12,-128
-18,-37,-1,-5,7,-6,-21,-128
10,11,10,-8,-1,1,44,-128
-8,-5,0,-5,-1,-5,-3,-128
2,14,7,-1,-4,0,-5,-128
-3,-2,3,-5,-2,1,-11,-128
-1,-1,-55,-10,-3,1,-9,-128
0,8,-106,-25,-8,-6,2,-128
0,-5,127,25,5,2,3,-128
-4,-9,-48,26,-3,-1,-17,-128
-3,1,-64,-20,-5,-9,35,-128
-3,-9,-128,16,-5,-6,0,-128
4,16,90,38,17,4,2,-128
-4,-2,19,-28,4,-1,-20,-128
-2,-7,-33,-13,-6,-4,-5,-128
-2,-14,-40,-23,-2,1,-2,-128
-2,15,56,3,-1,-1,11,-128
8,9,-18,-31,-7,7,2,-128
-4,-5,33,-24,-19,-5,-6,-128
-20,-13,4,67,-2,-14,-10,-128
5,3,-28,-4,29,6,2,-128
2,-1,48,-9,-10,-4,-7,-128
3,-9,-101,-21,-10,1,-7,-128
-5,-6,81,-11,-6,-4,7,-128
4,5,-63,1,-4,0,7,-128
-3,3,-20,-31,-6,0,-5,-128
1,2,127,13,-2,0,0,-128
-10,-24,-128,21,5,-9,-6,-128
-1,-4,-27,3,2,-2,-6,-128
0,22,49,-7,-7,1,-24,-128
-2,-18,13,-3,1,1,17,-128
-3,0,-12,-7,-4,-1,18,-128
-2,0,32,-2,3,-7,-9,-128
-10,-7,-11,-11,-2,-5,-32,-128
12,6,-3,2,4,4,16,-128
-3,-3,-8,6,-6,-2,-6,-128
0,1,-10,4,4,-2,-5,-128
-5,-2,8,-1,-2,-2,-6,-128
-4,-3,-18,-9,-4,2,-3,-128
-1,-1,-11,-12,-7,-4,-3,-128
-2,1,-19,27,-25,-4,-1,-128
-7,-1,20,-30,15,-7,-9,-128
1,-8,-28,-8,7,1,1,-128
0,4,46,1,3,-3,-8,-128
-6,-12,-128,1,5,5,6,-128
-6,-4,62,-5,-5,-3,-1,-128
-8,-5,81,35,-9,-8,-11,-128
0,4,1,-3,-8,0,-1,-128
2,0,12,-14,-6,-3,-5,-128
-4,-5,-69,-18,-13,-2,-5,-128
9,25,88,23,-8,11,5,-128
-13,-23,-48,-19,16,-7,-33,-128
-21,-17,-59,24,6,-4,1,-128
4,-7,-55,-7,-6,6,54,-128
-2,3,3,-7,-12,-8,-11,-128
0,3,58,17,-3,-5,-3,-128
2,5,-20,-10,0,5,1,-128
1,7,23,-5,5,4,-4,-128
-5,-11,-71,-9,-1,4,-7,-128
-8,-3,-9,4,-10,-5,-21,-128
18,19,33,8,-1,16,27,-128
-2,-7,122,3,3,-13,-8,-128
-6,-15,-57,-31,-2,-2,3,-128
-7,-6,-128,-3,-7,-11,-3,-128
2,-1,18,-1,-5,0,40,-128
1,9,33,13,-6,-2,-2,-128
-4,-3,21,-14,9,-3,-6,-128
-4,-1,9,-2,1,-6,-10,-128
-5,-2,-3,-2,-5,-9,-20,-128
10,11,-31,-12,-5,13,17,-128
2,-1,52,20,7,2,2,-128
-7,-17,9,14,-3,-1,-4,-128
0,5,21,-1,-3,-1,-1,-128
-2,3,-17,-44,-17,1,3,-128
1,-6,-57,-16,2,-5,-5,-128
1,-4,-45,16,-14,0,4,-128
-4,-2,-57,0,35,1,-6,-128
-4,-6,74,-20,-7,-5,-4,-128
-2,-4,-80,-11,-9,-1,-21,-128
11,10,56,22,5,10,52,-128
0,-7,83,-18,-11,-3,14,-128
1,-15,-113,-8,-5,4,-10,-128
3,14,127,-23,-15,1,7,-128
-12,-8,-51,-17,-16,-15,-16,-128
-9,-9,-59,56,13,-1,-7,-128
-2,-4,2,-6,10,2,-8,-128
7,7,51,-6,2,-3,4,-128
-2,0,-63,-9,-8,3,6,-128
-9,-25,-21,20,-7,-6,-7,-128
-6,-1,-10,-16,-7,-1,16,-128
2,2,13,1,-1,1,-24,-128
-5,-6,-37,-13,-7,-4,-5,-128
8,9,39,6,-2,2,8,-128
0,4,12,28,2,1,7,-128
-15,-14,27,12,-8,-14,-35,-128
-5,-6,-27,-12,-3,-5,41,-128
9,5,-61,-10,7,10,22,-128
2,4,107,-1,-5,-5,-3,-128
-6,0,78,-9,-6,-4,-10,-128
-5,-16,-93,-18,-7,-4,-27,-128
-5,-1,6,13,-12,0,28,-128
-3,24,83,-17,1,-3,-6,-128
0,-14,-79,6,14,1,-1,-128
0,10,18,-12,0,-2,0,-128
0,2,34,-20,-13,1,-5,-128
-1,2,-16,26,0,-5,-8,-128
-5,-6,-24,10,1,-3,-5,-128
-1,-1,14,-29,-4,1,8,-128
-4,-4,-54,40,-1,-4,-6,-128
4,6,6,-33,6,3,-3,-128
-1,-2,16,-16,-7,0,18,-128
1,-17,-24,-18,-5,0,-8,-128
-9,-7,-35,-23,-4,-5,2,-128
6,4,52,16,2,0,7,-128
-4,9,-73,13,-4,-7,7,-128
-8,-14,-50,-1,4,-5,-5,-128
-5,-11,12,-7,-2,-3,-8,-128
-9,-4,6,-4,-6,-12,-25,-128
8,10,-9,7,5,5,11,-128
2,3,5,-16,-11,-4,-2,-128
1,4,30,-10,-17,2,-3,-128
-1,3,-37,9,4,7,7,-128
-4,2,52,17,12,-15,-84,-128
-6,-17,107,31,-6,-12,30,-128
-9,3,65,-12,3,-4,-2,-128
-4,-13,-90,-16,-13,-4,-9,-128
0,12,-17,7,1,-1,-5,-128
-1,-1,26,-7,-2,0,-3,-128
0,2,-5,-2,0,-1,-1,-128
-2,-2,2,-4,-8,-6,-5,-128
0,2,12,-4,-6,1,-13,-128
-4,1,3,0,-1,-4,3,-128
6,2,-4,-6,0,4,7,-128
-5,-5,-6,-13,-3,-4,-3,-128
-6,-2,26,-25,-10,-11,-26,-128
