Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-5,1,-7,-12,-5,-10,-18,-128
-35,-1,9,49,32,2,-11,-128
5,6,19,5,2,-3,2,-128
4,1,-11,-13,-3,4,-17,-128
-1,0,-1,2,-12,-2,-6,-128
9,1,-6,26,-1,-2,0,-128
-19,-5,7,-22,-5,-2,1,-128
-2,-4,-43,12,4,6,11,-128
0,4,0,21,17,0,-20,-128
5,-1,-20,-26,-13,-6,18,-128
-13,-7,18,-19,-9,-12,-11,-128
4,10,42,-31,-18,-6,5,-128
0,-14,2,88,18,-2,-10,-128
3,-8,26,-1,7,6,0,-128
3,-1,-6,-3,0,2,-22,-128
-2,0,10,-4,-8,-10,0,-128
-21,4,59,16,4,-1,3,-128
10,-4,-128,-18,7,-4,-6,-128
-5,-1,48,-24,1,2,29,-128
-10,-7,44,28,-14,-14,-16,-128
-10,-9,-36,5,-11,-10,-3,-128
-11,-4,13,7,1,1,-2,-128
14,-5,-3,-52,1,5,13,-128
6,9,14,24,-17,-4,-7,-128
3,-6,-99,-51,9,6,1,-128
-2,1,-22,13,-6,-1,9,-128
-9,-11,126,25,-2,-9,-45,-128
0,-5,-128,-8,-13,-5,-4,-128
-4,-1,-6,-20,-8,-6,-2,-128
-9,-7,32,-4,-4,-2,0,-128
-3,0,-16,2,9,8,-7,-128
3,-13,106,13,-12,-14,-26,-128
-27,-3,29,-17,-14,-7,1,-128
-18,-12,26,41,6,-1,-7,-128
28,9,21,4,4,0,-3,-128
-15,8,19,-4,-1,3,-14,-128
-7,-4,-17,-4,-8,-1,-19,-128
5,5,2,3,-4,2,20,-128
-22,-6,-70,-26,-7,0,-2,-128
-7,-7,0,-50,-6,-1,3,-128
-5,2,79,51,-3,-3,0,-128
-9,7,-9,9,-11,-2,-22,-128
-1,-9,61,-15,-2,-2,32,-128
-2,-5,28,7,5,-5,-4,-128
11,8,81,-18,3,-2,-3,-128
-1,3,-127,30,8,2,2,-128
20,1,-34,18,0,-3,-1,-128
-19,1,118,22,1,2,-1,-128
5,8,73,-19,4,3,22,-128
-13,-4,-121,12,13,2,-14,-128
24,3,-36,61,41,11,1,-128
-23,-7,50,-5,3,3,-6,-128
2,7,3,-12,-7,-1,-5,-128
-5,-2,44,-26,-13,0,0,-128
-2,-1,-110,-31,-18,-4,-3,-128
-10,-5,-7,54,12,0,-21,-128
10,8,80,7,-10,-5,-7,-128
0,0,1,-37,0,4,20,-128
2,1,-13,-1,-6,-4,-13,-128
-2,1,14,21,6,1,-10,-128
2,15,3,9,5,4,7,-128
0,-8,5,8,-2,-4,27,-128
-12,-41,-128,-33,-12,-15,-24,-128
-9,-4,-84,1,-1,-4,12,-128
-1,8,32,26,6,2,0,-128
-9,-3,9,-6,-2,-1,-11,-128
-14,1,13,-24,-12,0,-23,-128
18,18,25,-28,-16,5,31,-128
10,-4,-21,37,13,1,2,-128
-8,-10,50,-17,3,0,-2,-128
-13,-8,-47,-3,0,-5,-19,-128
-5,-1,29,-37,-18,-7,-19,-128
4,-4,7,37,-1,-4,8,-128
5,-1,-11,-8,-4,1,22,-128
1,9,30,-9,-4,-1,9,-128
0,4,18,14,2,-2,-9,-128
-2,-1,-16,-26,0,5,1,-128
-1,-18,-128,-22,-15,-5,-3,-128
2,0,70,55,4,0,-1,-128
-11,3,53,28,11,0,-12,-128
0,-7,1,18,0,-11,-20,-128
-1,-4,-17,7,2,1,0,-128
-10,-8,-4,-22,-8,0,5,-128
-1,2,13,-1,-18,-2,1,-128
-2,-1,-17,-28,-2,-3,-1,-128
3,4,47,9,0,0,3,-128
9,-5,-90,-14,-2,-2,-11,-128
-1,-12,-117,1,0,0,0,-128
-8,-6,61,6,-8,-3,-5,-128
1,-4,10,-40,-8,3,-28,-128
-21,13,43,45,3,10,-6,-128
8,4,-1,26,9,-9,-2,-128
16,-4,-37,-22,-7,-6,-1,-128
-8,-9,-16,-33,-16,-8,-13,-128
-11,0,-26,2,-25,-6,-9,-128
16,9,30,105,56,13,7,-128
6,3,14,-20,1,5,0,-128
-4,0,2,-10,-1,0,4,-128
2,1,6,6,-6,-1,-2,-128
-8,-9,-5,-37,-4,0,-6,-128
-3,-13,-13,-7,-6,-1,-13,-128
4,8,12,-10,-5,-3,-2,-128
-4,-2,-15,8,-4,-2,21,-128
-5,-2,-125,-14,-4,-1,-3,-128
