Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
1,50,11,18,16,-2,-1,-128
-5,-32,75,-7,-5,-8,-8,-128
-4,3,-4,-6,-6,0,-3,-128
-10,3,5,-5,-8,-7,-28,-128
14,16,4,5,14,17,23,-128
-4,-3,-19,-2,-6,-6,-36,-128
1,4,-5,31,10,0,57,-128
-1,10,43,-8,-6,1,-20,-128
1,-3,-55,-20,4,-2,11,-128
-4,-10,-12,-15,-6,0,-6,-128
-4,-5,3,-9,-13,-6,-21,-128
7,4,9,2,14,5,-11,-128
-3,16,4,15,0,-4,-5,-128
3,24,48,7,10,4,-5,-128
-9,-40,-49,-1,-10,-12,-12,-128
-3,29,55,-13,-2,-3,10,-128
2,-52,-53,-2,-2,-5,-20,-128
-14,0,-14,-23,-5,-6,34,-128
4,68,18,4,-2,3,2,-128
-3,-128,-17,4,6,2,-7,-128
-3,36,7,-11,-2,-4,-35,-128
-4,-2,-5,10,-6,-3,60,-128
-6,-9,-13,-33,-17,-7,-31,-128
0,-6,-12,32,10,5,8,-128
3,13,21,-11,4,2,48,-128
-4,12,0,-11,-8,-8,-13,-128
-5,-16,-38,-17,-9,-6,-10,-128
2,-15,8,19,1,-2,-4,-128
-2,50,1,-29,-14,-4,-3,-128
-10,-37,-9,10,-7,-8,14,-128
-1,28,9,16,11,4,-6,-128
-1,21,17,0,2,-5,-9,-128
3,-17,-20,-12,1,6,-5,-128
-2,43,20,1,-7,-4,-5,-128
-3,18,25,-4,-3,-6,-1,-128
1,-10,-44,-7,1,6,7,-128
10,100,2,-1,3,12,34,-128
-14,-113,-34,-3,0,-15,-10,-128
-3,26,-3,-1,6,-1,-5,-128
1,22,16,-14,-15,-3,-11,-128
4,-4,-24,8,4,2,-7,-128
1,1,-8,2,2,0,-12,-128
7,4,23,6,6,9,16,-128
-8,9,4,-1,-12,-9,-53,-128
-5,97,14,41,12,1,-4,-128
-2,-128,-25,-31,0,-4,-9,-128
2,24,34,5,-3,-1,5,-128
-2,21,21,-8,1,0,2,-128
0,20,12,12,-1,-2,-5,-128
4,1,-9,1,2,4,-1,-128
0,-13,-47,25,6,-4,-6,-128
-2,-2,-21,-18,-2,-8,-1,-128
-2,8,21,-24,-7,-3,-7,-128
-5,6,-10,-3,-9,-1,-35,-128
3,25,3,18,15,3,74,-128
8,38,23,-1,-4,7,3,-128
-8,-20,-60,-24,-10,-13,-20,-128
-4,35,39,19,-4,-7,-19,-128
-2,-20,-22,0,5,3,17,-128
-6,-13,21,-16,-13,-8,-9,-128
