Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-4,-11,2,-32,8,-11,-5,-128
2,-5,1,0,-51,-27,-7,-128
0,12,-9,1,99,-5,-1,-128
-9,-13,-3,-23,-28,68,8,-128
-2,6,-9,-7,24,-5,-3,-128
-5,-8,-5,3,-5,-14,-6,-128
3,-8,16,3,-23,-3,2,-128
-12,-7,-6,22,-8,-21,-3,-128
8,19,-1,-19,127,25,2,-128
-7,-17,2,-9,-67,16,1,-128
-3,-17,-1,-2,0,-4,0,-128
2,6,2,5,-2,-13,-2,-128
-2,-2,-9,-13,-33,-11,-9,-128
0,0,7,-8,13,1,-2,-128
2,5,-6,-5,46,6,-1,-128
-19,2,-27,-3,-42,7,-1,-128
-3,-15,-1,5,-60,-32,-1,-128
12,8,8,0,60,17,6,-128
-10,-8,4,-2,-39,5,-1,-128
-1,3,-3,-4,1,-9,0,-128
1,-8,5,4,25,6,-1,-128
-2,-13,-7,-2,-20,-12,-5,-128
-3,7,-2,3,-17,-21,-7,-128
3,-2,1,-1,-12,6,0,-128
1,1,-3,3,97,1,3,-128
-6,6,-7,-10,-65,-6,-8,-128
4,0,-3,1,5,10,5,-128
-7,-9,-5,4,-8,-11,-2,-128
-3,-1,0,11,-17,-12,-8,-128
-3,-1,1,-8,-8,3,3,-128
4,6,-11,-10,4,20,0,-128
10,-9,-9,-5,-8,0,-1,-128
-4,-25,2,2,-37,-25,-8,-128
-2,2,0,-6,28,5,2,-128
-2,-4,-10,-11,21,-8,-4,-128
1,4,2,2,-12,-9,3,-128
-10,-11,-4,-8,-53,3,-6,-128
-4,3,1,0,17,1,-13,-128
-10,26,4,1,28,3,1,-128
-2,-3,2,-7,-3,-12,-4,-128
-2,5,0,5,-2,-4,2,-128
-2,-15,-2,2,-18,-12,-3,-128
4,8,0,4,-6,-28,-5,-128
5,-18,-4,-5,36,42,12,-128
-7,19,6,-8,-12,14,-8,-128
10,-14,0,4,-7,-10,-4,-128
-5,3,-1,4,3,-1,2,-128
5,10,7,-21,1,-1,-2,-128
1,-2,-8,-5,-5,2,-7,-128
-10,4,1,6,-28,-18,-3,-128
-5,-19,5,5,32,-22,-6,-128
-3,-16,-8,-24,76,44,7,-128
0,5,3,-6,14,-8,-6,-128
44,-11,-11,-7,-18,-12,-9,-128
-32,2,-2,0,-39,2,-2,-128
-32,56,-5,-4,-15,-4,-6,-128
-26,-47,-8,4,60,-5,0,-128
-2,-6,-2,0,-36,-5,3,-128
-4,0,-5,-7,6,-5,-7,-128
13,3,0,3,-16,-14,-4,-128
-5,1,3,-1,-7,5,-1,-128
9,6,-1,-2,-64,-22,-6,-128
18,6,-1,-4,35,40,16,-128
3,0,-4,4,4,0,-4,-128
-19,-2,4,4,-7,-11,-2,-128
1,5,4,-7,-15,-11,-7,-128
-5,-7,0,-6,-14,-4,4,-128
-7,-8,-8,-3,-4,-2,-4,-128
-1,7,5,4,-16,-16,-5,-128
4,3,5,12,9,-13,1,-128
-8,-2,-9,-7,8,4,-2,-128
-1,-4,2,-5,-46,3,-1,-128
-4,-6,-13,-1,50,-9,-5,-128
3,3,1,4,-81,-21,3,-128
-7,0,-2,-13,98,19,0,-128
-11,-1,-11,1,-2,3,-1,-128
-3,-2,4,1,23,-7,2,-128
14,8,4,6,0,-16,-3,-128
0,17,-16,-10,59,22,-2,-128
-1,-10,4,1,-45,19,2,-128
-5,-6,-6,2,-16,-7,-6,-128
-1,1,-1,-5,-18,-9,-1,-128
8,5,5,-4,0,0,-1,-128
11,0,2,3,3,-7,1,-128
-9,11,-2,-6,14,-5,0,-128
-5,-11,-11,4,-13,27,3,-128
-6,-3,-1,2,18,-15,-12,-128
8,2,-12,-6,-21,-2,2,-128
-5,-2,-8,-8,38,18,1,-128
6,10,27,9,11,-1,4,-128
-4,-10,-4,-1,-33,-7,-4,-128
3,1,-1,-11,64,11,-4,-128
11,1,-6,-1,-25,-17,-3,-128
-16,13,16,10,54,4,9,-128
-34,-7,-3,-10,11,11,0,-128
-42,-13,-4,-10,-12,16,-6,-128
-5,-17,-8,3,0,-16,-10,-128
5,-1,-7,3,-34,-13,-2,-128
20,10,3,4,-25,-19,0,-128
-3,-6,-4,-16,22,47,8,-128
-21,-10,0,0,2,-6,-7,-128
10,18,18,11,-11,-18,-1,-128
-7,-6,-8,-15,17,3,-3,-128
-3,-5,-2,-4,14,10,1,-128
5,1,-7,-2,6,-3,-8,-128
41,10,-3,7,-59,-19,-2,-128
-30,-4,-1,-13,33,26,3,-128
-34,-18,1,-2,-21,-15,-4,-128
-12,-9,-8,2,-9,-12,-8,-128
45,18,6,0,-21,-16,0,-128
-4,6,-6,-13,-24,-7,-7,-128
-60,-16,-12,-7,17,23,1,-128
