Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
10,-12,-44,-25,-5,-1,36,-128
-12,-5,-8,16,-8,9,64,-128
-3,5,0,4,6,-7,-63,-128
2,1,-9,-8,0,-5,-25,-128
-10,0,-5,0,-1,-4,1,-128
4,0,20,2,0,4,41,-128
2,-4,-45,-14,-11,-7,1,-128
4,-4,-20,-12,-2,-1,-35,-128
-1,2,12,3,8,-11,-37,-128
-8,-7,20,10,4,7,-1,-128
4,-13,-58,-44,-4,5,8,-128
-5,14,83,29,-11,-12,-9,-128
-3,0,9,26,-1,-8,2,-128
4,0,-15,-13,-2,4,6,-128
1,4,37,19,6,-3,35,-128
3,-8,-4,2,-2,-2,9,-128
-13,5,30,15,-8,-17,-14,-128
-2,-4,-69,-12,-7,-11,-29,-128
9,-9,127,-7,6,5,26,-128
-1,2,-128,3,-3,-16,-61,-128
-6,-10,36,4,-10,6,49,-128
-5,7,-72,-24,-8,1,58,-128
1,-11,-14,-22,22,23,4,-128
2,-4,6,-13,4,7,65,-128
-8,20,127,48,-10,-14,-11,-128
1,-10,-104,25,5,-1,6,-128
4,-6,-58,-29,1,3,19,-128
-17,-2,127,10,-13,-4,-16,-128
8,-13,-77,-32,-24,-7,34,-128
-6,-6,42,-3,-3,-5,-14,-128
-5,-12,-116,-12,0,18,-22,-128
11,-1,30,-15,29,18,56,-128
-13,-3,81,12,-16,-46,-37,-128
-2,-2,-18,8,-6,29,24,-128
6,-7,-2,-29,6,46,15,-128
-4,12,67,16,-9,-14,58,-128
-6,-6,45,4,-6,-14,8,-128
0,-9,-128,-12,13,-14,-8,-128
-8,-5,1,4,-2,0,10,-128
2,-8,-32,-23,-4,7,27,-128
-3,1,14,24,6,2,4,-128
-3,-5,-34,-15,-11,-4,0,-128
-4,6,115,26,8,-1,1,-128
3,-2,-42,-1,2,3,10,-128
6,-7,-46,-16,1,7,49,-128
-9,-8,31,-8,-10,-15,-52,-128
-12,11,66,39,5,-12,-49,-128
-2,2,-30,13,5,-11,-46,-128
4,-9,-9,-26,-1,11,86,-128
-1,-7,5,-16,-2,-6,22,-128
-3,-8,-31,-8,3,12,3,-128
9,-6,-53,-18,2,-6,-10,-128
1,-6,-13,-71,-6,-3,-7,-128
-4,17,119,53,-3,-10,-2,-128
-2,-1,-31,4,10,-1,70,-128
-8,-16,-117,0,-2,-4,-57,-128
8,1,2,-6,-3,-6,-11,-128
-4,-1,-1,-12,-3,0,-10,-128
0,1,4,-17,3,1,-17,-128
6,-11,-47,-29,-1,6,16,-128
-15,14,127,47,-18,-25,-2,-128
-4,-1,-14,7,3,6,5,-128
8,-10,-89,-10,1,0,34,-128
0,-6,-22,-12,-3,7,7,-128
-1,1,6,-3,5,-10,-6,-128
0,4,7,1,-1,-5,-90,-128
-2,-2,-13,-1,-8,3,67,-128
-1,-5,3,-2,-2,-9,13,-128
-2,-1,-11,-5,-3,12,-8,-128
3,-2,37,13,0,-13,5,-128
-6,-4,-32,-24,-8,2,-18,-128
-8,-6,-22,-4,-2,-1,1,-128
2,-7,-15,-28,-2,13,26,-128
-15,11,28,34,-4,-34,-81,-128
-5,-3,68,16,-5,-24,-15,-128
7,-8,-62,-12,-5,35,37,-128
1,-10,-103,-25,1,-12,-11,-128
-1,4,41,0,4,14,11,-128
-7,5,74,9,-8,-8,-20,-128
0,-7,5,-2,0,-20,-54,-128
-3,4,-39,-3,8,4,54,-128
-7,-14,-64,-14,-10,58,71,-128
-12,2,9,-6,-5,46,28,-128
6,7,76,-2,12,39,-29,-128
36,-4,-85,-20,2,3,12,-128
-17,7,127,24,-5,-33,-9,-128
-2,-5,-76,-6,-2,-89,-84,-128
0,5,66,-3,-1,6,-17,-128
-10,-10,-127,-30,-2,15,1,-128
-9,10,91,44,-11,-41,-24,-128
-8,-7,18,-7,-4,-7,20,-128
7,-1,-36,-31,23,63,30,-128
10,-6,-99,-37,-12,-21,-15,-128
-8,9,127,55,-5,-29,-15,-128
-6,2,-75,-2,-15,-56,-40,-128
-1,-6,-60,-16,-6,9,60,-128
0,-4,16,11,0,36,-9,-128
4,-2,-5,-3,0,4,3,-128
0,-8,26,7,9,-21,45,-128
-4,-8,-40,-22,-2,3,1,-128
-4,14,60,-19,8,4,-31,-128
-8,1,30,15,-14,7,-16,-128
4,-2,-30,2,0,-40,-64,-128
-1,-10,-79,-14,0,-14,23,-128
-7,0,28,1,-3,20,49,-128
5,4,94,-17,6,39,65,-128
-1,-2,-58,-5,-6,-38,-41,-128
-7,3,75,37,-5,-16,-63,-128
2,-12,-128,-6,2,20,40,-128
4,-4,-33,-12,6,29,50,-128
-3,-1,5,-14,4,-6,14,-128
-2,-7,11,-8,4,-4,-6,-128
3,4,16,12,1,-7,24,-128
-6,-11,-18,-10,-2,-5,-42,-128
0,12,-96,-10,-1,-26,-65,-128
-11,13,127,43,3,6,-33,-128
2,-5,-94,-7,10,42,30,-128
-1,-6,-46,-5,-7,-27,9,-128
-4,-13,12,-2,-2,28,14,-128
3,-1,1,-1,-10,-44,-5,-128
-6,-7,-28,-30,-7,1,31,-128
-10,3,104,23,-14,18,3,-128
3,7,9,-9,11,-34,-8,-128
4,1,-20,-1,5,3,12,-128
-1,-2,34,-6,-4,21,24,-128
2,-2,10,-11,-7,-18,-40,-128
3,8,89,8,6,7,-10,-128
-9,9,95,45,-2,-33,16,-128
-9,-14,-128,-12,-3,11,1,-128
-1,-10,-68,-17,-6,-3,16,-128
2,-2,9,-21,-5,-2,6,-128
7,-3,65,-1,-4,-6,-1,-128
2,4,23,-2,-1,-1,4,-128
9,1,6,0,2,10,-4,-128
-14,-3,27,2,-1,-7,-23,-128
-10,4,-2,8,1,-8,-24,-128
3,0,7,-1,0,-1,-24,-128
-3,3,-19,-7,2,-3,5,-128
-4,-10,-126,6,6,28,19,-128
1,-1,-9,-9,-9,-1,37,-128
-1,-6,-50,-11,-6,-25,-9,-128
3,-8,81,-6,-4,-10,-105,-128
-4,-4,-120,-29,-3,16,37,-128
-1,7,59,44,3,56,59,-128
-6,-1,-53,-7,11,-1,-7,-128
-10,-8,103,-8,-4,-14,-9,-128
5,-1,-55,-16,-9,-7,-13,-128
1,-7,-21,-15,1,6,11,-128
-6,-11,-23,10,-5,-16,2,-128
0,-1,48,11,1,0,18,-128
-9,-1,-17,9,-17,-12,-22,-128
0,0,47,4,5,-7,-8,-128
-2,-6,-108,-17,-5,-4,-6,-128
1,2,54,-20,-2,1,11,-128
-12,-14,-84,-6,-3,0,-38,-128
-4,2,2,16,-7,-10,-17,-128
3,-2,-30,12,6,2,13,-128
-4,6,127,14,4,-1,10,-128
2,-6,-128,-24,-3,-15,5,-128
8,-4,-2,-29,-5,15,-6,-128
-10,11,95,43,-4,-30,-36,-128
-2,-11,-112,-6,-12,-19,40,-128
7,-1,-6,-1,0,12,33,-128
-4,-4,-5,-10,2,26,-3,-128
-21,-12,-17,-7,-3,-28,-76,-128
-1,1,-30,-19,-4,-18,6,-128
-8,8,95,27,-1,-10,-45,-128
