Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
11,15,14,-51,-11,3,6,-128
0,-5,12,68,6,9,8,-128
3,2,4,-6,19,6,0,-128
-19,-14,-36,-13,-11,-15,-12,-128
-9,-18,-68,-26,-5,-13,-8,-128
-8,-3,14,0,-6,-2,-2,-128
2,9,15,-28,-12,2,3,-128
-2,-5,-4,33,1,-1,3,-128
26,3,17,28,4,-2,-3,-128
5,6,-25,-44,-8,-1,-11,-128
-10,-12,-51,-41,-19,-8,-10,-128
-18,-23,-115,43,16,0,1,-128
-4,-8,-77,-15,4,-3,1,-128
-5,-3,-1,32,-3,-4,-4,-128
6,28,41,-50,-5,0,5,-128
9,8,3,63,10,5,8,-128
-1,1,-8,7,3,0,-4,-128
-2,28,57,15,1,-4,0,-128
1,-4,-117,-19,-10,-7,-8,-128
-1,-7,-31,-15,1,0,-19,-128
-5,-8,27,-15,-7,2,52,-128
-11,-10,39,-29,-30,-13,-6,-128
-2,-7,-43,74,39,4,7,-128
5,7,-8,18,4,-1,-3,-128
-7,-2,21,-54,-22,-10,-6,-128
-3,-6,43,-2,14,4,1,-128
-13,-15,-128,-25,-8,4,1,-128
-3,3,12,87,12,1,-13,-128
1,6,19,2,-1,-1,1,-128
-29,-8,1,-59,-19,-6,-1,-128
0,-1,14,23,9,3,5,-128
-5,-5,-12,-18,-8,-5,-6,-128
-4,3,126,-8,-1,-4,-2,-128
-4,-7,-85,-5,-7,-4,-2,-128
1,-8,20,-51,-15,-4,-4,-128
-3,0,15,42,1,-4,3,-128
-8,8,93,19,8,0,1,-128
-2,0,-27,-3,-10,-4,-5,-128
5,0,-68,11,-3,-7,-5,-128
-3,-4,21,15,9,4,-1,-128
-6,-21,-128,-22,-3,1,-5,-128
-4,-2,4,-33,-6,-1,2,-128
-5,1,32,-77,-26,-2,-2,-128
-6,0,-5,24,-2,-2,-2,-128
6,18,11,68,24,1,-6,-128
7,5,-3,-10,9,1,3,-128
14,6,-58,-20,-3,0,5,-128
-2,-1,16,46,10,2,12,-128
-4,-7,-1,-12,-9,-12,-9,-128
-6,-8,-6,-23,-7,-3,-8,-128
-7,-5,55,3,-1,-2,-4,-128
-1,6,-49,-8,-14,-6,-8,-128
6,-1,46,-27,-6,5,5,-128
4,7,42,0,-4,-6,-8,-128
4,1,23,1,-6,-2,3,-128
-3,-20,-128,-7,7,-1,1,-128
5,0,61,-5,-4,3,5,-128
0,7,24,56,6,2,3,-128
-4,-6,-45,-56,-22,0,-3,-128
-5,-1,40,37,21,1,-3,-128
0,3,5,-1,3,-6,2,-128
-5,1,66,-12,1,-2,1,-128
-2,-14,-80,-58,-17,-3,-5,-128
4,6,6,23,-25,-5,-1,-128
-5,5,9,73,30,7,-3,-128
-1,4,65,-17,2,3,4,-128
-3,-6,-46,11,16,1,-2,-128
2,-13,-77,9,7,-4,-4,-128
-12,9,71,1,5,9,9,-128
7,24,17,-29,-12,-7,-8,-128
5,-7,47,-22,-10,-6,2,-128
-12,-1,2,34,14,-3,-3,-128
-3,-1,28,28,-2,0,6,-128
-5,0,-12,8,-2,8,3,-128
5,2,53,3,-7,-5,-10,-128
10,-10,-87,5,-6,-10,-2,-128
-2,10,30,-21,-7,-9,-12,-128
-2,8,28,-1,-9,-6,-5,-128
-10,-6,118,18,16,3,-3,-128
-3,-15,-128,-23,5,5,7,-128
-2,-5,-40,-2,-4,-2,1,-128
2,4,29,-25,-10,-2,4,-128
6,7,89,-6,-20,0,3,-128
-2,5,11,36,28,7,1,-128
-1,1,-12,14,3,-5,-8,-128
1,-14,-69,-72,-20,-3,2,-128
3,8,54,33,-3,-4,-5,-128
-2,-3,-94,-12,0,-5,-5,-128
1,-2,28,-43,-25,-5,-5,-128
-3,-2,9,33,11,3,5,-128
-1,8,7,15,-1,2,4,-128
-5,-9,-67,-29,3,2,-3,-128
-9,-7,9,17,-11,-16,-11,-128
9,-8,1,-83,-8,0,-4,-128
-1,-1,13,12,2,1,0,-128
1,6,28,69,8,11,8,-128
-1,3,-14,4,-1,-5,-2,-128
-7,-9,26,-28,-4,-4,-2,-128
-4,-6,-61,-21,1,0,2,-128
-7,-6,5,16,-6,-6,-6,-128
6,2,46,-4,-1,-3,-6,-128
0,0,117,-53,-28,-9,-5,-128
6,-2,-79,102,13,4,8,-128
1,0,-74,-8,15,2,-7,-128
-9,-6,60,-31,4,-7,-9,-128
1,4,33,7,-1,4,4,-128
-10,-6,-75,19,-21,-9,-4,-128
-6,-9,-67,-29,-4,-5,-1,-128
1,1,3,-30,-7,4,0,-128
-4,-6,-32,-54,7,5,7,-128
2,2,0,16,7,-1,2,-128
-15,-27,83,27,2,-8,-10,-128
-3,-2,-80,-45,-18,-7,-9,-128
1,-3,31,98,6,-6,-3,-128
8,5,-1,-56,3,2,3,-128
-3,1,1,-15,-9,-1,0,-128
-9,-9,-33,-12,-13,-5,0,-128
-4,-4,76,-42,-17,-9,-1,-128
-7,-4,-75,18,6,3,5,-128
-1,-2,-37,4,1,2,0,-128
7,0,-1,1,-2,-8,-6,-128
4,5,-6,-35,-25,-10,-8,-128
-9,-5,-75,115,27,0,-1,-128
-4,-6,55,46,13,-3,-4,-128
4,-2,39,-34,7,5,-1,-128
-1,0,-4,-17,-7,1,0,-128
4,17,90,-23,-6,-1,-2,-128
-6,-13,-92,-48,-25,-12,-7,-128
-2,-13,-42,24,-21,-10,-5,-128
-12,-13,57,38,4,2,7,-128
-6,-2,-59,-14,37,12,10,-128
-3,4,-24,10,-1,-6,-13,-128
8,-3,3,-40,-21,-5,-5,-128
5,9,53,52,7,4,-3,-128
8,22,23,15,-4,-1,9,-128
-11,-27,-48,34,28,-1,-2,-128
0,-2,-26,-7,0,-6,-5,-128
6,12,99,-30,-18,-5,2,-128
-1,0,-128,12,15,6,-1,-128
-5,-2,-21,43,7,1,-3,-128
0,2,17,-1,-4,-2,-8,-128
0,1,-42,-10,-7,2,0,-128
3,4,15,-27,-17,-2,2,-128
-3,-6,10,39,6,-5,3,-128
0,0,5,-38,-5,1,2,-128
-11,-7,6,-3,-8,-3,4,-128
-5,-4,-11,55,7,-4,7,-128
0,-1,46,-21,-3,-5,-11,-128
-4,-2,35,-9,-10,-3,-8,-128
2,-10,-99,-35,4,3,6,-128
17,6,5,17,13,2,2,-128
-11,-11,12,-40,-16,-9,-2,-128
-10,1,65,-41,-17,-7,-7,-128
0,-14,-128,37,15,-4,-4,-128
-11,1,60,9,-3,-1,-6,-128
-4,-3,18,-12,-6,-1,-2,-128
3,11,0,-45,-14,-3,-2,-128
5,8,46,43,19,5,8,-128
-4,12,37,-22,-1,-2,-1,-128
-7,-13,-109,-12,-15,-5,-1,-128
-8,-35,-38,-37,1,-4,2,-128
7,0,-23,-37,-2,4,-1,-128
-1,4,33,-13,-38,-7,-3,-128
-3,-2,32,34,15,-7,-14,-128
6,7,3,31,43,6,-4,-128
