Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-3,15,6,3,-3,0,-1,-128
-1,5,40,-58,-13,-30,-51,-128
11,5,23,11,45,8,18,-128
-15,-24,7,6,1,4,-7,-128
1,31,-27,23,0,5,0,-128
-12,-19,15,-1,-14,4,21,-128
5,21,24,-10,-16,-3,7,-128
18,19,0,4,25,-4,-6,-128
-20,-25,-9,0,-20,-2,10,-128
-1,19,-26,-55,-18,2,8,-128
-16,-22,-29,41,67,9,-4,-128
-2,15,71,127,103,23,10,-128
10,22,22,16,2,3,0,-128
18,-31,-26,-4,16,-6,-30,-128
-16,-31,13,-15,-17,-5,6,-128
-7,5,-6,30,56,13,4,-128
-29,-38,1,-26,16,-13,-28,-128
-17,3,21,-29,11,11,23,-128
4,19,-11,41,-8,11,28,-128
15,13,-49,-120,-73,-32,-52,-128
-10,-53,-8,114,127,42,15,-128
-4,-12,68,34,-26,-4,3,-128
22,-6,51,-2,-12,-7,2,-128
-2,13,-1,-95,-37,-8,-9,-128
-2,-8,2,36,5,-4,-12,-128
-6,-4,-40,-11,8,6,6,-128
-6,-4,6,-19,-37,-8,5,-128
-13,-11,-9,-128,2,-2,6,-128
23,31,-9,94,-15,0,-6,-128
8,-12,19,-24,-15,2,-7,-128
-10,15,9,3,-21,1,15,-128
5,3,-28,-34,-49,-10,-16,-128
-9,-21,35,14,18,-16,8,-128
-2,0,-27,41,2,5,3,-128
22,-3,-8,-29,-17,-5,-7,-128
-16,-30,-21,-106,-48,-5,-6,-128
2,12,69,70,22,6,13,-128
-2,24,-87,-19,-60,-19,-9,-128
-6,-32,-26,-11,5,2,5,-128
3,13,7,16,7,0,3,-128
3,2,-12,-20,5,-7,-2,-128
-8,5,-59,3,-1,-3,-9,-128
-11,-55,49,-13,-5,-2,-5,-128
1,13,5,0,-3,5,8,-128
-7,6,26,9,-15,-4,1,-128
-6,-29,-43,6,14,0,15,-128
13,15,40,-24,-33,-9,-2,-128
16,12,-65,25,41,12,30,-128
-16,51,-3,46,-27,-4,-9,-128
-23,-44,29,-87,-17,-25,-45,-128
-1,0,45,1,-38,-11,-9,-128
-13,-6,-49,-70,-15,10,10,-128
5,-9,-10,16,38,7,17,-128
12,22,78,127,32,8,9,-128
28,72,-31,-30,-28,-8,1,-128
-3,26,6,-45,-23,-5,-4,-128
-10,8,-46,7,-4,-2,-17,-128
-13,6,-69,-128,-71,-12,5,-128
1,20,-36,127,127,37,30,-128
26,0,30,-36,-40,-11,-11,-128
3,16,14,-27,-18,-3,-12,-128
-15,-3,26,10,-41,-2,18,-128
4,16,42,38,61,13,8,-128
-5,0,-51,-2,-30,-10,-10,-128
0,1,8,-29,-1,-3,-2,-128
-1,22,-15,-84,-57,-15,-3,-128
-1,-44,-14,72,52,22,16,-128
3,-4,-1,47,28,12,-4,-128
