Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-1,-1,-7,0,-6,-7,-9,-128
-4,1,-4,-5,-6,-1,2,-128
-2,1,-1,3,9,-1,1,-128
-9,-5,3,-9,0,-4,-5,-128
1,-2,7,4,-1,-1,-10,-128
-4,-5,14,-1,0,-1,-1,-128
2,-3,-30,-27,0,-1,4,-128
-7,2,-15,4,-7,-7,-5,-128
1,-1,1,-5,-15,-5,-4,-128
2,0,11,12,11,4,8,-128
-4,-2,-6,-20,-3,2,-3,-128
-6,6,-7,22,9,10,2,-128
-1,-3,27,4,-1,-2,5,-128
-6,-6,-10,-12,-11,-12,-11,-128
5,-3,31,-8,10,0,-12,-128
2,-8,-30,-7,-8,-1,0,-128
-5,-2,-9,-1,4,2,15,-128
1,1,-5,0,-2,0,5,-128
-5,-6,7,-8,-5,-10,-16,-128
0,-3,7,-10,-1,-1,-6,-128
0,-3,-8,-7,-14,-1,2,-128
2,1,-5,9,10,4,4,-128
-1,0,-7,-11,2,-4,-4,-128
-2,-6,32,19,-9,-10,-12,-128
2,-5,-18,-25,4,1,3,-128
0,-9,-7,7,-9,-7,-13,-128
1,-1,-14,-15,0,3,1,-128
-4,6,35,3,-4,-7,2,-128
-7,-5,-25,-15,-14,-5,-4,-128
0,-2,-3,-8,-7,0,-3,-128
3,0,1,1,1,7,-4,-128
-2,-2,-36,-55,-5,-1,2,-128
-2,-4,23,42,6,2,-6,-128
1,-1,-2,-8,-9,4,4,-128
-1,-5,1,-12,-9,-2,-2,-128
-5,2,1,15,18,2,5,-128
2,3,-10,-4,1,0,5,-128
-2,1,-31,1,0,-9,0,-128
-1,-2,0,-11,-5,-1,0,-128
-4,-7,3,36,0,-16,-6,-128
4,2,-13,-10,-7,3,10,-128
-2,-2,-11,-1,2,-1,-4,-128
1,-2,20,-4,-9,-6,-15,-128
-2,-1,8,0,3,4,2,-128
-2,1,8,16,0,-2,21,-128
-7,-2,-11,8,-1,0,0,-128
-5,-4,-10,-5,-4,-5,-5,-128
1,-11,-3,-2,-2,-5,-4,-128
-4,1,-17,4,-6,1,8,-128
-2,5,-28,2,-8,-4,15,-128
-1,2,32,23,-3,5,-1,-128
1,-1,20,-15,5,-3,7,-128
1,-5,3,0,-2,5,3,-128
-5,1,1,24,-2,-11,6,-128
-1,0,-9,-17,-1,1,-9,-128
-4,-4,-20,-33,-15,-7,-6,-128
-1,-4,4,19,29,4,-4,-128
-2,2,-1,21,3,2,0,-128
1,2,-7,-5,-2,-1,-2,-128
-3,2,-2,8,-2,0,1,-128
-2,-6,2,-28,-7,-12,-11,-128
4,-2,1,7,5,1,-1,-128
4,0,-13,10,-13,-3,14,-128
-2,-3,-36,-35,-5,-10,-4,-128
-1,2,36,31,11,2,0,-128
-4,-4,-21,-4,-2,-4,-11,-128
-1,-4,-5,2,-2,-6,-11,-128
-2,-3,-21,-13,-4,3,3,-128
-2,4,8,2,-1,4,18,-128
-3,2,-1,-8,0,-3,-6,-128
0,-2,1,19,4,-5,2,-128
-6,-1,-22,-21,-9,-5,-4,-128
-2,-5,8,-11,-2,-4,0,-128
-1,0,38,21,2,1,6,-128
-1,0,18,31,-2,-3,-1,-128
-4,-6,-44,-11,0,-3,-12,-128
2,-6,-13,-11,-6,-4,-6,-128
-3,0,-6,-5,-12,-3,5,-128
7,-1,9,17,3,3,7,-128
3,-1,0,-6,4,8,10,-128
-1,2,25,4,6,-5,-7,-128
1,-2,-1,2,-4,-1,5,-128
-8,-1,-29,-4,2,7,0,-128
0,4,13,7,-2,1,28,-128
-1,-5,7,14,-6,-12,-16,-128
5,-3,6,-7,3,-5,-6,-128
-6,-1,5,-8,-10,-8,-2,-128
-3,-3,-3,-14,0,7,9,-128
-8,4,-17,20,2,0,-2,-128
-2,-1,50,17,10,1,-3,-128
-2,-5,-5,-7,-10,-11,-6,-128
2,-1,-11,-16,-3,0,0,-128
-1,-4,-4,-8,-1,-1,0,-128
-3,3,36,22,2,5,19,-128
2,0,17,2,17,6,10,-128
-7,-13,-25,-37,-6,-7,-13,-128
-2,-6,-3,-5,1,3,-5,-128
-4,1,-4,15,-2,-3,-6,-128
-4,3,-12,40,0,-1,0,-128
-3,-4,-8,-19,-5,0,1,-128
-1,-5,-4,-22,-1,-5,-4,-128
2,0,50,27,-4,2,4,-128
-2,-3,-12,-21,-11,-7,3,-128
-6,1,-9,-9,-10,-2,6,-128
3,1,5,33,22,10,10,-128
-4,-9,-8,-21,1,1,-12,-128
1,-4,1,-16,-4,-4,1,-128
0,0,1,13,-4,-2,-2,-128
-2,3,-16,-2,-12,-8,-4,-128
-3,-3,12,-5,-7,0,-3,-128
0,2,19,-1,24,7,0,-128
-3,-8,7,1,-6,-5,-3,-128
-2,-7,-27,-20,-8,-5,1,-128
3,3,-4,8,-3,2,11,-128
-1,-2,-4,17,0,-1,-13,-128
-8,-3,10,-5,0,-2,-5,-128
2,2,5,0,-1,-2,3,-128
-6,-3,-21,-7,-6,-5,-1,-128
-5,0,-11,-1,-5,-1,2,-128
-5,-3,0,1,2,-7,-4,-128
0,-4,7,-1,1,-2,-3,-128
-1,-2,1,-4,0,0,-1,-128
-2,5,24,10,-6,4,10,-128
-6,5,13,-9,1,13,10,-128
-5,-10,-27,-5,-6,-12,-6,-128
0,-3,-4,-6,1,-1,-8,-128
2,-4,14,15,-2,-5,-10,-128
1,-7,-30,-3,-6,2,1,-128
-6,1,-12,-11,2,1,6,-128
-3,4,50,-3,-2,0,-2,-128
3,-1,1,-15,-4,-5,-18,-128
5,3,6,7,-3,0,15,-128
-1,-1,-8,-5,-9,-4,2,-128
-2,0,-20,-3,-11,-4,3,-128
-3,-1,24,16,23,7,-2,-128
-3,-6,-11,-41,-9,0,-6,-128
-3,-2,-13,-33,-18,-8,4,-128
-5,-9,-8,45,2,-14,-14,-128
-3,-2,-13,13,-5,0,-8,-128
-3,-2,6,-5,-10,-4,-5,-128
4,-1,0,-7,2,-1,-8,-128
-1,1,-2,-2,-2,2,5,-128
-5,2,-9,-6,-6,-4,-2,-128
2,-2,2,-2,2,2,-3,-128
-7,-6,-4,-8,4,-3,-1,-128
10,3,-16,-13,5,7,12,-128
9,1,87,24,-1,-5,21,-128
-2,-2,-42,-23,7,-2,-5,-128
-5,-4,-34,-1,-11,-3,-9,-128
-2,-2,-3,-6,-4,0,-1,-128
2,-7,15,-3,1,1,-5,-128
-2,-1,-1,-3,-4,2,2,-128
-2,-4,6,-2,2,-5,-4,-128
-4,-3,-12,-3,-3,-3,1,-128
1,1,0,1,-10,-2,1,-128
-5,-6,0,-3,-14,-3,-7,-128
-3,0,2,3,14,5,0,-128
1,-7,-22,-42,-21,-10,-4,-128
0,7,41,41,2,-2,10,-128
-1,-4,2,1,6,1,-20,-128
4,2,3,12,9,0,9,-128
1,-1,27,-1,-9,-8,-15,-128
-4,-1,-19,-12,-3,-2,1,-128
-3,-2,-6,-6,-4,-2,-1,-128
-2,-4,-2,-7,-6,3,0,-128
-1,-4,12,14,-2,-1,-5,-128
1,0,-4,-36,-23,-4,-3,-128
1,2,-11,7,35,6,1,-128
0,2,25,39,33,0,3,-128
-7,-5,-5,-4,-14,-5,-3,-128
-2,-8,2,-39,-5,-1,-20,-128
-1,-2,-19,-7,-10,-7,3,-128
2,4,-18,0,-5,-1,0,-128
-6,0,1,14,-3,-2,-1,-128
-3,-1,9,2,-6,-3,3,-128
-4,0,-4,-9,-4,-4,-8,-128
0,-1,-7,-2,-7,2,1,-128
-6,-2,-5,-1,4,-6,2,-128
3,2,-11,5,-4,1,15,-128
-3,-3,18,6,6,2,2,-128
5,-2,-11,1,-5,2,-3,-128
1,2,35,-13,1,0,-2,-128
-6,-8,-38,2,-12,-9,-6,-128
0,1,-11,-4,-4,-5,-1,-128
2,5,2,7,-2,-1,0,-128
-1,-4,2,-10,1,-2,-1,-128
-1,-3,4,-1,2,-2,2,-128
-4,-1,-12,2,-11,2,-12,-128
0,-3,1,-15,-7,-6,1,-128
-1,5,12,28,9,10,18,-128
2,-2,18,-8,20,-4,-12,-128
-5,-2,-8,7,-1,-1,-11,-128
-5,2,-24,3,0,-5,-7,-128
-5,2,-11,5,-6,0,-2,-128
-1,0,0,-5,-5,5,0,-128
0,-7,6,-15,-2,-2,1,-128
-3,-5,-4,0,4,-6,1,-128
-2,1,-6,1,0,0,4,-128
-3,-3,-5,-2,-4,-3,-3,-128
-1,-1,13,-7,2,2,-7,-128
-3,-1,-5,6,-4,-6,-4,-128
-3,-2,-2,-5,7,3,12,-128
0,-2,3,11,12,3,-3,-128
4,0,0,17,-10,-2,2,-128
-4,1,42,-10,-9,-4,-10,-128
5,-6,-34,-4,-4,-3,7,-128
-1,-4,-6,-5,-3,-2,-3,-128
-8,1,-11,-7,-6,-2,9,-128
-3,3,12,-2,-4,3,0,-128
2,-5,0,-3,-7,-3,-6,-128
-2,-1,3,2,-2,6,7,-128
2,-5,-14,-15,-2,-9,-16,-128
1,4,2,16,-9,1,15,-128
-3,1,5,23,4,-4,-5,-128
-1,1,-16,5,-4,1,-4,-128
3,0,29,2,0,1,-2,-128
-3,-9,-45,-15,-8,-6,-13,-128
-2,-1,6,5,4,1,-5,-128
0,5,-12,-4,2,0,2,-128
1,1,17,-15,-13,-5,-1,-128
1,-8,6,2,20,6,4,-128
0,-3,6,16,4,0,-4,-128
0,-5,-22,-21,-10,2,-3,-128
-4,-2,4,-4,-13,2,-4,-128
-3,-4,-2,-8,-8,-7,-1,-128
1,4,-1,9,3,2,6,-128
-2,0,0,-5,-11,1,0,-128
-5,5,-8,2,-1,-1,0,-128
0,-2,9,-8,-6,0,-15,-128
-1,-3,-1,-7,-9,1,13,-128
-4,-6,-24,-20,-4,-11,-2,-128
0,3,11,16,6,-1,8,-128
-7,-1,19,0,2,1,-6,-128
4,-2,-22,-15,0,-6,-23,-128
3,-2,-2,-9,-4,-2,-10,-128
5,-1,5,-22,-2,0,-8,-128
-1,-3,-9,19,-2,-1,8,-128
-4,0,-15,-10,-6,-4,-1,-128
-7,-7,-2,-9,-2,-11,-16,-128
7,6,28,16,10,21,10,-128
-6,-10,-5,0,-9,-18,5,-128
1,-5,-15,-39,-11,-13,-17,-128
1,14,6,48,6,8,14,-128
-7,-8,-48,-20,-2,-9,-9,-128
2,-3,-13,-3,-12,-6,-6,-128
-2,-2,6,19,29,1,-4,-128
3,-5,78,-39,-8,0,-5,-128
0,2,-42,3,-4,-1,9,-128
-5,-2,-25,-2,-11,-6,-2,-128
0,2,5,11,-2,-4,1,-128
5,-2,-11,-27,-11,-3,-8,-128
-1,-1,29,24,24,4,-1,-128
0,2,-6,-12,-13,-6,3,-128
-1,2,36,-3,-9,-1,-1,-128
-5,4,-42,-11,-8,-6,2,-128
2,1,24,-1,-2,0,2,-128
-2,-2,-30,12,3,1,-6,-128
-3,6,10,-2,-2,1,-7,-128
2,0,14,-4,-2,4,-3,-128
-4,-4,-3,-12,-17,-6,0,-128
-1,-8,-5,-7,-1,-5,-4,-128
-6,5,-11,19,2,0,-2,-128
2,-2,17,8,1,-1,12,-128
1,-4,5,-13,1,0,-9,-128
-8,-10,-8,-22,0,-3,-16,-128
-4,-3,-3,10,-8,-4,-3,-128
-7,5,-9,6,-6,0,-7,-128
1,3,-16,4,-7,4,32,-128
-9,3,-8,-1,-1,-7,-13,-128
3,-2,25,-12,3,-2,-18,-128
3,-4,3,-2,-8,-4,-7,-128
-3,-2,-5,4,1,1,3,-128
-7,4,-16,1,-6,0,2,-128
-5,-7,-1,-8,-6,-6,-11,-128
-2,6,-3,-5,-16,3,13,-128
0,-5,9,2,25,-3,-2,-128
-5,-5,2,9,-2,1,-7,-128
-4,-1,-45,-19,-13,-2,7,-128
0,-7,-4,5,10,-5,-4,-128
0,2,10,8,8,1,-1,-128
-1,-5,-15,-12,-1,-4,4,-128
-3,1,14,0,0,2,-5,-128
3,1,10,-8,7,2,-1,-128
-1,-1,-21,3,-7,-2,3,-128
-7,2,18,-9,1,0,0,-128
-4,1,1,13,-10,-8,-15,-128
-7,-2,-27,-34,-5,1,1,-128
3,-2,20,10,0,0,-3,-128
-1,-3,-7,-2,1,-3,-5,-128
-1,-2,2,7,-9,-3,-4,-128
0,7,-18,-8,-5,0,0,-128
0,6,15,40,15,8,14,-128
-4,-2,-47,-44,-8,-3,6,-128
7,-2,24,-7,-12,-4,-18,-128
1,-3,6,-15,-7,-4,0,-128
-5,-4,8,17,-7,-1,9,-128
2,5,-7,20,15,5,8,-128
-5,0,-11,4,-7,-1,3,-128
-4,-6,-2,-3,-8,-6,-8,-128
0,-7,17,-9,1,-4,-13,-128
1,-2,12,-1,-1,-3,-11,-128
-9,1,-15,3,-1,3,7,-128
-3,2,-6,0,-2,1,7,-128
-8,0,-12,-23,-19,-14,-15,-128
7,9,-6,-2,5,10,18,-128
-5,-12,13,-1,10,-2,-20,-128
-6,-3,-8,-9,-1,-6,-13,-128
-1,2,-39,2,-5,-3,18,-128
-4,5,58,6,-3,-2,4,-128
-3,-4,12,4,-3,-5,-3,-128
-4,-3,-2,-11,-4,-2,0,-128
-3,-4,2,-5,-5,-1,-8,-128
-7,-4,-7,2,-5,-1,8,-128
-5,1,-14,4,25,6,6,-128
-8,1,-22,22,2,4,-2,-128
0,-4,21,-4,-13,-6,-2,-128
-2,-4,-14,-14,5,-2,-1,-128
-1,-1,13,1,-7,3,0,-128
5,-6,5,-10,-1,3,-5,-128
-1,6,-4,3,-6,-6,0,-128
-2,5,-3,6,5,-2,2,-128
-4,-4,-10,5,-3,-7,5,-128
-7,-1,-15,-13,-11,-7,-2,-128
1,-9,7,-11,-11,-5,-5,-128
0,-6,5,-2,21,6,-6,-128
-3,3,-6,10,11,8,12,-128
-4,0,-19,3,-17,-5,3,-128
8,6,-27,10,8,5,16,-128
0,-3,-3,-10,3,-6,-9,-128
1,-7,32,14,8,-1,-9,-128
-2,-4,1,6,-13,-2,-3,-128
-1,3,-23,-12,3,2,-4,-128
-3,3,-11,15,-9,0,10,-128
-6,-1,-25,-8,-4,-1,-2,-128
0,-6,16,-8,-4,-2,-7,-128
-3,-2,3,15,4,-2,-4,-128
-2,-4,9,-6,-2,-3,-14,-128
0,1,-4,10,-1,1,5,-128
-1,-1,-5,-7,-4,-3,1,-128
-3,-5,-5,-7,-2,0,-5,-128
-2,-1,10,-2,-1,0,-7,-128
3,1,13,-9,0,5,7,-128
1,-6,-12,4,0,-1,-1,-128
-4,-2,-6,0,-14,-9,-2,-128
-1,2,-9,-1,-16,-11,-22,-128
-5,1,18,7,20,11,26,-128
1,1,-17,-2,5,2,6,-128
-3,-4,-19,-20,-3,1,-4,-128
0,-4,10,17,-11,-1,-4,-128
-3,1,14,-18,-6,-4,-7,-128
-2,-1,-8,12,-2,-1,3,-128
-5,-3,-12,-1,-3,-6,3,-128
-7,0,-3,-1,2,3,3,-128
0,1,9,-4,-11,-1,-14,-128
2,-4,18,-13,1,1,-8,-128
0,0,22,18,45,6,9,-128
-2,-12,-31,13,-2,-2,4,-128
-3,-2,-26,-17,-14,-6,-2,-128
3,-7,7,-10,-11,-2,-14,-128
4,-6,14,-1,-6,-3,-10,-128
-1,-1,-7,-11,-7,-2,4,-128
-6,8,-12,7,-5,4,12,-128
0,2,-14,-4,-4,-3,3,-128
-7,-6,-6,0,-6,-9,-17,-128
-1,3,9,1,7,6,16,-128
0,-3,23,14,-1,-3,7,-128
-5,-6,-55,-8,-7,-6,-5,-128
0,1,41,-6,-1,3,6,-128
1,0,17,11,-6,-10,-2,-128
0,-2,-26,-22,-1,-4,-10,-128
-7,0,-7,4,-2,1,-1,-128
0,-3,-1,-1,-1,-2,1,-128
-5,-1,-2,-2,-2,-4,0,-128
0,-4,-2,1,-3,2,4,-128
0,-5,10,1,-2,-2,-5,-128
-4,5,-8,1,-3,2,4,-128
0,0,-7,-3,-4,-3,1,-128
-2,-4,3,-4,0,3,-4,-128
-2,-2,4,-4,4,-2,-11,-128
-3,-3,-3,-7,-9,-5,-5,-128
-4,-1,-20,-8,-6,5,19,-128
0,10,4,16,0,18,21,-128
1,-3,-27,-34,-14,-11,-8,-128
1,-6,-4,-10,-2,-4,-13,-128
2,-6,46,-14,-13,-4,1,-128
-1,-6,-36,-1,-1,-3,-10,-128
-2,-1,4,7,-7,-6,4,-128
-4,4,-14,5,-2,-3,2,-128
-2,-1,1,-2,-2,-1,-1,-128
-1,-7,13,-3,-1,-2,-14,-128
-2,-6,-4,4,-7,-2,-4,-128
-4,2,-17,4,0,-2,6,-128
-1,-3,-2,0,3,2,0,-128
5,0,-6,-1,-2,-3,4,-128
1,-2,7,9,8,0,-10,-128
-4,-2,3,-7,-5,-5,-6,-128
-5,3,-2,-7,-3,5,1,-128
-4,4,-14,11,16,6,11,-128
0,-5,-6,-1,-5,-5,2,-128
2,-5,0,-4,-2,-3,-5,-128
1,-2,-3,-4,-3,-1,-7,-128
-1,-5,5,0,-9,-2,-3,-128
3,0,-5,8,-15,2,9,-128
-7,-2,1,-18,10,-5,-18,-128
3,4,-8,14,21,12,6,-128
-6,-5,3,4,-15,-7,-7,-128
0,3,23,0,-2,1,1,-128
-10,0,-11,2,2,5,4,-128
4,-4,-9,-18,-10,-7,-1,-128
-7,-9,-13,-5,-13,-12,-19,-128
-3,-1,-14,-2,-3,-2,0,-128
-3,0,-5,8,-12,1,6,-128
-2,1,3,-2,19,4,2,-128
2,-2,13,10,-3,-4,-6,-128
-3,-7,18,-10,0,2,-4,-128
-3,2,-49,-13,3,4,13,-128
2,6,27,-6,-3,-2,6,-128
-2,-11,-71,-50,-11,-3,-6,-128
-9,-5,-9,24,1,-7,-10,-128
4,-10,50,-3,-4,1,-10,-128
4,4,12,6,-2,1,10,-128
-7,-3,-38,-34,-5,-6,-1,-128
1,-1,-15,-10,-6,-3,-3,-128
2,1,2,-1,5,4,-2,-128
5,4,2,-3,-6,-3,4,-128
-4,0,1,17,36,1,6,-128
-1,-1,-15,-4,12,8,6,-128
-6,1,20,10,-14,-2,-3,-128
-2,-4,-35,-19,-10,-5,-6,-128
1,0,-9,2,3,-1,0,-128
-1,-5,-1,-6,-9,-2,-2,-128
-6,2,-5,-2,-5,-2,2,-128
-2,1,2,-2,3,1,4,-128
