Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
127,45,14,37,-94,-46,-6,-128
7,48,38,0,104,13,6,-128
-98,-10,5,21,41,11,7,-128
1,-94,-52,-21,-77,11,-13,-128
23,15,28,-80,39,-29,-9,-128
26,-23,-68,7,21,22,8,-128
49,30,16,-5,-128,-54,3,-128
10,-16,3,-12,127,91,11,-128
-87,14,-94,-13,-84,-18,-9,-128
29,45,67,39,-36,-24,-10,-128
-44,-35,-18,-6,-20,-24,-6,-128
-87,16,7,-3,15,16,-1,-128
-64,15,9,3,4,16,3,-128
52,-17,4,23,-18,-23,-7,-128
81,18,12,17,17,0,11,-128
-15,-89,-15,-33,-28,16,21,-128
3,61,1,-2,-55,-10,-5,-128
-13,16,-2,-8,-33,17,2,-128
-69,-50,-28,13,23,-29,-12,-128
6,7,45,17,-50,5,-2,-128
106,20,44,6,-13,-52,2,-128
4,-6,2,39,68,69,16,-128
-57,28,-51,-80,-18,4,0,-128
-2,-72,6,7,-39,-24,-8,-128
29,10,-19,-113,62,8,6,-128
46,14,-3,79,-128,-43,-8,-128
-74,-34,-1,-5,127,12,5,-128
51,-11,-17,5,-128,6,-4,-128
-9,-15,8,-8,-8,-19,-7,-128
54,26,26,-3,-128,-62,0,-128
62,39,16,0,127,31,-4,-128
-128,-67,-71,7,-128,23,2,-128
5,28,50,-20,-47,-45,-20,-128
-93,-22,19,0,127,-6,-10,-128
78,-45,-1,17,-103,-16,-3,-128
42,13,8,1,25,-17,-1,-128
-128,25,-38,-43,6,11,-1,-128
-21,-16,15,2,-31,-15,-7,-128
110,28,37,-4,-33,-58,-5,-128
-7,-36,-31,9,127,73,2,-128
29,82,20,5,-128,-25,-14,-128
-128,-79,-13,-6,127,7,-7,-128
-40,-27,-7,16,28,26,1,-128
-21,29,25,-8,41,37,5,-128
127,-23,-17,15,-57,-16,0,-128
5,16,-18,-2,-15,-17,0,-128
-128,11,20,-6,-6,-23,-1,-128
62,10,31,30,2,3,-6,-128
40,-20,-39,-11,127,108,13,-128
-12,-10,16,-8,-53,11,19,-128
-102,-64,-33,18,-17,-16,-8,-128
-128,24,-22,-17,-44,-40,-26,-128
26,-7,6,6,-27,-18,-9,-128
59,22,14,12,1,-8,4,-128
60,12,17,9,-10,10,11,-128
