Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-2,-6,13,-8,-2,1,4,-128
-9,24,-94,36,-25,-8,-10,-128
-14,-24,21,2,-43,-5,6,-128
22,-31,31,-79,79,16,9,-128
34,12,16,21,52,21,4,-128
36,8,-68,-39,-15,-11,4,-128
-27,-29,12,-13,-33,-22,-32,-128
-56,-17,-1,-60,-40,-12,-14,-128
12,9,29,-128,-30,-7,-9,-128
20,16,-3,127,15,7,9,-128
28,57,10,-44,26,14,19,-128
-6,10,-11,-63,-29,-5,11,-128
16,7,21,-126,-32,-7,3,-128
41,35,-21,127,-67,-10,2,-128
19,-28,14,-100,127,28,1,-128
-66,-23,-26,-48,-33,-6,-19,-128
-16,1,1,-14,-29,-9,5,-128
-4,4,-8,0,-29,-9,-18,-128
-70,-109,-30,-34,-2,-13,-17,-128
-25,14,-10,0,-12,-17,-29,-128
3,15,54,-64,-32,-5,-3,-128
-12,14,-28,61,11,1,0,-128
26,21,-56,-14,4,-6,-1,-128
39,-10,77,59,17,6,1,-128
13,-22,-58,-28,-27,-7,-6,-128
-7,-18,20,-44,-16,-7,-4,-128
2,33,-25,-14,5,11,11,-128
19,-8,-4,127,50,-4,-4,-128
22,16,-11,-103,-48,-7,3,-128
7,-38,-5,127,3,-2,-3,-128
-100,-71,-65,-128,16,-11,-41,-128
-7,-48,13,-5,-24,-20,-17,-128
-4,8,18,10,-18,0,-8,-128
-4,35,-3,4,-10,0,-4,-128
10,6,-2,-78,-24,3,10,-128
21,27,-13,-16,-44,-1,40,-128
12,7,-11,119,101,14,-16,-128
-88,-23,43,-10,7,-6,-25,-128
-41,-28,-3,-21,-22,0,5,-128
-11,-7,-37,-47,-13,-5,2,-128
8,26,22,2,-27,-15,-8,-128
8,31,9,-45,-10,-2,-6,-128
18,-1,-5,65,11,11,21,-128
38,-30,-12,28,42,6,-5,-128
-22,-16,10,-73,-51,-19,-27,-128
-5,-10,-13,123,26,4,3,-128
-10,6,-28,-128,-23,3,8,-128
6,43,35,11,-33,-1,13,-128
-9,-12,-24,127,-14,-1,-1,-128
14,55,-6,28,127,12,-10,-128
16,-39,27,-38,-24,-5,-4,-128
6,2,14,-1,-36,-6,-14,-128
-22,0,28,-63,-6,-5,-4,-128
45,19,-15,101,5,-3,2,-128
-43,-10,-10,-6,-17,-1,-6,-128
2,3,-18,-52,-17,1,12,-128
-2,31,17,99,-1,0,0,-128
26,-2,0,-18,26,-3,-20,-128
