Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
7,-47,11,-3,-6,-10,-34,-128
-25,-12,-9,-13,-5,-5,2,-128
-15,14,9,1,-1,-1,9,-128
52,8,7,11,16,10,8,-128
-69,-3,-10,-2,4,0,-16,-128
58,4,-10,-17,-5,0,6,-128
49,11,10,9,-13,-6,-10,-128
-128,-50,-5,-33,-10,-16,-47,-128
30,5,9,1,-21,-6,-4,-128
11,2,0,26,19,7,14,-128
-19,9,4,-2,23,8,8,-128
0,1,-9,-27,-13,-2,10,-128
18,25,46,5,-3,-14,-17,-128
23,16,52,-4,-8,-3,18,-128
2,-2,-42,4,5,6,5,-128
-11,-39,-12,11,4,4,-7,-128
25,8,-13,32,1,5,18,-128
18,5,-4,-14,1,0,9,-128
-67,-8,23,-10,-6,-11,-60,-128
9,-20,-22,-21,1,-8,-12,-128
20,17,13,-9,-8,-6,-2,-128
12,6,28,46,3,4,11,-128
-60,-28,-5,83,15,6,-1,-128
-22,-20,11,38,3,6,13,-128
2,4,35,35,5,-2,16,-128
15,2,-39,-34,-6,-5,-15,-128
5,-1,-11,-36,-11,-10,-27,-128
-2,3,0,-23,-3,-2,9,-128
-10,1,5,-2,-2,7,5,-128
37,5,-22,-13,2,3,6,-128
28,3,0,-47,-13,-3,21,-128
-55,-9,-9,52,10,6,23,-128
-19,-2,23,78,16,5,24,-128
16,15,19,-24,-14,-15,-82,-128
-3,-1,-30,-30,1,-4,-12,-128
0,-7,8,-42,-6,0,11,-128
2,-4,2,13,2,-7,-9,-128
17,11,-33,-6,-8,-5,17,-128
-7,-8,9,-3,0,-4,-9,-128
-37,-17,1,-8,-1,-2,-23,-128
-5,13,-21,17,8,11,22,-128
54,-2,0,-24,-7,-1,24,-128
10,-9,-10,-12,-2,-2,-23,-128
-70,-7,11,-32,-7,-10,-28,-128
-5,-6,-7,-30,-5,-6,-29,-128
2,14,3,-22,-8,-8,5,-128
5,5,24,-3,6,8,17,-128
-8,-4,-65,7,2,4,16,-128
-3,5,6,-2,-6,-7,10,-128
28,11,-1,-44,-11,0,-4,-128
-32,5,2,-20,-10,-9,-22,-128
