Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-3,-6,4,-8,0,1,-5,-128
3,-2,6,13,1,6,5,-128
4,35,-2,-26,-1,-2,0,-128
-6,-25,4,31,5,-3,-2,-128
-3,-19,-6,3,-7,-9,-13,-128
-1,-6,-10,-16,-5,-17,-18,-128
-1,-2,12,24,2,1,7,-128
-4,-4,-6,1,-2,3,4,-128
2,1,6,-16,-2,1,-2,-128
8,95,-13,-30,-7,-2,1,-128
6,-71,-6,-14,-2,1,8,-128
-6,34,3,21,5,0,-1,-128
-5,47,-7,-18,-5,-9,-13,-128
2,-3,4,-15,3,5,1,-128
-6,4,8,14,-4,-2,8,-128
1,-9,0,-6,0,-3,3,-128
-3,-10,-5,-9,-4,-3,0,-128
2,-12,0,-17,-4,-1,-17,-128
1,15,-10,-33,-6,1,-1,-128
-11,-16,11,80,6,1,-2,-128
-4,5,-7,-15,-2,-4,-5,-128
-2,-44,-3,-20,-5,-2,-4,-128
-7,-10,-14,-9,-4,-8,-11,-128
-6,21,4,-16,-7,-3,-1,-128
-2,-15,4,-25,-8,-5,-1,-128
-4,25,-2,55,14,2,3,-128
0,54,-15,-14,0,-3,-4,-128
5,44,-4,-29,-7,-2,4,-128
-2,-128,4,22,0,2,-3,-128
-5,3,-9,-21,-3,0,0,-128
1,5,6,-13,-1,-1,3,-128
-11,-33,-16,4,-10,-7,-8,-128
-2,6,-6,-34,-4,3,5,-128
-1,2,8,34,2,-3,-13,-128
-2,-51,-11,45,15,-1,-10,-128
-5,32,-13,-28,-9,-2,0,-128
-8,7,6,5,-3,-5,5,-128
-6,6,7,-10,-5,-2,4,-128
5,-18,0,-15,0,-1,2,-128
2,22,-6,-2,-5,-1,-3,-128
-5,0,-4,-3,3,0,3,-128
0,-2,-1,-22,-7,-1,-1,-128
-5,-7,-6,37,8,-1,-2,-128
-4,-48,-8,-10,-7,-6,0,-128
-2,39,3,-9,-3,-2,-3,-128
1,-50,-4,-7,-3,1,0,-128
0,-33,0,4,2,3,-4,-128
1,52,-2,1,0,-9,-3,-128
5,-2,1,-2,2,2,12,-128
-1,-14,2,-8,-1,1,5,-128
-8,-65,-23,-33,-12,-6,-8,-128
-4,96,-8,13,1,-8,-2,-128
-6,-67,2,6,0,-6,-6,-128
5,-2,13,-4,-3,1,7,-128
-10,-8,2,23,1,-1,-6,-128
2,3,-12,-13,4,5,0,-128
4,8,2,-14,-1,-1,1,-128
-2,3,-10,0,4,2,2,-128
-5,-8,15,10,-1,-1,-4,-128
-7,0,-7,5,-2,-7,-10,-128
-6,-53,1,1,-1,-4,2,-128
-6,-36,-10,-6,-6,-1,2,-128
3,48,-10,-20,-3,2,4,-128
-1,-58,-1,2,2,3,-1,-128
2,16,10,-9,-5,-5,-7,-128
-4,0,-8,8,-1,-4,-2,-128
6,8,-12,-12,-8,-2,-7,-128
-12,70,3,-57,-10,-1,5,-128
-9,-128,6,26,1,-2,-5,-128
0,-11,0,106,18,-2,-8,-128
-1,16,-6,-24,-12,-8,-1,-128
3,56,3,-21,-1,-5,-1,-128
0,45,-6,-16,-4,2,-5,-128
-9,-128,-3,-15,-10,-9,0,-128
-4,-83,-2,11,-1,1,9,-128
-3,-9,5,-1,-3,2,-2,-128
-17,-9,3,8,11,4,-7,-128
-4,-51,-4,-6,-9,-4,-7,-128
6,9,-10,-3,-3,-3,-3,-128
-3,-7,-2,-4,-4,-1,2,-128
-2,6,2,7,-3,-3,-4,-128
0,-22,-2,-9,-1,3,-5,-128
-4,30,8,8,1,-4,-1,-128
1,11,0,-8,-2,0,3,-128
5,5,4,6,1,-2,-1,-128
0,-7,2,6,3,0,3,-128
1,-9,-8,-27,-7,-3,-2,-128
0,16,14,5,-1,0,-19,-128
1,-10,-13,-10,1,-1,4,-128
2,-4,-25,-69,-12,-1,5,-128
-4,-15,44,66,3,3,-5,-128
-4,68,2,23,12,-4,-11,-128
-6,53,-4,-16,-8,-5,0,-128
9,-128,2,-3,5,3,5,-128
-8,-38,-10,-19,-8,-5,0,-128
-4,21,-9,-11,-2,2,-6,-128
0,-38,-6,-15,-7,2,5,-128
-1,-2,-12,-21,-5,-3,2,-128
-3,-22,-3,-19,-7,-8,-6,-128
3,8,-12,17,4,-2,-1,-128
0,-28,1,-9,0,4,-3,-128
-1,20,6,-19,-8,-3,1,-128
-3,22,-9,-4,7,2,0,-128
-6,-108,-16,13,-1,1,2,-128
-3,73,-2,-8,0,-2,-7,-128
1,36,5,-4,-3,-2,0,-128
0,-22,-4,-4,0,5,7,-128
-6,-30,-7,-22,-6,-2,12,-128
-4,70,19,17,-5,-4,-7,-128
-5,17,5,10,1,-2,-22,-128
3,6,3,3,-4,-4,2,-128
8,-6,-16,2,6,5,4,-128
2,-9,-5,-11,-5,-2,5,-128
0,-11,-2,-7,2,-1,-1,-128
-3,-1,0,-7,2,0,3,-128
2,-6,-2,-6,-6,4,-3,-128
-1,3,-2,-1,-2,1,-6,-128
-8,-128,-9,-20,-8,-3,-4,-128
-5,16,5,11,0,3,9,-128
-1,21,-8,-25,-4,-4,5,-128
-3,39,5,90,7,-10,-27,-128
-4,-12,5,24,9,-6,3,-128
4,-9,-7,-30,-6,2,-2,-128
-4,10,-8,-10,-8,-2,2,-128
-5,-9,-14,-18,3,-1,-2,-128
-2,-38,-6,-34,-10,-4,-1,-128
0,-22,5,-8,-6,-2,3,-128
-4,-37,-19,9,13,2,5,-128
-1,127,2,-23,-7,-6,-12,-128
2,-128,-3,4,2,-1,-6,-128
0,-5,-7,-23,-5,-2,-1,-128
-2,-11,9,19,3,1,0,-128
1,4,2,10,3,-5,3,-128
6,28,-7,0,1,7,1,-128
-2,-8,0,-7,-1,-1,2,-128
3,7,-4,-10,-6,-6,-4,-128
1,-15,3,-5,-2,-3,3,-128
-3,-7,-9,-22,-2,3,5,-128
0,38,-7,-19,-6,-1,3,-128
3,-113,10,40,-2,-9,-9,-128
-17,99,-15,-28,-10,-10,-11,-128
-1,-20,1,-8,-1,0,3,-128
3,2,-2,24,4,7,1,-128
-5,-27,-6,-15,-3,1,4,-128
-5,51,-3,-9,-4,-2,4,-128
9,-53,-1,-5,6,1,-8,-128
5,21,4,-6,-1,2,5,-128
-13,12,-11,-20,-3,-1,2,-128
-3,6,15,2,-2,3,1,-128
2,12,7,47,6,-4,-1,-128
-4,-1,3,-13,-14,-8,-9,-128
-4,29,-26,-34,-9,-4,-7,-128
-2,-2,4,0,0,-3,3,-128
-1,-7,-9,-50,-5,-5,2,-128
-5,-12,22,83,7,-2,2,-128
0,-11,0,-10,-5,-1,1,-128
-2,-30,-10,-12,-2,2,4,-128
-1,63,-3,-3,-4,-5,-1,-128
4,-4,2,17,9,2,-8,-128
-4,9,5,-19,-10,-6,-4,-128
7,-36,10,41,12,6,-1,-128
-8,127,-18,-20,-4,-5,-4,-128
-5,-128,-4,-5,-10,-10,-4,-128
-3,-40,-2,-10,-2,2,2,-128
-4,5,-4,-11,-2,-4,-9,-128
-1,-27,7,-5,1,1,4,-128
-12,27,2,19,-1,3,1,-128
-2,-27,0,0,1,-1,-1,-128
-6,69,-16,-14,-11,-12,-22,-128
0,-63,3,6,-1,-2,-1,-128
8,96,4,-21,-3,3,4,-128
-15,-128,-17,17,14,8,2,-128
-1,-15,3,5,3,-3,1,-128
-8,11,-2,13,-4,-3,-1,-128
-4,16,1,-16,-9,-7,-2,-128
-1,-29,4,11,0,-1,-2,-128
1,-7,-13,-26,-5,3,7,-128
2,-2,18,13,3,6,8,-128
-1,-11,-35,-28,-11,-8,-16,-128
-17,-45,6,11,-3,-6,-4,-128
-2,46,-12,-19,-6,-4,-3,-128
3,-1,8,19,3,1,4,-128
-3,-8,-2,-39,-3,-1,2,-128
2,-6,14,65,18,5,4,-128
1,-21,2,-17,-3,-2,-1,-128
-4,127,-7,-23,-10,-6,-1,-128
-2,-102,-3,-2,-5,-3,-6,-128
-3,-57,-1,-9,3,-3,5,-128
-1,32,-4,-8,0,1,3,-128
5,5,1,-6,-1,-1,-7,-128
1,-45,7,18,3,0,2,-128
4,127,1,-7,-6,-2,-2,-128
-4,2,-8,-20,0,7,8,-128
-5,-51,-10,17,-4,-7,-11,-128
-5,23,4,-1,-7,-7,-13,-128
-3,7,-18,-12,-7,-8,-5,-128
3,-24,3,-8,-2,-1,-4,-128
-1,5,-11,-9,2,2,12,-128
-5,-14,-10,-12,-8,-5,-3,-128
4,30,7,2,-4,2,1,-128
-8,-41,1,0,-7,1,-3,-128
-6,-54,16,7,3,-1,1,-128
0,30,-28,-20,-2,-2,1,-128
-4,-15,9,-3,1,-5,-3,-128
2,4,2,27,2,0,7,-128
3,-23,1,-8,1,-1,-5,-128
-8,6,-3,-10,-3,-4,-4,-128
-10,72,-18,-17,-6,-4,-5,-128
6,-75,-1,-39,-7,3,6,-128
-3,-11,46,81,18,5,8,-128
-6,110,-13,11,9,0,1,-128
2,-9,26,84,13,5,-3,-128
0,27,-8,-25,-7,-4,-2,-128
-7,-1,-9,-22,-10,-6,-5,-128
3,-56,-5,-11,3,4,0,-128
-5,25,2,-16,-7,-4,-2,-128
-1,-23,2,-17,0,-4,-6,-128
-4,22,-2,2,1,4,2,-128
1,40,-14,-4,0,-2,-5,-128
-4,-99,0,1,-5,-4,-4,-128
-4,-58,-1,-6,4,1,1,-128
-2,-33,-1,0,-2,-1,-1,-128
-5,38,0,-12,-6,-4,2,-128
0,27,-5,-2,-2,0,-1,-128
3,-12,1,-3,1,2,5,-128
7,-26,-3,-6,3,5,7,-128
-9,19,-6,-17,-7,-11,-18,-128
-6,-10,3,8,-5,-13,-6,-128
0,-29,-4,-5,-5,-4,-7,-128
-1,-16,-3,-12,-5,0,-2,-128
0,12,15,27,10,8,4,-128
-7,-49,-16,-10,-2,0,4,-128
-2,-2,20,-3,-2,4,9,-128
6,115,-27,12,6,0,4,-128
-6,-77,-3,15,5,-1,-13,-128
7,113,-8,-45,-11,-7,-9,-128
-10,-77,-3,5,-7,-4,-11,-128
1,28,8,23,8,4,11,-128
9,15,10,21,-2,0,2,-128
-5,-30,-6,-20,-8,-3,-3,-128
2,-19,19,-24,-11,-2,3,-128
3,60,-8,70,14,1,-2,-128
3,-37,-11,-9,-5,-11,-11,-128
-7,-54,-6,-7,-3,-2,1,-128
-4,-6,0,-16,-3,-3,-5,-128
0,7,2,-5,-2,2,0,-128
4,27,5,-10,-1,0,1,-128
-2,37,-9,2,-3,-1,-5,-128
4,-20,-6,-15,-4,0,1,-128
-4,47,0,1,-1,-1,6,-128
7,13,9,12,3,-3,7,-128
-2,-24,4,4,-5,-9,-7,-128
-5,-4,4,-2,-5,-3,-5,-128
10,-4,-4,-6,2,4,-2,-128
2,-4,-2,-1,1,5,-8,-128
