Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
35,5,-18,-12,-1,-1,-7,-128
27,5,-18,-12,2,-3,-54,-128
-1,22,58,13,11,-4,1,-128
-14,-6,-12,11,-3,-3,17,-128
3,-1,123,9,6,32,49,-128
-9,14,-100,-4,-11,-16,-20,-128
-8,-7,-27,0,5,2,-38,-128
-3,-10,22,-11,-5,-23,69,-128
-1,-9,-45,-13,-4,-13,-77,-128
-1,-17,86,12,9,36,-50,-128
2,26,63,3,1,-25,31,-128
-6,-2,-128,-26,-16,5,22,-128
-6,-12,11,5,1,-11,10,-128
-3,-9,9,-4,0,11,12,-128
1,1,-9,-21,-7,-6,-19,-128
0,-3,60,12,5,12,58,-128
-5,13,8,0,5,-9,-24,-128
31,2,-87,-17,-5,-17,-77,-128
-45,24,127,22,-10,-17,-43,-128
-11,-18,-56,1,3,10,5,-128
23,21,59,5,3,6,127,-128
10,1,-18,-7,1,10,8,-128
5,-13,7,-5,-3,1,17,-128
-16,-8,2,3,1,-16,-98,-128
-5,-20,6,-8,5,21,14,-128
0,-12,-47,1,3,0,9,-128
0,4,62,3,0,46,22,-128
-6,-16,-128,-10,-10,-9,22,-128
-2,-5,114,1,-4,-5,-1,-128
2,3,-1,0,-3,-9,-9,-128
2,-7,-4,-10,0,-4,0,-128
0,7,127,9,-2,-10,9,-128
-9,-61,-128,0,1,-15,-4,-128
-4,24,127,-16,-5,19,20,-128
0,12,-45,-1,2,10,-18,-128
5,-2,21,-4,0,-2,-17,-128
-2,28,127,16,-3,-12,-6,-128
-16,-27,-41,-4,0,4,1,-128
6,2,31,1,-1,0,57,-128
-4,-6,-35,-10,-4,-6,-31,-128
0,0,-56,-9,-2,-2,4,-128
-4,-9,-7,-2,-2,-16,-22,-128
2,13,37,4,0,-46,-45,-128
0,5,94,18,6,43,-4,-128
-4,0,-22,-6,3,1,63,-128
7,-7,-3,-9,-4,30,19,-128
-10,-18,-35,-7,-6,-8,-1,-128
-4,-4,-26,3,2,10,15,-128
1,1,-6,-11,-7,-9,27,-128
-3,1,26,0,-2,5,-15,-128
-3,-1,12,-1,-4,-12,-69,-128
-1,9,98,3,1,-9,-16,-128
2,-1,20,0,0,0,-20,-128
-15,-6,-8,-3,-3,-6,-37,-128
-5,-17,9,-10,-6,-8,-1,-128
4,0,-43,-5,5,0,18,-128
-5,6,23,14,-5,-10,1,-128
-6,2,28,-5,-7,-6,21,-128
9,-6,-27,-15,-5,14,40,-128
-1,2,12,-2,3,20,-57,-128
-17,-11,-19,2,-3,-13,-27,-128
4,-9,-12,-5,2,-5,3,-128
-5,-12,-27,-5,-2,-4,22,-128
6,19,58,4,0,-12,52,-128
1,11,-69,4,-2,-22,-74,-128
-4,-10,17,-7,-7,8,-35,-128
0,-1,2,-9,-2,-3,8,-128
-2,3,1,1,-1,-7,10,-128
6,-2,11,4,4,-27,11,-128
-8,-4,-29,7,-7,-6,-17,-128
-2,-6,-22,-3,3,46,-2,-128
0,4,57,-2,-8,-22,-25,-128
-2,-13,-30,-6,2,7,106,-128
-4,-12,29,-3,-5,-5,-29,-128
1,1,-54,-10,0,-11,-49,-128
-8,-4,-42,-16,-7,-9,-30,-128
-4,7,45,12,1,-10,-29,-128
2,6,-23,-10,-7,-1,7,-128
-6,7,24,2,-2,-3,34,-128
4,-13,5,-9,1,11,18,-128
8,-21,-128,-26,-10,-2,-4,-128
-12,11,27,15,7,-7,46,-128
6,31,127,13,-5,-13,-41,-128
-30,-4,-10,4,-7,41,-128,-128
-3,2,103,7,-1,-45,26,-128
22,3,-102,-12,0,8,60,-128
-24,-20,-37,-21,-4,23,72,-128
-13,-2,-20,-9,8,23,-30,-128
3,5,17,5,0,-8,-89,-128
-4,-9,-7,-1,-4,-15,39,-128
-2,-7,-31,-1,-4,2,83,-128
15,5,20,2,1,3,72,-128
-10,-15,-23,2,-7,-4,50,-128
-10,-7,-5,-13,-5,-11,-128,-128
-8,14,-35,10,-10,-26,-67,-128
0,9,-1,-12,-2,-18,-29,-128
-13,-10,11,-5,2,34,47,-128
4,-5,-3,-5,-1,4,49,-128
1,-5,8,-7,-3,-15,-91,-128
1,0,-23,10,4,-5,-13,-128
-2,-5,-59,-15,-6,-12,-1,-128
1,-12,36,-20,-5,-44,4,-128
0,7,5,2,4,74,54,-128
-10,18,37,-1,-5,0,-21,-128
-7,12,114,19,0,-16,6,-128
-3,-29,-128,1,6,6,9,-128
-1,1,-8,-4,-7,-8,-36,-128
14,0,79,-4,-2,-12,-9,-128
-10,-27,-29,0,1,0,-5,-128
2,13,25,0,4,3,30,-128
-7,12,24,-1,-9,-1,19,-128
2,4,51,3,2,-7,-14,-128
-1,-12,-70,-1,3,8,5,-128
-5,0,-23,-3,-9,1,45,-128
-2,-7,-7,-5,-1,-9,2,-128
1,8,15,9,-2,-4,-67,-128
-1,-17,-17,-10,-3,-39,-106,-128
-3,3,-4,4,-1,-7,37,-128
-19,-18,-39,-20,-3,83,-35,-128
4,17,46,11,1,-47,5,-128
8,-1,-16,-4,0,2,127,-128
-1,-2,-2,3,8,68,82,-128
0,-5,4,-2,-5,-42,-128,-128
-3,-5,-24,7,-6,-54,-128,-128
-2,19,96,20,-1,-23,15,-128
-8,8,-117,-19,-8,-7,40,-128
-5,-18,-6,-10,2,3,38,-128
-2,-24,-29,-14,-1,14,32,-128
0,-12,39,-1,6,12,58,-128
-2,44,103,16,-6,-6,-19,-128
-12,-57,-128,-29,-8,-1,-21,-128
-4,-12,34,-24,-7,0,-8,-128
3,7,30,32,7,5,36,-128
4,15,29,4,2,5,-23,-128
4,-8,-20,1,2,-13,18,-128
-4,-21,22,-5,-8,6,-72,-128
0,17,-56,-2,-1,-1,2,-128
-4,-19,-30,-5,-7,-4,1,-128
-3,3,9,-1,-4,-5,-1,-128
2,-1,-44,-3,-5,-1,70,-128
-4,-12,-32,-21,-2,0,-17,-128
-5,12,34,1,-9,-38,-41,-128
-5,0,9,3,1,37,-8,-128
3,18,25,7,4,-4,-16,-128
6,-11,-35,-7,0,0,-7,-128
-7,-12,-9,-1,6,-14,11,-128
-1,-20,-60,-14,-7,-10,23,-128
-3,37,72,24,-9,-17,-5,-128
-1,-21,-99,-12,-4,9,-23,-128
-1,-2,19,4,2,38,1,-128
-4,-6,24,-2,0,-2,27,-128
6,-14,-29,-11,-3,-4,-25,-128
8,4,-8,3,2,-4,14,-128
-11,25,102,9,-1,-1,26,-128
-10,5,19,6,-4,-11,-24,-128
0,-14,-8,-11,-12,-8,12,-128
-2,-26,-37,-12,4,40,114,-128
-11,0,-4,-8,-1,-17,-128,-128
6,-4,-44,-2,6,-4,-9,-128
4,19,77,11,-4,-7,19,-128
0,-8,-71,-9,2,5,29,-128
0,9,27,7,0,-2,-1,-128
-5,-11,35,-9,5,7,17,-128
-2,-7,-128,-17,-12,-1,12,-128
-1,-4,17,-2,-1,-1,-21,-128
-11,-10,25,4,-34,-19,-9,-128
-1,-17,62,-8,12,-8,16,-128
-6,17,1,20,-22,-4,-3,-128
-8,2,-56,-2,0,45,4,-128
-6,-1,28,-6,11,18,5,-128
-4,-11,10,2,-1,-6,-4,-128
4,11,36,-8,6,3,11,-128
-24,-42,-53,-12,-50,-34,-22,-128
