Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
4,10,4,23,29,-1,4,-128
5,17,127,67,102,20,14,-128
-14,-8,-100,4,33,2,-6,-128
14,-1,81,9,17,13,6,-128
6,-3,-39,-15,-24,-13,-11,-128
-1,6,43,16,-55,-15,-9,-128
-4,1,20,46,62,8,-2,-128
-8,-4,-78,-24,-22,-7,4,-128
-6,5,45,-116,-13,0,6,-128
-7,-16,-76,-9,-42,-11,-14,-128
1,-8,-44,23,-17,-5,3,-128
-4,-41,-15,-18,44,13,18,-128
14,-3,-40,16,-9,-13,-10,-128
-7,2,80,14,-26,-4,-7,-128
-16,-7,-59,-2,-16,0,0,-128
-2,0,35,2,13,7,34,-128
-3,2,38,35,-26,-4,-1,-128
-2,0,-19,-10,-7,-6,-17,-128
1,2,8,9,21,-2,-10,-128
-6,7,0,-40,-89,-12,-3,-128
2,0,-31,-25,65,24,14,-128
9,33,98,33,41,-2,-3,-128
2,0,-31,-105,-23,-25,-3,-128
4,-17,31,39,46,15,2,-128
-11,-12,11,-83,-52,-7,-9,-128
-9,8,-79,-25,1,6,3,-128
-9,-7,26,77,15,-4,12,-128
-11,-29,-81,3,-77,-16,-10,-128
12,15,-7,-47,-19,-7,4,-128
-2,-33,-26,-56,-12,2,2,-128
-17,-22,52,35,25,9,6,-128
-9,-8,-37,-60,-65,-20,-1,-128
-15,-15,6,-5,36,8,0,-128
-1,15,37,19,19,9,0,-128
21,20,11,-30,10,-3,-3,-128
34,28,-33,-10,-17,-3,11,-128
-13,-1,28,7,-51,-16,-6,-128
-23,-28,17,7,50,5,3,-128
-16,-8,-11,-26,11,3,3,-128
24,38,-14,-20,-8,-1,1,-128
17,0,-14,-60,-61,-15,-21,-128
-11,2,15,63,66,11,-14,-128
-8,-1,-9,-1,-48,-11,-17,-128
-2,9,49,0,42,12,-2,-128
-12,12,32,4,-13,-14,-9,-128
-9,3,-19,-36,-117,-16,-8,-128
1,11,3,-8,85,22,-13,-128
15,13,-6,49,33,6,11,-128
-8,-10,62,-1,-5,-1,-5,-128
-7,-7,-76,7,-15,-6,3,-128
-17,-32,6,49,69,21,9,-128
-5,18,78,2,-6,-9,-1,-128
6,-27,60,20,9,1,-2,-128
21,2,-128,-11,-128,-35,-10,-128
-9,48,58,-109,77,8,-14,-128
-19,-6,-7,127,106,14,10,-128
13,8,28,22,-24,-4,-4,-128
-21,-44,26,-6,-35,-10,-10,-128
-9,-8,-19,-21,-29,6,9,-128
4,-11,-21,-43,-26,-16,12,-128
5,2,-56,-14,-20,-13,-6,-128
13,21,127,-24,-7,-7,-1,-128
-1,-8,-128,-77,-40,-7,2,-128
4,-4,77,28,-12,6,-4,-128
11,30,81,21,48,6,-5,-128
-5,-2,10,3,-14,0,1,-128
4,-26,43,75,-20,-21,-11,-128
-2,-18,18,-128,9,9,18,-128
10,0,5,105,87,20,3,-128
3,59,-25,17,-5,-7,-21,-128
-20,-30,26,-85,-100,-30,-12,-128
6,2,2,115,113,30,8,-128
4,-16,-8,65,-35,-10,-8,-128
-6,-7,-12,-70,12,4,-3,-128
