Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-49,-38,9,-3,-1,-3,-8,-128
-10,0,9,-7,3,-11,-30,-128
-1,-20,17,-4,2,-2,-17,-128
2,-4,4,-1,-3,3,-11,-128
2,2,4,1,1,2,33,-128
0,0,-12,-3,-3,0,5,-128
5,0,-4,-3,-6,0,5,-128
-8,-3,-3,-5,-2,-2,-6,-128
-5,-4,0,0,-6,-2,-14,-128
-8,2,-7,-3,-2,0,-14,-128
12,-1,18,10,-2,-4,-35,-128
2,-3,-10,-5,-3,-2,3,-128
3,-2,-11,-11,-1,3,-2,-128
6,6,44,-6,1,0,-1,-128
-17,-13,-23,27,1,-3,-5,-128
1,2,39,-2,-5,-1,3,-128
-4,4,23,-8,-1,-2,1,-128
-2,1,-7,-12,2,-3,-2,-128
-2,-4,-16,6,-10,-2,-6,-128
2,4,30,-2,4,2,0,-128
-11,-6,5,4,4,5,1,-128
2,1,80,3,5,1,-6,-128
1,3,10,0,11,6,1,-128
-2,11,8,-8,-8,-2,-3,-128
2,2,6,2,-10,-2,-1,-128
-6,2,9,9,6,5,-5,-128
-1,3,35,-1,-2,2,1,-128
-6,-6,-23,-21,-5,-3,1,-128
-3,-9,-17,-19,-2,-1,-4,-128
-4,17,38,20,-2,0,-3,-128
16,-8,19,11,-5,-5,3,-128
-7,3,9,8,5,5,5,-128
-3,1,11,1,-4,0,-1,-128
-8,-6,-1,-5,-4,0,-6,-128
2,-3,1,-9,1,-1,7,-128
2,4,22,10,0,1,2,-128
-6,-1,3,0,2,-6,-10,-128
-5,-1,-2,-1,2,-4,-37,-128
-16,-7,-10,-6,-1,1,90,-128
1,-4,-10,-4,-4,-1,21,-128
10,0,3,8,4,-2,-59,-128
11,1,-6,0,-1,-4,14,-128
15,7,2,3,4,21,127,-128
3,-1,0,-3,-2,-3,-18,-128
-4,-6,1,-1,-4,-8,-18,-128
-1,-5,-4,-2,-1,-2,-13,-128
-1,-1,-1,-11,-2,1,6,-128
-3,1,6,-1,1,-3,-4,-128
2,-2,32,10,1,0,-3,-128
18,0,-48,-8,-6,-5,16,-128
-7,-9,-2,4,-2,-4,-2,-128
2,-5,2,-6,-5,-4,1,-128
0,4,-10,-1,-2,-6,-12,-128
6,-3,77,-7,-9,-5,-14,-128
-1,10,-42,-9,1,5,8,-128
-49,-7,-11,0,-2,-1,-2,-128
-7,12,-3,0,-1,1,-6,-128
1,-6,-10,-4,-3,0,3,-128
-1,-2,-12,0,-4,-6,-11,-128
-6,-6,-31,-11,-7,-8,-5,-128
-4,-10,14,25,9,7,0,-128
-2,4,80,0,-11,-8,-4,-128
-5,-6,-44,-16,3,-3,-2,-128
-2,-8,-40,-13,0,-2,-2,-128
0,-3,38,0,-2,-2,0,-128
0,2,23,-1,-2,-1,-2,-128
-4,0,-59,-6,-8,-2,-2,-128
-5,5,9,-3,-5,-6,-12,-128
22,1,13,1,-2,1,-1,-128
2,-3,13,0,-2,-1,0,-128
-7,1,-7,-5,-1,1,-1,-128
-2,2,-23,1,-4,-2,-1,-128
-1,-2,47,-1,-1,2,0,-128
-10,-15,-27,-9,0,-4,-2,-128
-5,-10,-8,4,4,-3,-1,-128
-2,-4,8,-4,-7,-2,2,-128
2,15,-53,-4,-6,1,-5,-128
-4,-8,64,-19,0,0,-1,-128
-1,5,35,-8,-4,-3,-2,-128
1,-6,-121,-1,-4,1,-3,-128
-3,3,-60,-6,0,-3,-7,-128
0,-13,-13,7,0,-4,-3,-128
-3,-5,10,9,-5,-5,1,-128
-1,-2,0,-2,0,0,-4,-128
-1,3,13,18,-1,3,2,-128
4,-2,-36,-22,-5,-4,-5,-128
-3,4,58,-7,0,-3,3,-128
2,2,-6,3,-3,-1,0,-128
14,-1,-4,-5,-2,-5,3,-128
-8,-2,7,12,-2,1,-3,-128
-9,0,-25,-7,2,-4,-14,-128
-4,-6,0,7,-5,-6,-10,-128
-8,1,-18,-11,0,3,23,-128
14,-6,-10,1,-3,-5,-4,-128
-13,-5,-18,-8,0,-3,-5,-128
1,-1,-18,8,-3,-2,-17,-128
-3,-5,57,-3,-3,-2,-9,-128
-14,0,1,-5,1,4,-16,-128
18,1,-9,-6,-10,-7,22,-128
57,4,37,2,4,1,16,-128
-67,-10,-62,-22,-6,0,16,-128
4,2,23,12,3,-2,-18,-128
-14,-5,-32,8,-5,-2,19,-128
14,-6,-22,-9,2,-5,-73,-128
-15,-2,-2,-5,-1,-3,0,-128
8,-2,20,3,-4,-4,5,-128
-32,-2,6,0,0,-3,-22,-128
19,0,4,-2,-3,8,77,-128
11,0,1,-4,-4,2,44,-128
2,5,1,-1,0,1,-17,-128
-14,-3,0,2,0,0,33,-128
3,-4,1,-4,-3,-11,-19,-128
10,2,-11,-1,0,2,-5,-128
-12,1,-17,-4,-3,-1,-10,-128
-3,-1,42,5,0,-1,-14,-128
0,1,3,5,2,-5,-18,-128
1,0,4,-11,-2,5,16,-128
-1,-2,9,-1,-1,-3,2,-128
-9,-3,-12,1,-6,-5,-17,-128
0,-3,-19,-2,2,-3,-30,-128
4,-2,-6,1,3,-2,13,-128
15,4,5,-4,-3,2,28,-128
-14,0,-40,-10,-11,-4,11,-128
13,-12,5,8,-2,-3,-3,-128
-13,-7,-9,-5,-6,-6,-24,-128
1,6,0,5,-1,-1,5,-128
-3,-2,0,-2,2,1,-13,-128
10,-4,-2,-1,-3,-5,9,-128
6,4,8,-3,4,-2,-14,-128
5,-3,5,0,-4,5,49,-128
-30,-10,-2,1,6,6,9,-128
2,-2,1,9,-1,-2,-8,-128
6,2,7,-11,-6,-6,-6,-128
-2,2,-6,-14,-1,-4,-7,-128
-8,-18,-29,-4,-1,-1,0,-128
0,-2,44,13,-1,-6,-5,-128
-6,-13,-21,-22,-7,0,-1,-128
6,6,41,-12,3,0,5,-128
-3,-9,-9,8,-4,-2,-4,-128
-4,-6,25,8,-6,-6,-3,-128
-1,4,-76,1,-2,-3,-4,-128
-8,-10,0,10,5,3,0,-128
0,1,30,-16,-5,-7,-5,-128
-1,4,47,17,-1,3,2,-128
-3,-5,43,16,-6,0,1,-128
0,-10,-17,-33,2,-1,-1,-128
3,-1,-54,-25,4,1,1,-128
0,0,-6,9,-6,-1,-1,-128
0,3,8,9,5,1,4,-128
-7,-21,10,6,0,0,-1,-128
-12,-3,47,8,-4,-2,0,-128
1,-6,-67,26,3,1,-3,-128
-9,-1,84,-14,-8,-5,-4,-128
2,0,-15,-35,-1,-4,1,-128
8,-7,-27,9,-8,-3,1,-128
-19,-1,29,-2,-2,-5,0,-128
1,-2,4,4,-1,-1,-2,-128
-3,2,-14,-4,-1,-3,-10,-128
-9,-3,-6,2,-2,-1,-3,-128
-13,-5,-2,15,0,-2,-1,-128
10,1,-6,-6,-3,1,4,-128
12,5,-6,-20,-8,-6,-4,-128
-4,-5,16,-7,-3,-3,-2,-128
-5,-4,4,9,-2,-3,-7,-128
-3,2,-48,0,-4,-2,-3,-128
-4,-8,-24,-14,0,-2,-3,-128
-4,-5,14,21,-1,-1,-3,-128
2,4,26,12,-1,-2,-6,-128
0,-3,-28,-4,2,-2,1,-128
-4,-4,7,8,-4,-2,0,-128
-17,-11,-31,-25,-5,-4,-4,-128
13,-11,-10,-26,-8,2,3,-128
18,8,54,-9,-1,1,1,-128
-23,-9,-65,3,-1,-4,-10,-128
0,-1,20,8,5,3,-9,-128
-6,0,9,7,-1,-1,11,-128
3,-1,7,3,-1,0,19,-128
6,1,7,4,0,0,-16,-128
1,-5,-7,-8,-6,-5,-4,-128
-2,-2,6,-5,-3,-1,11,-128
-4,5,-5,2,-2,0,-4,-128
1,-6,-14,-6,-7,-5,-7,-128
32,6,-23,-3,-4,-4,-6,-128
-9,-4,2,-2,-3,-6,-7,-128
-11,0,-5,-3,5,3,1,-128
-7,0,-5,-10,-4,-5,-8,-128
-12,-7,-25,-2,-4,1,-10,-128
6,10,3,8,1,0,-2,-128
-4,-9,-7,-7,-4,-5,-22,-128
-35,-5,0,5,0,-11,-62,-128
9,-2,-4,-2,-4,3,56,-128
5,4,3,-2,1,-5,-3,-128
23,2,5,-1,-4,5,52,-128
-102,-13,-7,-9,-6,-1,40,-128
4,-3,2,-1,-2,-3,-34,-128
26,6,-3,-3,1,0,16,-128
1,1,-2,7,1,-1,-35,-128
-6,-3,-9,4,0,-1,-38,-128
-2,-2,-11,-14,-4,-4,9,-128
7,-2,-1,-4,0,0,-12,-128
-32,-13,-20,-5,-5,-3,-13,-128
-3,4,-5,-2,-6,-4,-12,-128
8,23,67,8,5,0,1,-128
17,2,-10,-3,-1,-1,-6,-128
-4,-1,21,0,-2,-2,0,-128
0,5,-64,-4,-1,2,9,-128
-8,-18,-30,-1,-4,-9,0,-128
0,24,38,2,-4,-3,-7,-128
23,-22,-128,-4,-6,-3,-15,-128
-3,-3,75,0,-2,4,33,-128
6,-4,3,-1,-3,2,5,-128
-10,-3,-20,-6,-3,-6,-5,-128
14,7,4,2,-1,0,14,-128
-16,-4,-6,-1,1,-5,-70,-128
8,4,2,-8,-2,3,3,-128
-3,-2,-9,4,-1,1,10,-128
-5,12,7,8,-4,-9,-5,-128
14,-8,28,5,3,2,4,-128
3,15,-8,-6,-5,-7,-5,-128
-3,-2,-20,-11,-5,1,-1,-128
-5,-2,-18,-7,-3,-3,-4,-128
-4,-10,1,-8,-2,-3,-5,-128
-5,-6,40,4,2,1,-3,-128
-4,-11,-114,2,3,-1,-4,-128
-6,-1,4,-4,-5,-1,-2,-128
6,1,-15,-6,-1,-1,0,-128
