Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-13,-31,-1,29,-11,-5,-1,-128
-10,9,-15,-111,18,7,0,-128
14,11,-11,62,18,3,5,-128
7,-4,4,-7,-2,0,3,-128
-25,-39,7,26,11,1,-9,-128
-1,17,7,-3,-8,-5,-7,-128
23,12,-12,-18,18,3,3,-128
-3,-28,13,27,-30,-16,-3,-128
-19,-27,11,-11,-20,-9,-7,-128
-11,3,-72,9,75,25,-3,-128
13,-2,11,-23,3,-4,-10,-128
14,12,16,-15,-12,-5,-4,-128
-6,1,-3,-10,-39,-12,-7,-128
-10,-8,3,45,11,-4,-1,-128
2,-4,18,-34,5,7,7,-128
-4,-31,18,-7,-7,-6,5,-128
-19,-18,-55,60,-2,2,-2,-128
22,53,16,-98,0,-1,-11,-128
33,48,-67,30,-40,-12,0,-128
-4,11,33,-44,43,9,-11,-128
2,-22,11,-9,11,2,-1,-128
-31,-49,10,-18,-60,-24,-9,-128
-22,24,11,47,51,14,-6,-128
-1,11,-7,16,13,10,9,-128
-21,-66,-2,-16,-6,-5,5,-128
-5,17,-22,2,-18,-4,1,-128
-4,-7,-10,-42,-11,-2,-9,-128
-5,-10,0,23,-18,-7,10,-128
-9,-5,10,37,-4,-6,-8,-128
13,-4,-37,-121,9,9,-4,-128
-9,0,50,18,-7,-10,-10,-128
-12,4,-6,-17,11,4,1,-128
11,-4,-14,-37,-23,-8,1,-128
3,-13,-7,24,-8,-4,7,-128
-3,-13,-2,31,-9,1,5,-128
-13,4,-23,-39,23,2,-10,-128
-12,8,-27,11,14,-4,-17,-128
-3,-15,-4,-37,-13,-1,1,-128
-5,15,-9,24,-15,-7,-4,-128
-17,-19,-20,14,-22,-12,-5,-128
8,25,15,-15,5,6,0,-128
-1,1,-32,18,-8,-10,0,-128
-12,-27,-12,-44,-25,-2,0,-128
-9,15,-5,109,14,-7,-4,-128
-4,-21,25,23,3,-6,-9,-128
-1,12,24,-6,-13,-5,-1,-128
-6,24,-53,4,-1,3,6,-128
12,36,8,-11,-16,-4,3,-128
-11,-6,-10,25,-20,-4,3,-128
0,-28,-3,-38,32,13,-2,-128
19,5,-9,3,-1,-6,-7,-128
-1,7,-40,10,-14,-7,-5,-128
-24,-19,-3,11,-16,-6,1,-128
-10,-31,-9,-47,7,4,7,-128
1,34,-10,-20,-24,-5,-8,-128
27,57,19,21,18,0,-5,-128
-6,-54,-10,-10,-24,-11,-9,-128
6,23,-5,-5,14,10,15,-128
1,-15,-14,43,3,-1,-1,-128
-2,1,-1,-7,32,8,4,-128
-3,3,20,-35,-1,-1,-5,-128
-4,-9,-33,3,-13,-6,-2,-128
-9,9,5,-19,-55,-23,-2,-128
0,15,-25,-14,25,4,0,-128
12,13,13,41,42,22,13,-128
12,-32,1,10,6,-2,-5,-128
-16,-41,-25,-40,-26,-17,-13,-128
4,2,7,74,7,-7,-6,-128
-7,6,10,-54,7,1,-8,-128
2,10,-19,-19,-3,3,3,-128
-9,-3,0,-10,-36,-9,-4,-128
-10,-2,-11,20,8,-1,-3,-128
11,15,-34,60,39,8,5,-128
3,-9,60,19,3,1,3,-128
36,127,34,-14,-2,0,-2,-128
-10,0,66,-24,-26,-18,-8,-128
-41,-128,-85,1,-10,-13,-13,-128
-12,-10,-12,-15,3,0,-3,-128
-4,0,11,-7,-4,0,2,-128
-3,6,4,-27,-29,-9,12,-128
-1,7,14,41,-28,-12,-4,-128
13,14,5,-44,6,16,10,-128
-1,-37,0,82,89,31,10,-128
-17,-22,-1,-23,19,8,-5,-128
8,83,-10,-23,-22,-12,-13,-128
27,-18,-5,-6,-28,-20,-5,-128
-2,61,0,33,-6,-5,7,-128
-14,-13,36,7,-19,1,-3,-128
-2,-28,-7,-56,12,8,3,-128
-13,-9,-2,20,2,-2,-5,-128
0,3,21,-27,-5,-3,-2,-128
2,4,-53,-35,-43,-18,-5,-128
-2,10,10,28,24,10,2,-128
3,8,-46,74,9,8,5,-128
-8,-7,45,8,41,11,3,-128
7,12,29,-28,-27,-11,-5,-128
-10,-28,-6,-30,-16,-4,-2,-128
-25,-31,-29,6,8,3,-5,-128
20,13,18,-9,0,-3,-9,-128
-3,16,26,35,4,0,3,-128
10,23,-47,39,-19,-14,-12,-128
0,18,-13,-80,9,11,5,-128
-33,-64,3,9,13,3,8,-128
2,-6,6,8,-17,-10,0,-128
10,-10,-15,-5,-10,-1,-3,-128
7,0,8,18,6,0,10,-128
-7,-24,-1,4,23,12,0,-128
-19,-33,-22,-35,-17,2,-5,-128
5,27,9,106,16,-11,-14,-128
-4,43,-2,-81,5,-1,1,-128
-16,-106,-14,-20,3,2,0,-128
-7,-35,6,-4,-14,-5,-9,-128
-1,7,8,5,-14,-3,13,-128
4,34,2,46,25,6,4,-128
3,16,-17,9,19,5,-14,-128
-6,-4,22,18,6,5,6,-128
2,8,-18,-6,-49,-12,4,-128
16,33,49,67,60,12,4,-128
12,-19,-59,-69,-31,-19,-8,-128
-16,-51,-34,-30,-4,2,5,-128
-11,10,29,30,-12,-7,-6,-128
-6,14,4,0,17,1,-2,-128
-13,-3,-11,-48,-76,-28,-5,-128
5,3,48,23,55,12,6,-128
33,116,14,55,73,31,16,-128
-10,-103,-17,-11,-8,-3,6,-128
-13,0,1,-4,-19,-13,-6,-128
-30,-28,-7,-32,-24,-14,-17,-128
-12,-7,-16,-16,-15,-6,-7,-128
33,32,12,-10,-9,-2,4,-128
15,3,9,3,-19,-7,3,-128
-19,-7,5,43,23,3,-2,-128
16,3,-7,51,15,4,-4,-128
17,-3,11,-54,8,5,1,-128
-10,7,14,35,-3,0,-3,-128
-24,-28,-29,-73,-26,-11,-13,-128
7,-10,14,32,-14,-15,-4,-128
-7,-1,-51,12,25,15,-1,-128
-1,21,10,-9,-12,0,3,-128
-3,-20,-6,-37,-69,-18,-3,-128
4,-33,40,102,82,31,6,-128
16,4,-39,-15,17,4,5,-128
5,-11,20,-7,-12,-14,-12,-128
-11,-7,5,-27,-41,-14,4,-128
9,51,28,114,-28,-10,-2,-128
2,-112,-21,-64,50,7,-18,-128
-2,-17,-7,-30,-2,1,-1,-128
-12,1,-2,15,-16,-9,-6,-128
-6,2,-6,-56,-69,-27,4,-128
-13,-9,19,127,49,15,1,-128
21,45,37,-77,14,27,11,-128
2,-33,-71,-10,-14,-16,-23,-128
-4,-5,14,-10,-19,-6,1,-128
0,32,52,-5,-31,-10,4,-128
-11,-41,-63,11,28,6,-3,-128
-5,26,-7,-32,-5,0,2,-128
-3,-5,-20,12,-16,-10,4,-128
-5,-58,25,43,-23,-8,-5,-128
-13,18,18,-37,20,-8,-13,-128
23,11,23,22,29,12,3,-128
-13,-15,-32,-31,-31,-6,2,-128
-10,30,33,54,-22,-7,2,-128
10,-9,-32,-35,7,-8,-12,-128
-5,-21,-19,-14,20,9,4,-128
-13,-29,-10,-6,-13,-6,-6,-128
1,-4,-10,-20,-16,-5,-9,-128
7,1,-7,14,-55,-15,12,-128
5,19,-8,-15,43,16,8,-128
-7,7,-2,9,-5,-13,-24,-128
-12,25,23,-19,-25,-14,-13,-128
-10,-8,35,-43,-2,8,4,-128
6,2,-24,43,20,10,2,-128
6,-8,-46,-14,-23,-7,1,-128
4,3,-5,-31,-20,-13,3,-128
-3,-4,27,9,-83,-34,-4,-128
-7,19,-2,87,74,37,3,-128
19,1,6,-60,21,16,8,-128
34,13,52,51,2,-4,3,-128
-14,65,7,-101,-42,-12,-9,-128
-33,-128,-39,71,22,-7,-6,-128
9,13,-18,22,2,0,0,-128
-11,-7,-8,-33,-20,-2,-2,-128
-2,29,8,37,-21,-12,-8,-128
-1,-1,-2,-40,-2,2,3,-128
-4,10,-17,43,33,8,13,-128
-10,-38,4,8,-6,-10,-7,-128
5,44,-40,-24,-7,-6,-6,-128
15,45,8,3,-14,-10,-19,-128
9,6,6,-4,6,2,14,-128
-7,-2,8,-36,-28,-5,9,-128
1,-39,-9,95,3,0,0,-128
-5,6,58,16,52,11,-8,-128
11,88,-65,-29,6,-3,1,-128
-12,-102,-4,-13,-12,-7,-13,-128
-8,-23,22,19,-10,2,13,-128
1,-18,-11,13,-25,-15,-10,-128
-12,-2,5,11,22,-9,-22,-128
5,33,1,1,34,18,0,-128
0,5,15,-39,-49,-11,0,-128
-8,-15,-24,63,49,13,6,-128
10,38,7,-42,-35,-10,6,-128
0,3,-16,69,37,8,-4,-128
-8,-42,10,-5,17,13,8,-128
-2,6,18,-14,-24,-6,-8,-128
2,6,-18,-3,-26,-8,-1,-128
1,11,-13,85,-2,-7,-5,-128
-8,-15,49,-88,31,15,6,-128
12,13,-50,-35,-28,-4,-4,-128
10,-12,1,13,-7,2,-2,-128
-23,11,-8,-7,4,0,2,-128
-2,-99,58,10,-12,-17,-9,-128
-24,-7,-98,-28,-14,3,-2,-128
-7,15,12,1,-8,2,9,-128
32,-30,-13,31,52,9,-10,-128
17,3,0,0,-10,-5,-2,-128
-13,-14,11,16,9,-3,-6,-128
-4,4,1,-27,-13,-2,3,-128
-1,16,23,2,-3,2,4,-128
-15,-5,-15,5,-1,-4,-3,-128
-5,21,-25,5,-18,-4,7,-128
5,-24,45,-10,-5,-6,-4,-128
32,20,-54,59,4,-8,-6,-128
-18,-18,99,2,51,17,-10,-128
-19,-9,-69,-45,2,-4,-11,-128
-11,-16,-35,-44,-49,-17,1,-128
-5,1,7,127,17,-6,-3,-128
8,4,-3,-6,48,22,5,-128
3,-2,47,-21,2,8,10,-128
36,77,-41,-35,-24,-9,-3,-128
4,8,1,8,-28,-18,-13,-128
-14,38,-6,64,-38,-16,5,-128
