Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
5,4,9,68,9,0,4,-128
0,12,-4,30,30,7,1,-128
-1,-3,3,-1,5,3,-2,-128
-1,6,9,10,-5,-6,0,-128
0,-15,-6,34,-7,-3,-2,-128
0,20,9,16,32,6,0,-128
-1,-14,5,-22,-13,-3,-2,-128
-7,11,3,-5,-2,-2,-2,-128
2,15,26,2,-2,1,-1,-128
-5,-15,-8,0,-1,6,8,-128
1,17,-22,-12,-7,-6,9,-128
8,4,5,14,7,-6,-6,-128
6,0,9,30,42,9,-3,-128
2,14,38,-23,-19,-3,0,-128
-5,1,-39,9,-13,-9,-6,-128
0,-23,-12,43,10,1,-1,-128
1,38,-3,-45,-3,-5,-2,-128
-2,-14,14,-7,6,-2,-6,-128
-2,1,13,-12,-11,-3,-3,-128
-5,-8,-31,-9,-6,0,3,-128
-2,8,-13,-5,-3,0,-1,-128
-6,-3,-23,5,-3,-2,-3,-128
7,-2,-9,7,-10,-4,-5,-128
5,11,5,-20,-26,-6,3,-128
-8,-5,26,15,-7,-4,-4,-128
-2,-1,-6,14,-16,0,3,-128
-4,3,-3,-17,8,5,-5,-128
-4,-5,-4,1,-7,-2,5,-128
-4,3,27,-48,-29,-8,-4,-128
-3,3,-31,27,2,1,-4,-128
-4,-32,-27,-11,13,3,3,-128
1,6,6,17,27,2,-1,-128
-1,6,1,4,-11,-5,-4,-128
-4,-16,-18,-42,-22,-11,-4,-128
0,-13,-14,8,-10,2,-3,-128
5,5,21,-14,2,-2,1,-128
-3,-6,-34,-20,-6,-2,-7,-128
-2,-7,0,22,-8,2,9,-128
-8,-14,-11,-44,-46,-6,3,-128
8,13,27,102,79,-2,-15,-128
17,3,-23,18,-25,-13,-15,-128
-14,-43,-5,-19,-16,-1,9,-128
0,8,11,-7,5,0,3,-128
-10,-26,-1,-18,-8,0,-1,-128
-3,-7,-16,43,7,2,-2,-128
-8,-19,11,-18,31,8,1,-128
7,8,6,-15,-17,-5,3,-128
-7,-11,-2,23,-17,-5,0,-128
2,-11,-11,-13,46,13,5,-128
1,10,14,24,32,11,1,-128
1,19,23,-15,-9,-5,-8,-128
3,-2,5,-12,-6,-4,3,-128
3,1,-4,-4,-8,2,1,-128
-3,-28,-13,12,-6,-9,-9,-128
-4,23,30,18,30,4,-2,-128
6,-6,-46,-8,-14,-6,-1,-128
-6,13,6,-1,-8,-5,-6,-128
-5,-15,-16,-2,-4,0,-2,-128
-4,2,12,-19,-5,1,-4,-128
-6,-6,-2,40,-4,0,1,-128
-3,-8,6,-10,1,2,1,-128
-4,6,-19,20,24,0,3,-128
9,-5,2,-17,-19,-4,-12,-128
6,-23,-61,5,-12,-4,-1,-128
-3,2,18,19,-27,-5,14,-128
-3,-1,-11,21,23,7,0,-128
-4,4,22,-6,12,-1,2,-128
-5,-17,-29,-14,8,4,1,-128
0,3,16,20,-15,-5,-1,-128
-2,28,-28,-24,-59,-23,-6,-128
-7,-27,-30,11,29,9,-2,-128
2,-1,7,6,-19,-3,-3,-128
-2,10,25,-18,-17,-3,-3,-128
4,16,3,-72,-32,-5,-5,-128
3,-4,31,127,39,9,3,-128
-1,-14,-36,-17,-8,-7,1,-128
-2,-1,3,-21,-6,2,1,-128
2,-1,11,4,-3,-5,-8,-128
-7,-10,-32,-5,-4,-1,-4,-128
-6,-1,-12,-32,-9,-5,1,-128
6,17,51,9,5,-1,9,-128
-8,-20,-13,9,1,1,-2,-128
-2,-12,-23,-10,-9,0,-8,-128
0,14,7,2,-7,-7,-8,-128
-6,2,-8,24,4,1,5,-128
5,-1,12,-1,-15,-8,-4,-128
0,-3,-6,5,18,2,2,-128
-4,-4,-7,-33,-3,1,1,-128
-5,2,5,14,2,3,-7,-128
0,-3,15,-43,-26,-7,1,-128
3,-12,-21,-11,15,3,-5,-128
0,3,4,32,3,-2,2,-128
1,6,27,-29,-14,2,-6,-128
-6,-17,-22,24,12,-1,2,-128
-5,-4,-13,-6,-29,-7,-4,-128
1,5,5,-22,18,6,-2,-128
-1,-15,15,-12,-6,0,3,-128
4,18,-28,4,15,-4,1,-128
0,9,27,51,-17,-2,-12,-128
5,15,7,-46,27,7,3,-128
-2,-8,18,31,-13,-5,3,-128
-3,-8,-42,-24,-12,-8,0,-128
-3,13,26,-9,-10,1,-5,-128
-5,-34,-45,-10,0,-1,-2,-128
1,7,6,-2,3,-1,0,-128
-2,2,-7,16,-4,-1,6,-128
0,4,5,-26,13,11,6,-128
-1,-9,-1,26,-4,-14,-16,-128
-7,13,9,-3,0,1,-10,-128
3,-10,11,-1,-3,-2,4,-128
-1,5,-6,20,-9,-5,-7,-128
-5,-5,2,10,20,3,0,-128
0,-4,-14,56,15,4,0,-128
-5,-5,-7,-4,0,-8,-11,-128
3,-21,12,-33,-19,-9,7,-128
-2,18,2,26,3,12,-4,-128
-9,9,16,10,-13,-4,-9,-128
-10,-14,-76,-42,11,0,1,-128
2,-6,17,9,-12,-5,4,-128
-1,10,17,-9,-13,-4,8,-128
-2,-1,0,26,13,-2,-5,-128
3,4,2,-45,-17,-5,-10,-128
-5,-10,-9,22,34,8,3,-128
-7,-8,3,-2,-27,-7,-10,-128
-3,-4,-48,-24,-5,-1,-3,-128
0,11,31,-20,-16,-6,-5,-128
-4,6,-3,-12,-9,-3,-4,-128
-4,3,-1,-40,-17,0,-1,-128
-4,-10,-53,47,20,-1,-3,-128
4,15,26,-1,-15,-6,1,-128
-9,-10,-39,-20,-10,0,0,-128
-1,-31,-27,-1,6,-5,-4,-128
6,1,10,-6,-3,-3,-3,-128
-5,3,1,-23,4,4,2,-128
-1,13,4,14,8,1,-3,-128
1,-4,-8,-18,7,0,-3,-128
-1,3,5,-1,-5,-3,3,-128
-8,-8,-44,-3,-6,-5,-5,-128
-8,11,10,-38,-17,1,3,-128
-5,-14,31,63,51,14,8,-128
9,8,8,6,-11,-5,-11,-128
-3,11,18,2,-9,-8,-10,-128
-4,12,-22,-19,-12,-2,2,-128
-7,-5,-10,-17,-9,-1,0,-128
-3,-8,-6,-22,-5,-7,2,-128
-4,-8,4,-5,2,0,1,-128
2,26,10,-51,-13,-4,-5,-128
-1,-8,-22,93,23,6,2,-128
-8,5,14,-1,-1,7,-3,-128
6,-1,17,-16,-1,-2,8,-128
0,-11,-27,-37,-15,-8,-5,-128
-4,-25,-10,-12,-13,-6,-6,-128
-6,5,-1,-16,4,3,-4,-128
-1,-3,2,-45,-37,-8,-2,-128
-4,-26,-13,49,46,5,-17,-128
9,-2,-23,-3,-8,-7,5,-128
2,7,6,41,-9,2,-1,-128
-9,-9,-6,-96,-20,-10,-7,-128
-2,-9,5,22,0,-4,-6,-128
-1,7,-6,-7,0,1,-8,-128
2,-3,9,-5,-6,-3,-2,-128
-7,0,0,-1,-1,-1,0,-128
-5,-4,-15,-4,-1,-1,-5,-128
-2,-5,19,-9,-4,5,-2,-128
3,14,-48,-6,-5,-8,1,-128
5,-5,7,6,-1,-7,-4,-128
-9,-14,-18,-31,-7,0,-5,-128
-10,12,44,-5,-33,-6,9,-128
11,9,25,75,34,6,-7,-128
11,-37,-24,-35,-34,-28,-30,-128
0,17,15,36,-17,-2,12,-128
-8,-21,-37,-58,-10,6,3,-128
-7,-16,29,44,17,4,6,-128
-3,24,19,-10,-6,-3,0,-128
0,2,-9,-30,-14,-7,-2,-128
