Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-34,-8,13,16,11,2,-7,-128
17,-5,-13,40,6,-1,4,-128
25,3,18,-24,-11,-10,8,-128
-1,-5,-13,26,3,14,4,-128
18,-1,-4,22,34,17,11,-128
4,2,-9,1,-2,1,5,-128
-10,3,1,-10,-8,-11,-49,-128
0,-4,2,-41,-11,-12,-31,-128
72,10,-12,-9,-11,-5,75,-128
-57,-12,-3,15,-8,-2,64,-128
-35,0,4,4,6,2,-26,-128
3,-4,-19,-46,-9,-5,-18,-128
8,-1,1,62,54,14,5,-128
1,1,-4,-21,-18,-7,-1,-128
53,5,-6,-1,-13,1,26,-128
-8,-7,-6,-15,-10,-15,-2,-128
-50,-3,-8,-23,2,6,-24,-128
-21,2,18,20,1,2,-7,-128
-27,-10,1,15,-8,-9,-8,-128
13,0,7,32,-8,-8,-7,-128
10,0,-2,-59,5,2,2,-128
6,-4,-4,0,-1,-7,5,-128
-4,-7,-9,-6,-11,-4,-32,-128
-20,-1,6,2,12,0,-9,-128
-12,1,9,8,5,-2,17,-128
-18,3,0,0,-9,-5,-15,-128
8,-4,-7,-3,-7,-4,1,-128
8,-4,-2,-18,-8,-3,33,-128
6,0,-7,-16,-6,4,0,-128
5,-6,-16,-32,-5,3,0,-128
50,7,-7,5,-24,1,23,-128
-33,-4,1,31,54,17,-12,-128
-65,-9,19,24,20,10,-15,-128
-10,-5,-11,-12,-18,-6,-15,-128
10,1,-2,4,-6,-7,6,-128
2,-2,-15,-6,-14,-24,-13,-128
3,4,-4,18,13,-1,-6,-128
-20,-4,-17,-22,-17,-14,-10,-128
22,1,15,15,-9,-8,11,-128
10,-1,-5,-5,-8,-4,2,-128
-24,-3,-4,-7,24,13,-11,-128
1,-2,3,-7,15,5,-2,-128
4,3,0,23,-23,0,6,-128
7,-1,-14,-31,21,-3,5,-128
-18,-7,14,17,3,-1,-7,-128
1,1,-10,-21,-15,-4,-7,-128
21,5,-8,9,-12,-11,16,-128
24,1,-20,-52,-10,-3,14,-128
-95,-9,9,42,19,12,-39,-128
-15,-8,10,25,27,11,-4,-128
-3,0,-10,-29,-6,18,-12,-128
-4,1,-1,-22,-2,-2,-6,-128
0,-8,18,52,-2,3,3,-128
4,1,-2,-15,0,2,-3,-128
-5,-3,1,-3,6,-11,8,-128
0,1,-2,7,-15,-9,0,-128
26,0,-6,-21,-20,0,16,-128
33,-1,-19,-8,15,-12,4,-128
-109,-15,2,-9,-14,-5,-55,-128
-48,-4,8,15,25,10,-10,-128
12,1,4,10,6,3,7,-128
17,3,-13,-22,-3,7,6,-128
20,-2,5,-14,-21,-9,9,-128
30,0,23,10,-37,-17,6,-128
-13,-2,5,72,26,-11,-16,-128
-9,0,6,-8,-5,16,-6,-128
-2,-2,-9,3,16,-14,7,-128
18,0,-4,-17,9,15,2,-128
-33,-2,-3,-8,-5,-10,-18,-128
7,4,3,-2,-13,4,-5,-128
3,-1,2,-8,-4,3,5,-128
-13,-5,-4,-3,-8,-10,-1,-128
6,2,0,-9,-5,-6,-3,-128
5,-3,-14,-4,0,-5,-12,-128
4,1,14,9,-1,-2,14,-128
5,1,7,35,-26,-4,4,-128
38,1,-8,-23,25,1,18,-128
-56,5,-17,-34,5,1,-43,-128
-18,-1,42,55,-2,-4,-33,-128
28,2,-9,-2,-9,-2,38,-128
-25,5,0,-14,-4,-3,-9,-128
-18,1,0,-9,1,3,-4,-128
7,0,-8,-2,-10,-3,1,-128
14,-3,-5,-39,-7,-3,4,-128
8,1,4,18,9,2,1,-128
18,-2,-1,8,-2,-7,-1,-128
-6,-4,0,3,-3,2,-4,-128
-15,0,-19,-35,-1,6,13,-128
33,1,5,0,1,6,17,-128
37,3,-8,21,-2,-4,16,-128
-73,-8,3,-21,1,-10,-43,-128
-76,-6,10,-7,-8,-5,-16,-128
4,-3,-5,-1,10,9,1,-128
13,2,-8,-11,16,5,8,-128
19,-3,-12,-26,-12,-4,7,-128
6,-4,16,25,-9,-8,0,-128
3,-1,0,6,-7,-4,-7,-128
41,5,-2,0,-8,-2,46,-128
2,0,-17,-42,-24,-8,-13,-128
-44,-8,-6,-26,-23,-12,-16,-128
-46,-4,0,66,49,18,-21,-128
7,1,8,9,-4,-1,-1,-128
15,-5,-5,-6,-3,-1,1,-128
8,-5,-2,-14,-7,-3,2,-128
3,0,-3,-10,-9,-9,5,-128
4,-1,-7,-7,-4,-3,-4,-128
18,-1,-23,-39,-4,6,9,-128
26,10,18,2,-7,-1,14,-128
-9,-6,3,28,-5,-10,0,-128
-68,-13,0,15,4,-8,-39,-128
-36,-2,-6,-20,3,0,-16,-128
-2,-1,-1,8,2,1,8,-128
8,-1,2,-47,-13,0,2,-128
5,0,1,-33,-7,-1,-2,-128
22,3,5,37,23,8,8,-128
4,-2,-7,3,5,-1,0,-128
-10,0,-2,-8,-10,2,16,-128
38,0,-12,-18,-12,-7,4,-128
-6,-3,2,18,-7,-4,-1,-128
-50,-7,-1,-4,-1,-1,-20,-128
-6,-1,-5,-24,-4,2,-19,-128
8,-2,-4,52,12,3,6,-128
11,2,-1,9,-8,-1,3,-128
29,3,-7,-9,2,-1,16,-128
-39,-8,0,-2,-11,-9,-15,-128
-19,-2,-5,-18,-1,-2,-15,-128
-8,-3,-4,-2,3,0,-1,-128
9,-2,1,-3,-6,-5,-2,-128
13,2,3,8,-1,-2,7,-128
-8,-1,0,5,-1,2,-4,-128
-2,0,2,13,0,-1,0,-128
11,1,-5,-16,-1,1,5,-128
23,-4,-9,-15,-27,-2,15,-128
-33,-2,7,40,32,2,-23,-128
-44,-7,17,5,-3,-6,-16,-128
-8,0,-8,4,-8,-4,4,-128
18,-1,-3,-11,-6,-4,10,-128
2,-4,-13,-10,-14,-12,-2,-128
-9,3,6,-6,-7,-3,-8,-128
40,0,-7,-14,-17,-11,8,-128
-16,-5,-5,-11,4,-1,-23,-128
