Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
6,-2,13,22,22,3,-10,-128
-8,-11,4,-23,-30,-14,-16,-128
3,-3,-7,38,20,-1,6,-128
-2,2,-14,2,24,7,16,-128
-1,5,-3,1,-8,-6,-5,-128
-2,0,-3,-13,-13,-9,-10,-128
-3,-5,-9,-2,1,-1,-2,-128
-7,10,-7,-12,-27,-5,-4,-128
1,1,6,-2,9,9,3,-128
3,4,-20,-74,-64,-5,8,-128
-9,-2,-25,5,71,4,0,-128
0,-12,33,58,21,3,-14,-128
-2,-8,8,-10,-24,-8,-5,-128
-6,-9,-14,-19,-19,-6,1,-128
-6,-9,-2,-13,-33,-4,-3,-128
7,-7,-30,-10,-16,-11,-4,-128
5,5,2,-21,34,4,5,-128
-6,-2,-35,31,-25,-5,-10,-128
-5,1,15,17,42,7,3,-128
-2,-8,6,-24,-39,-12,-16,-128
-2,-8,-19,-4,2,1,1,-128
-4,2,-6,13,6,2,-2,-128
-5,5,-10,-9,17,1,0,-128
8,-4,8,-1,-10,-4,1,-128
2,-1,-16,10,16,8,5,-128
-7,-8,-4,-8,-3,-3,-4,-128
-4,-1,-1,-12,-13,-9,-15,-128
-7,5,-2,-3,-35,-10,2,-128
4,2,-37,-5,0,-7,-22,-128
2,-1,41,3,-10,-8,-8,-128
2,1,-9,19,4,6,3,-128
-4,5,5,-13,-6,-5,-4,-128
-6,5,-6,-29,-14,1,11,-128
-10,-9,-18,18,-2,-3,-8,-128
7,1,-2,6,7,4,4,-128
-6,-4,3,-5,-12,1,-6,-128
-6,-5,-4,6,-13,-14,-11,-128
-3,-3,2,-36,-29,-5,-9,-128
-7,-6,10,45,98,24,-1,-128
5,2,35,14,3,-5,-11,-128
-3,-11,-9,-15,-23,-2,-3,-128
-3,-5,-23,-9,-19,-6,8,-128
-1,-2,11,-24,-21,-5,-5,-128
-3,4,-6,3,-5,-9,0,-128
0,-3,12,-37,-30,-3,-6,-128
-3,1,1,8,56,15,16,-128
-6,-2,-21,24,-1,-4,-5,-128
-2,2,0,5,11,1,4,-128
-2,-7,14,-10,-13,-7,-8,-128
-1,-3,-9,-16,-21,-5,-3,-128
-11,-6,-6,2,0,4,4,-128
-7,3,-11,10,-5,2,-2,-128
-3,-2,10,-6,-12,-1,-3,-128
4,1,12,-9,-3,-2,-7,-128
5,-8,-7,-5,-7,-4,1,-128
-6,-7,-4,-3,-6,-4,0,-128
4,15,-2,4,-6,-3,2,-128
-6,2,-4,-4,-2,3,0,-128
-1,6,-2,-13,-9,-3,-6,-128
-3,-5,-5,-1,-9,-4,-4,-128
-3,3,-6,19,7,7,2,-128
2,7,-19,-41,-37,-11,9,-128
2,-9,28,-3,52,4,2,-128
-2,3,-4,17,33,10,-11,-128
1,9,48,1,-14,7,-5,-128
-5,-2,-15,-22,-34,-5,0,-128
0,0,-14,1,-9,-4,7,-128
-3,-3,-5,-8,-12,-1,4,-128
-5,0,-7,-8,-8,-2,-5,-128
0,-4,-1,-7,-4,-1,-4,-128
-4,-4,-5,-3,0,2,-2,-128
6,-1,-9,-6,-6,-6,1,-128
-6,1,-8,6,2,-9,0,-128
-4,-7,-4,-8,-15,-9,-21,-128
-2,-16,26,14,2,8,2,-128
1,11,48,-13,-16,-6,10,-128
-2,7,-28,16,11,3,7,-128
-4,-7,-4,17,-8,0,3,-128
0,-12,-70,-38,-28,-13,-15,-128
11,-5,8,53,94,10,3,-128
-9,1,10,11,-22,0,0,-128
-6,-6,-12,-21,-24,-6,-6,-128
-1,3,0,14,37,9,0,-128
2,-6,-11,-11,-16,-10,-1,-128
-4,5,11,-12,-8,2,0,-128
2,0,-2,9,5,3,9,-128
-7,1,-20,-6,-6,1,2,-128
0,4,-4,11,-1,0,4,-128
9,-2,-17,-4,-11,0,-3,-128
-3,-1,9,-8,18,7,0,-128
-2,1,-4,14,-10,-5,-2,-128
0,5,-8,-31,-20,-4,1,-128
2,1,-19,-5,5,2,4,-128
-5,0,1,17,30,-3,-8,-128
-4,-5,17,30,-6,-3,-1,-128
2,-7,-61,-15,8,1,3,-128
-1,-2,22,0,-11,-1,13,-128
-1,-9,-30,-11,-28,-8,1,-128
-8,0,-6,-29,16,-4,-7,-128
-3,-4,0,-3,-18,-4,6,-128
-5,2,-25,23,18,1,-2,-128
6,14,-16,-5,-15,-5,10,-128
-3,-12,-18,-17,-5,-5,-5,-128
3,4,9,6,-24,-7,-6,-128
-2,-11,-13,0,45,8,5,-128
2,14,16,-16,-18,-9,5,-128
-6,1,-26,-4,-45,-11,1,-128
7,4,-10,-6,29,1,2,-128
-2,-3,-16,0,18,2,-9,-128
4,-4,14,18,9,-4,-7,-128
0,-1,4,-7,-13,-13,-5,-128
-4,1,14,2,-5,-5,11,-128
-4,10,-10,-20,5,2,0,-128
-7,-6,23,27,34,-4,-1,-128
-4,-11,-30,-20,0,3,-2,-128
7,0,-8,-3,-8,-2,3,-128
2,-2,-8,-5,-9,-5,5,-128
-4,5,-11,12,41,4,0,-128
-4,-2,18,-9,-20,-7,-8,-128
1,-2,-31,4,4,0,0,-128
-1,-7,0,27,28,0,-11,-128
-7,0,2,6,2,4,7,-128
-1,3,-1,6,1,3,-2,-128
2,1,2,-9,-6,-1,-7,-128
-2,-10,-8,23,-8,-2,-3,-128
7,-3,-20,-26,-6,-3,3,-128
-6,6,-9,2,-6,-4,8,-128
-4,-2,22,-1,10,-5,-6,-128
-3,-4,-26,-12,27,6,3,-128
-4,-15,-28,-5,-9,-7,-13,-128
-1,11,10,-14,-6,-8,7,-128
-5,-2,-24,19,9,7,6,-128
2,-7,22,2,-16,-3,-2,-128
-13,-9,21,-3,-14,-7,-5,-128
0,-2,0,-25,-12,-4,1,-128
1,-6,-25,-7,22,6,12,-128
2,3,-9,3,-22,-7,-4,-128
-7,1,-15,24,13,-1,-2,-128
-3,-3,15,21,53,13,0,-128
2,-4,-1,3,-16,-2,-9,-128
-4,-7,-15,-23,-29,-16,-7,-128
-1,8,-5,7,1,1,10,-128
-5,4,-2,-19,-11,1,0,-128
4,-6,1,15,2,-1,-5,-128
-2,0,-3,-18,-2,4,-1,-128
-1,1,-9,26,-61,-14,-10,-128
-3,0,-6,-34,69,21,23,-128
-9,-7,16,28,6,-2,-10,-128
4,-5,12,-11,-14,-2,-1,-128
2,-4,-10,-26,-36,-5,-6,-128
-6,4,-20,35,21,-2,0,-128
-1,0,5,-23,-31,-9,8,-128
8,-2,17,32,15,0,0,-128
-8,-4,-2,-20,10,-1,-7,-128
-2,-7,-5,-14,-11,-1,-11,-128
-3,-8,-39,2,-5,-7,-7,-128
-3,4,11,6,10,-8,2,-128
-4,-10,-7,-21,-9,-12,-5,-128
-2,-4,16,11,16,6,-5,-128
0,-1,-1,4,17,13,7,-128
-4,4,-17,-10,-21,-11,-2,-128
2,5,-18,-8,-8,-8,6,-128
-6,1,-3,-2,-10,-6,-3,-128
8,-6,7,-2,29,11,2,-128
2,-9,7,25,0,3,-4,-128
-4,-1,-14,-25,-31,-6,0,-128
3,2,2,10,15,7,12,-128
-4,-4,0,-1,1,0,-16,-128
-4,0,12,13,-13,0,-11,-128
-9,-5,-17,-33,-20,-15,-3,-128
3,2,-4,16,-1,-1,12,-128
-6,-1,-36,-42,2,9,8,-128
1,7,11,9,-12,-1,-3,-128
2,-3,-27,-1,60,11,2,-128
1,-6,16,-7,1,-5,-10,-128
-3,4,-7,0,-13,-5,3,-128
-4,-4,-8,-20,-34,-6,-4,-128
-1,4,7,-1,2,2,2,-128
-4,1,-10,15,13,12,3,-128
-1,-2,-5,20,-34,-9,-7,-128
-1,2,-1,-52,-6,2,13,-128
-5,11,33,-24,-12,-4,-3,-128
1,-5,-32,39,-22,-19,-11,-128
-7,-10,2,-50,-1,-5,-7,-128
-2,-8,-12,36,84,20,6,-128
-7,-4,8,2,-24,-8,-9,-128
-5,2,-27,18,14,1,6,-128
-2,-3,18,-16,-5,-5,0,-128
10,19,-18,-32,-14,-13,-11,-128
0,2,6,5,-24,-4,-4,-128
-2,3,-18,25,47,10,5,-128
0,8,19,23,15,5,6,-128
-1,-2,12,13,-14,0,-5,-128
0,0,14,-39,15,5,-3,-128
-4,-5,-16,7,-19,-14,-12,-128
4,6,1,0,17,-5,-7,-128
4,19,0,22,0,-1,14,-128
0,-8,-7,-29,8,-3,-6,-128
7,0,8,6,-6,6,-4,-128
-8,4,14,-11,-9,4,4,-128
-9,1,-19,17,-8,-4,7,-128
3,4,4,-26,6,0,-6,-128
-4,-3,0,4,-26,-5,-9,-128
0,0,14,-37,14,-1,-15,-128
