Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-12,-3,11,9,4,-6,-9,-43
1,1,6,-6,-1,-1,-8,-128
-2,-2,0,13,2,0,-5,-128
5,-4,14,4,-2,3,7,-128
-1,-1,-5,-13,1,-1,4,-128
-3,-6,-5,4,1,-5,-2,-128
-6,-1,82,2,-10,-8,-4,-128
-6,-6,-43,-1,-15,-7,-22,-128
8,5,4,29,44,33,37,-128
-3,-5,25,-121,-20,-19,11,-128
-8,-1,-39,47,4,-13,-24,-128
-4,-2,17,34,-5,-10,-10,-128
1,2,-1,8,-15,-7,-4,-128
7,-1,7,20,0,3,15,-128
-3,0,32,-18,17,-4,8,-128
-4,-6,-64,-51,9,5,-15,-128
-11,-6,13,48,-13,-6,-10,-128
11,7,73,22,6,10,11,-128
-1,-5,-92,25,-8,-6,-10,-128
-6,-5,-23,-62,-11,-6,-9,-128
16,11,18,2,-15,5,14,-128
-11,-8,0,21,33,-11,-6,-128
-6,-5,-24,-57,-10,0,-23,-128
1,3,-34,-1,-4,-1,-1,-128
3,-2,7,26,36,12,10,-128
-6,-5,-7,-7,-10,-3,-2,-128
3,-1,17,12,-8,0,2,-128
1,-6,-19,-19,-14,-5,-5,-128
-15,-7,60,-37,19,-3,-14,-128
-4,-17,-128,-32,-7,-5,-8,-128
5,0,31,9,-9,-6,-1,-128
-1,-11,-29,2,6,-4,-11,-128
-3,-4,-12,-51,-11,-9,-11,-128
-9,-3,-10,-11,-8,-4,-2,-128
-2,0,1,24,-6,-1,-7,-128
11,5,44,32,7,3,24,-128
-8,-6,9,10,-9,0,-9,-128
11,3,-1,-40,-9,13,16,-128
-11,-13,25,120,0,-18,-3,-128
-8,-3,64,14,-2,-6,-9,-128
-1,-8,-44,-43,-9,-4,-10,-128
-5,-1,-5,-1,-5,-1,0,-128
4,-4,0,-3,9,3,-6,-128
2,0,-1,-6,-7,-2,6,-128
6,-3,2,20,-1,-6,5,-128
-7,-3,-1,4,-10,-7,-2,-128
8,10,72,26,5,7,29,-128
-13,-14,-127,-19,-13,-7,3,-128
-1,-6,10,9,-9,-11,-3,-128
-4,1,14,22,4,1,-14,-128
1,2,-18,-19,-13,-1,-5,-128
1,-10,-22,-30,-5,-11,-3,-128
-5,2,-16,-22,-23,-5,-4,-128
2,-1,6,31,9,-2,4,-128
-3,1,0,-28,2,13,11,-128
-3,-2,7,-6,-4,-16,-11,-128
-2,3,-10,10,6,2,-3,-128
1,-3,6,8,-17,-9,4,-128
-1,-6,59,-4,-9,-5,-4,-128
1,2,-31,8,-1,6,1,-128
-6,-4,29,-1,-6,-5,4,-128
7,-1,38,5,-9,-6,-5,-128
-7,1,-36,-2,8,5,2,-128
0,10,22,-68,-1,9,8,-128
-7,-9,-4,32,-6,-4,-6,-128
-10,-2,-35,-77,-22,-8,-14,-128
-2,-3,5,36,2,-5,1,-128
3,-1,5,7,-3,-3,11,-128
6,0,3,21,-11,0,-6,-128
1,1,-14,-16,0,-1,19,-128
-3,-3,82,17,12,2,-8,-128
-2,-6,-21,34,6,-6,-10,-128
1,-10,0,18,-11,-9,-9,-128
5,-4,-2,-22,-9,-5,-11,-128
-2,4,0,-15,-3,8,1,-128
2,3,19,36,0,8,23,-128
-7,-6,-8,-22,-13,-10,-15,-128
-3,-3,21,22,-7,-12,-10,-128
-2,0,-6,68,15,8,7,-128
-5,-9,-71,-99,1,0,-7,-128
8,9,67,16,-5,-5,0,-128
-2,-3,14,23,6,0,-10,-128
1,0,-11,-6,-6,-4,0,-128
-10,1,26,6,-12,-10,-16,-128
2,4,-32,-7,-1,8,17,-128
0,4,16,-12,-13,-5,-2,-128
2,-1,8,24,-1,-3,-4,-128
-7,-7,-13,4,6,-1,-5,-128
-2,-2,10,-12,-1,0,1,-128
1,2,0,1,-2,5,-1,-128
2,-8,42,9,7,-5,-33,-128
1,0,-128,20,-1,-5,20,-128
-14,-16,-115,-94,-8,-12,-16,-128
1,-1,36,37,-2,-3,-5,-128
3,1,17,18,-4,0,-4,-128
-3,0,31,18,-2,-4,-3,-128
1,-4,-14,-13,2,-2,-1,-128
2,-3,-7,-1,-7,-2,1,-128
-1,2,-9,-9,-3,-4,1,-128
-5,-3,15,10,-15,-12,-16,-128
4,3,-13,16,23,11,7,-128
-7,-6,-15,8,1,3,-1,-128
0,5,0,-20,-9,-2,-1,-128
-2,-1,1,-15,-8,-4,8,-128
1,-7,-25,-6,1,-7,-9,-128
-7,0,-17,-5,6,2,11,-128
-1,-11,-3,12,-9,-17,-5,-128
-1,-4,-11,-24,-3,-2,-8,-128
0,3,15,15,5,-1,-4,-128
2,0,9,4,-11,-3,-4,-128
-11,-5,35,-25,-14,-7,-10,-128
3,-1,-128,20,25,6,15,-128
-1,-7,-48,4,32,6,3,-128
1,-2,-8,-19,-17,2,2,-128
-3,1,11,13,-6,-7,-6,-128
0,-5,-4,11,-6,-6,-4,-128
-2,-4,-17,-10,-6,-5,0,-128
-3,-2,31,4,-3,-7,-4,-128
1,-1,1,-1,1,-5,4,-128
-9,-1,-1,0,1,1,1,-128
-2,0,-6,59,2,5,7,-128
-1,-1,-9,-15,-25,-14,-21,-128
2,-1,-41,-128,-15,-6,-1,-128
0,0,-14,41,20,7,26,-128
2,-3,72,42,11,1,-2,-128
-5,-8,-128,19,-10,-7,-14,-128
1,-3,35,2,-5,-2,-5,-128
-1,1,9,0,-10,-3,5,-128
0,-4,-9,-2,-1,5,4,-128
-2,-3,1,-7,-11,-9,-5,-128
1,2,-5,-4,-1,-3,-7,-128
2,-2,-3,0,1,-2,4,-128
1,0,14,-12,-22,-14,-7,-128
13,2,-21,17,-6,-6,-2,-128
9,7,25,24,24,20,38,-128
-22,-9,6,-112,-9,-14,-28,-128
-2,-8,-25,34,-1,-5,-9,-128
4,-5,-24,-32,-15,1,0,-128
1,5,-2,21,-5,2,3,-128
-2,0,-12,-3,-1,2,-5,-128
2,-5,1,-4,1,-5,-2,-128
2,-4,-6,-2,-2,0,8,-128
2,0,-1,-4,-2,-3,0,-128
-3,1,-1,-6,-10,-5,3,-128
7,1,14,80,11,3,3,-128
-6,-7,76,-74,-3,-11,6,-128
-23,-26,-111,-46,56,4,-16,-128
6,4,66,30,-18,3,0,-128
-3,-1,-18,-14,-21,-5,-10,-128
7,-3,5,8,-6,-1,-1,-128
-1,-5,-8,7,-3,-3,1,-128
-2,-5,-11,-21,-8,-7,2,-128
1,-4,-30,-15,-5,-1,-2,-128
3,3,-1,7,3,2,-3,-128
-3,-4,6,18,-17,-6,-3,-128
-1,-3,3,17,40,0,7,-128
4,-1,22,22,-7,-4,3,-128
-10,-3,32,-42,-20,-11,-16,-128
-1,-3,-128,-26,-4,-2,-1,-128
-1,-5,44,26,-6,-7,-11,-128
0,0,19,12,0,1,2,-128
-1,1,12,9,-4,-5,0,-128
1,-2,7,7,-8,-2,-3,-128
2,-3,5,0,4,-2,0,-128
-1,-2,5,0,-4,-2,-3,-128
2,-4,-9,-17,-7,-5,2,-128
-9,0,-13,-6,3,-1,-2,-128
1,-1,-6,5,1,2,5,-128
-6,7,36,-1,7,-1,-4,-128
0,-9,-15,-23,-31,-8,-6,-128
-15,-19,-42,-79,22,2,-17,-128
-2,0,36,85,7,-12,-14,-128
-4,-2,-11,-49,-10,2,-10,-128
16,16,71,11,6,14,37,-128
-8,-11,-15,15,3,-11,-11,-128
-1,0,11,18,-7,1,-5,-128
2,-5,2,-12,-7,-1,4,-128
0,4,13,65,1,-1,3,-128
-1,-3,-6,-15,-1,-2,-1,-128
-7,-5,-12,-35,-3,-13,-13,-128
-1,-4,23,11,-7,-4,5,-128
-5,-10,-36,-2,14,-6,-9,-128
3,-2,4,5,-4,3,-4,-128
3,1,20,19,3,2,6,-128
-9,1,-5,-18,-3,6,2,-128
8,2,11,7,2,2,12,-128
-1,-2,-7,14,-10,-5,-2,-128
-1,0,5,-6,-4,-5,-4,-128
-5,-5,4,-2,-4,-2,-5,-128
-2,-5,7,39,-5,-10,-6,-128
5,-2,66,-49,-28,-10,2,-128
1,-14,-128,-40,27,12,5,-128
-6,0,47,69,11,-3,-13,-128
-2,-3,35,18,-8,-8,-14,-128
5,2,-2,-3,-11,3,-2,-128
-6,0,10,0,-3,-2,-3,-128
3,-2,-5,3,3,-4,8,-128
2,7,-8,-3,-10,-7,-6,-128
-5,-1,-3,3,-4,-2,-2,-128
-2,2,1,-1,1,0,1,-128
-5,-10,-2,-14,-11,-12,-11,-128
1,3,3,5,-13,-4,8,-128
2,-3,-47,-27,41,10,-10,-128
1,8,-16,72,19,12,20,-128
-14,0,14,-128,-4,4,5,-128
1,-7,4,72,-1,-10,2,-128
-1,2,33,47,-4,-17,-9,-128
1,-6,-128,-34,-1,1,-1,-128
1,-5,14,24,-6,-1,-3,-128
-3,2,-15,-117,-6,3,2,-128
-3,-2,5,18,-2,1,-1,-128
-4,-3,8,-10,-30,-6,-7,-128
1,-5,-17,-29,-4,3,13,-128
-13,2,33,-10,44,12,-1,-128
-5,-5,6,-24,-14,-7,-3,-128
0,2,-10,2,-7,-6,-1,-128
-11,-8,-39,-22,-19,-11,-9,-128
-4,7,21,-6,-3,10,20,-128
5,4,14,6,6,13,15,-128
-1,-3,-14,69,-13,-12,-8,-128
2,0,25,-27,12,-1,0,-128
-14,-12,-23,-56,-7,-16,-11,-128
-4,-1,-16,-8,-5,-1,-8,-128
-2,1,3,17,-8,4,0,-128
-4,-2,8,12,1,6,-4,-128
5,-3,-6,6,-1,2,5,-128
1,1,-3,-2,0,-3,16,-128
-3,4,-1,-4,-5,1,-3,-128
-6,-4,0,-5,-6,-5,-16,-128
-7,-2,-6,-8,-5,-6,-2,-128
0,-1,18,1,3,1,0,-128
-8,-1,0,-16,-4,4,-3,-128
13,-6,1,-7,-2,-12,8,-128
-9,3,41,20,-3,-1,1,-128
-2,-9,-14,-15,-9,-9,-23,-128
-2,4,-35,-38,-2,2,-5,-128
3,1,-17,-38,7,6,2,-128
2,3,15,24,2,4,4,-128
-3,-1,1,-1,10,1,-8,-128
3,-4,6,9,-8,-4,4,-128
-1,-4,3,-2,-3,-8,2,-128
-5,2,-4,-8,-20,-3,-2,-128
-2,-4,57,9,-15,-6,-22,-128
10,0,-21,18,25,17,30,-128
-10,-5,-18,35,23,-14,-12,-128
0,-7,7,21,-16,-9,-8,-128
-4,-6,31,29,-15,-5,-6,-128
-10,1,-4,2,-4,-2,-17,-128
-8,0,5,-1,-1,5,-2,-128
12,2,-6,-9,5,9,27,-128
1,-4,-7,2,-8,-7,7,-128
-4,1,20,-8,-11,-10,-2,-128
-2,1,36,-44,-1,2,3,-128
-7,-2,11,-4,10,2,-16,-128
-5,-3,16,17,1,2,-8,-128
1,-2,1,9,-3,-4,-6,-128
1,3,-22,26,-5,2,16,-128
4,6,24,-23,-30,-11,4,-128
-4,-1,-19,-55,-1,-5,-3,-128
-7,0,28,40,29,8,-11,-128
-1,-4,-16,-12,-5,0,-9,-128
2,-3,-7,-25,-7,-6,3,-128
-4,-10,-38,4,-8,-8,-7,-128
3,6,25,-40,-9,-2,5,-128
-6,-4,-6,56,4,-1,-2,-128
-3,-4,34,-34,-2,0,5,-128
-5,-5,-8,13,-2,-2,-9,-128
2,2,4,-2,4,20,18,-128
-5,-12,4,-15,-7,-20,-18,-128
1,7,13,57,2,-1,7,-128
-2,-4,14,-45,-16,-4,-1,-128
-13,7,9,29,-9,-5,-13,-128
-7,-13,-15,33,12,2,-10,-128
-3,-4,-36,-59,23,14,3,-128
3,-4,8,-4,-10,-6,2,-128
2,-1,5,0,-9,-4,3,-128
-5,-10,-6,-2,-9,-7,-5,-128
-2,3,2,-2,-6,2,-7,-128
-7,1,-2,-22,-3,4,-11,-128
1,-6,0,6,-2,-2,9,-128
-13,-7,-15,-9,-12,-10,-33,-128
7,7,36,61,-1,-4,10,-128
4,4,-37,-74,-10,0,23,-128
-5,1,35,-58,3,8,-13,-128
-13,-9,-126,25,-7,-9,-17,-128
5,-11,-13,-49,-5,-6,-4,-128
-5,4,42,35,15,3,7,-128
-5,-2,-31,0,-6,3,-2,-128
-2,-1,-4,-15,-6,-9,-3,-128
-8,2,8,18,-1,4,-15,-128
0,-3,1,-15,-9,-4,-1,-128
-1,-6,-2,42,-12,-10,5,-128
