Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-5,44,67,-32,-8,4,-128,-45
-17,-53,-31,-10,-7,5,8,-128
-14,-11,10,17,22,2,-7,-128
11,52,-16,-14,-20,-7,1,-128
12,4,4,-9,-9,0,2,-128
1,-6,2,4,0,0,-1,-128
9,12,17,-46,-13,6,26,-128
18,-16,-11,1,-35,-10,26,-128
-47,16,1,46,34,2,-69,-128
15,-9,-8,-13,13,-4,-14,-128
-22,-38,-11,-11,1,-1,0,-128
41,13,0,-6,-8,-5,19,-128
54,-12,-11,-19,-5,2,9,-128
-26,127,3,-11,-3,-8,-15,-128
-36,-69,-1,-7,-1,-7,1,-128
-31,-22,1,8,-9,-1,4,-128
2,35,-10,-83,-2,2,18,-128
7,-12,10,16,-47,-7,25,-128
33,19,-17,22,35,-9,-26,-128
-29,47,3,-21,49,9,-27,-128
-27,-97,-28,16,9,1,8,-128
12,58,0,1,0,4,10,-128
-7,7,-4,-3,-1,-2,0,-128
0,12,4,-5,-8,8,39,-128
31,21,11,-92,-33,1,42,-128
35,9,-2,127,35,-7,-103,-128
6,40,-5,-79,-35,-11,-1,-128
-1,-92,41,-4,-26,4,2,-128
45,61,-34,15,99,19,10,-128
-45,-37,28,-55,-19,-9,0,-128
-51,22,7,-28,-15,-2,-11,-128
-16,-36,-23,-28,-22,-6,-2,-128
-2,1,10,7,-9,-3,-2,-128
57,24,8,17,-5,-5,0,-128
-9,23,-5,-1,-19,-7,-23,-128
-37,127,1,9,4,-5,-24,-128
19,-128,-5,19,19,3,44,-128
43,-4,17,-29,-2,-19,-44,-128
-46,-40,-76,0,-10,-6,-8,-128
-1,65,-3,-17,-9,-1,-3,-128
17,-16,1,-24,-2,6,21,-128
-13,3,-9,5,-8,-3,16,-128
15,-24,5,-14,-20,-5,12,-128
5,55,30,-13,-24,1,8,-128
10,-12,-35,14,28,8,7,-128
-53,-41,6,-128,-36,-12,-1,-128
-28,37,3,127,-7,-5,3,-128
89,-4,15,-34,23,8,34,-128
-15,-60,28,-9,-1,-3,-5,-128
13,36,27,-3,-9,4,-6,-128
10,22,10,-7,-1,1,6,-128
8,-73,0,7,2,13,33,-128
11,-6,-9,-14,-9,-14,-22,-128
9,-4,6,-32,-23,-16,-44,-128
-20,-7,-4,51,-6,-6,9,-128
-8,-9,-10,5,28,5,6,-128
0,-14,-14,-9,-3,-2,-1,-128
4,-29,-8,-4,-5,2,10,-128
12,7,1,-32,-13,3,7,-128
12,38,10,3,-11,0,40,-128
14,-12,-17,42,35,1,-32,-128
3,51,-17,-2,28,-6,-9,-128
-14,-56,27,-4,-10,-6,-7,-128
-15,21,7,-34,-17,0,19,-128
12,-27,15,-23,-28,-1,17,-128
-14,-27,-80,52,52,9,-37,-128
15,84,27,1,-13,-10,-33,-128
6,-11,1,-4,-12,-14,-3,-128
-11,18,11,-6,11,3,6,-128
-12,26,-10,0,-3,2,21,-128
8,-6,7,1,3,4,19,-128
24,-30,-8,32,-13,-6,-22,-128
-20,31,42,5,-27,-13,-28,-128
-35,-97,-75,26,38,5,0,-128
-66,14,9,15,10,5,5,-128
32,-44,-17,-25,-8,10,26,-128
61,-2,-7,-8,-8,-3,-14,-128
-4,-29,2,-40,-19,-24,-72,-128
-16,-30,5,39,18,1,78,-128
-9,7,14,-4,2,7,0,-128
4,-14,3,6,4,4,8,-128
9,37,-4,-25,-10,3,0,-128
19,-2,-5,5,-22,-9,0,-128
-19,62,10,27,13,0,4,-128
-26,-128,-9,27,12,1,-4,-128
-17,2,-1,-5,0,-1,7,-128
-7,18,1,-15,-7,-3,-6,-128
52,28,33,4,-8,0,-9,-128
2,-33,8,-21,-29,-17,-19,-128
-5,31,-18,-19,11,-1,5,-128
19,45,9,45,23,5,16,-128
-16,-86,-25,-9,-8,-4,-7,-128
15,-31,-8,-15,6,2,-1,-128
-1,110,30,-16,-13,-2,-8,-128
-1,37,-14,-25,-11,0,3,-128
-6,32,-2,8,-13,-7,1,-128
26,21,54,-105,-60,5,22,-128
24,-11,-48,124,90,10,5,-128
-7,31,-29,-22,12,-10,-39,-128
-110,5,14,-24,-4,-9,-10,-128
-16,-59,-12,-18,-21,-5,2,-128
8,-8,-1,-14,-17,-3,12,-128
0,-4,-48,-17,-16,2,24,-128
-3,-15,19,-35,-53,-11,-21,-128
41,45,-2,104,97,10,27,-128
2,-119,9,-30,-9,-14,-24,-128
4,-17,-9,-15,-4,0,-7,-128
-8,-16,-15,-17,-9,-5,0,-128
-25,11,9,-7,-8,-3,-2,-128
-36,-15,4,-1,-9,-9,-14,-128
10,-23,-4,2,5,2,4,-128
-25,7,-3,-13,-13,4,24,-128
32,14,9,-1,-11,10,35,-128
47,-4,-20,36,12,-19,1,-128
-104,-54,-14,24,10,-19,-48,-128
-25,8,-15,-6,6,-8,-59,-128
17,24,25,-12,-7,6,14,-128
10,-2,-4,35,-20,-8,12,-128
7,-12,-11,-54,-11,2,3,-128
24,16,39,-47,-29,-4,-1,-128
-24,82,-6,127,27,3,-11,-128
3,-128,23,-18,19,5,33,-128
-17,37,12,-128,-51,-6,0,-128
21,-32,-28,127,26,9,17,-128
42,67,2,-40,0,-5,4,-128
-64,7,8,0,-5,-13,-36,-128
13,-9,2,-53,-24,-7,-9,-128
-40,51,6,33,9,5,4,-128
-23,25,-3,4,6,1,9,-128
36,1,-18,-18,-6,1,14,-128
30,24,12,-37,-18,3,5,-128
-28,-61,29,22,9,5,-28,-128
1,34,-85,53,19,-4,5,-128
35,18,-3,-23,6,-5,15,-128
-26,3,4,-5,-1,-4,-40,-128
-2,-47,17,-2,-3,-2,-2,-128
-28,30,15,-8,-11,-7,5,-128
2,8,12,-3,-9,-1,14,-128
13,-21,-12,-6,-2,-1,-18,-128
2,5,-9,13,6,-6,-32,-128
-9,-2,-5,-8,-4,5,59,-128
-32,-9,12,15,5,0,3,-128
4,-47,-1,19,-2,6,12,-128
38,127,3,-75,-22,2,11,-128
0,-88,6,114,38,1,-36,-128
2,10,-53,-6,3,-11,-45,-128
11,36,24,-38,-15,-10,21,-128
-47,-35,-9,-1,1,9,4,-128
-16,27,7,4,4,5,1,-128
-7,7,26,-51,-33,-2,5,-128
21,16,-32,-71,-4,-4,3,-128
2,-43,-41,112,24,4,-1,-128
-22,-28,7,-70,-20,-5,-6,-128
1,-8,25,115,1,-2,-13,-128
27,14,1,-88,19,7,7,-128
-37,-16,-17,66,0,-8,-11,-128
-70,112,20,-19,-32,-3,4,-128
47,-13,28,-25,0,5,31,-128
37,24,-36,15,21,-5,-7,-128
-6,-5,6,-16,1,-7,-50,-128
-25,24,14,-5,-5,-2,-3,-128
0,21,-10,4,-5,7,17,-128
-17,-70,4,-1,-8,3,27,-128
-7,63,15,-37,-24,-6,-9,-128
6,-73,-40,71,33,-2,-46,-128
-1,0,0,-11,2,-4,37,-128
-8,4,-13,-13,3,6,-21,-128
8,0,9,-9,-11,-2,3,-128
3,5,8,-77,-49,8,91,-128
46,-7,9,127,68,5,-14,-128
-5,35,-16,-28,11,-11,-56,-128
-18,-27,39,-20,-13,-6,-10,-128
-14,57,-19,-12,-12,2,10,-128
8,-11,-8,-15,-4,6,21,-128
16,6,7,-42,-16,-7,-5,-128
-3,-19,-28,7,-33,-10,-23,-128
-50,-32,-2,7,39,4,-3,-128
13,13,-13,-14,-2,-1,8,-128
40,3,27,22,-7,0,10,-128
-8,34,12,-12,-7,-4,-17,-128
-4,8,30,-128,-56,-11,-7,-128
-27,-33,-57,127,70,11,12,-128
12,13,-10,-25,-2,-1,7,-128
41,-36,-21,-42,-22,-3,9,-128
39,-18,-4,-14,-15,3,-15,-128
-17,17,23,32,14,1,-1,-128
-20,-42,-16,-44,-10,-14,-16,-128
-13,19,2,25,-10,-8,-19,-128
-9,-60,-18,-10,1,5,19,-128
7,8,3,-16,-16,1,22,-128
23,3,7,-56,-39,-3,-13,-128
12,20,-18,42,43,6,8,-128
-23,-25,-3,-8,17,1,-15,-128
19,21,22,-32,-16,-4,-8,-128
-35,-2,7,39,2,7,9,-128
14,16,-19,28,3,3,32,-128
-29,-6,-15,-26,-21,-16,-40,-128
-10,-6,30,-15,-5,-5,-25,-128
13,54,-11,3,-9,1,10,-128
