Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
3,-3,-1,-6,-7,2,-3,-128
3,0,6,-8,-4,-3,-5,-128
-8,0,4,-21,-4,-4,-9,-128
-13,4,-20,-72,-10,4,7,-128
-6,-11,14,73,15,-1,1,-128
-6,-10,7,-4,-14,-10,-15,-128
5,0,-18,26,16,-3,-4,-128
2,-4,2,-20,-4,-1,2,-128
-2,-4,-11,-22,-4,2,2,-128
3,-3,-23,-25,-9,-4,-1,-128
-8,-5,1,-28,-6,-4,0,-128
5,1,23,8,-9,-5,-1,-128
-5,2,54,-26,-34,-1,2,-128
-13,-14,-31,47,39,-7,-37,-128
8,3,-9,-8,8,-4,-1,-128
-3,1,-9,-21,-14,-4,1,-128
-1,0,2,-13,-12,-2,4,-128
3,3,2,-4,-6,2,5,-128
-8,-7,-9,-71,-13,-6,-1,-128
3,-5,-5,4,-5,-1,2,-128
-3,-2,-1,-23,-7,-1,-3,-128
1,-2,15,2,-11,-1,2,-128
0,2,33,18,-7,0,-1,-128
10,7,-37,-6,14,4,3,-128
-4,-4,-71,14,3,0,-3,-128
3,-6,19,40,6,2,-2,-128
-3,0,-19,-61,-15,-1,1,-128
-5,-11,1,10,-7,-2,-4,-128
2,-5,-8,49,14,-3,-5,-128
1,0,5,-6,-9,-2,-6,-128
-3,5,20,-23,-6,-1,-1,-128
-10,-4,-27,-22,-8,-4,0,-128
0,-1,-16,-10,-6,-1,3,-128
-2,-3,11,1,-2,-2,-22,-128
3,0,-3,2,8,8,1,-128
3,-6,6,1,1,-6,-4,-128
-2,-4,22,-15,-5,-7,-7,-128
-3,-1,-9,-2,-2,0,-3,-128
-3,-5,11,2,-5,2,-7,-128
5,21,35,-14,-28,-4,1,-128
0,-17,-16,118,32,3,1,-128
0,-3,2,-23,27,1,1,-128
9,-3,17,95,21,3,-4,-128
-3,2,-12,-34,-10,-2,-5,-128
-4,0,-2,-42,-15,2,13,-128
9,-3,-3,8,14,3,7,-128
