Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-2,125,-1,-14,-5,0,2,-128
-5,-128,-12,2,-1,0,-5,-128
-4,-20,42,-6,3,-1,-2,-128
-1,-81,-85,-5,0,0,-3,-128
-8,-1,6,-7,-3,3,-1,-128
-3,-9,19,-3,-1,1,-3,-128
0,10,10,7,-3,0,-15,-128
1,-9,-1,-6,-5,-2,5,-128
-2,5,16,-3,0,-2,-3,-128
3,31,62,0,-5,2,2,-128
3,18,-49,-1,-5,-4,-6,-128
-9,2,-25,4,-2,-6,-4,-128
2,5,6,-2,-1,-2,-1,-128
0,-5,-53,-5,2,0,1,-128
-5,-7,-2,-2,0,-4,-4,-128
0,0,7,1,1,-4,-9,-128
-1,-1,1,0,1,5,-11,-128
-1,-10,19,-4,-4,7,16,-128
0,-6,-31,-9,-5,-1,5,-128
0,-4,26,-2,-8,-4,-5,-128
-2,-16,-45,1,4,-1,-3,-128
-1,36,17,0,1,3,-1,-128
-9,-9,-8,-13,-2,-4,-11,-128
1,1,4,-2,-2,5,11,-128
2,5,10,-5,-4,-1,-1,-128
-1,-14,-18,-29,-13,-8,-7,-128
-10,4,-4,3,18,-1,-2,-128
0,51,0,5,-9,-5,-2,-128
-9,-73,24,13,6,2,0,-128
3,41,1,-15,-2,1,1,-128
6,8,-6,-4,-6,-5,-2,-128
2,114,5,-5,-9,-10,-7,-128
2,-60,15,-16,-5,-2,-1,-128
2,43,40,17,3,-4,-6,-128
-20,-21,-28,2,1,4,-2,-128
6,76,-55,-6,-4,-3,-2,-128
-6,-80,2,-7,1,-4,-14,-128
8,-6,22,-4,-2,-1,9,-128
11,127,25,0,2,1,-5,-128
3,-113,-6,-5,0,2,2,-128
1,5,-1,-22,-4,2,-1,-128
-2,-5,2,8,-9,-8,-9,-128
-7,-10,-5,14,1,-1,7,-128
1,-1,31,-7,-1,-3,-5,-128
-3,33,5,2,-1,-1,3,-128
-3,-11,-45,-6,1,3,-2,-128
-1,13,78,-6,0,-4,0,-128
1,38,-48,-25,-10,-3,-5,-128
-9,-90,-88,-15,-11,1,1,-128
-4,-10,22,49,16,2,-1,-128
4,-25,24,-1,5,1,-2,-128
-8,58,9,-7,-7,-6,-2,-128
-4,127,13,15,-10,-13,-9,-128
-8,-128,-6,-14,-7,3,-1,-128
-7,-3,-12,13,-1,-2,1,-128
-4,19,11,-1,3,3,0,-128
-3,-14,15,-7,-2,-6,-3,-128
-4,16,1,-12,-8,-8,-6,-128
0,0,-23,6,6,0,-7,-128
-6,-4,-23,-9,-7,1,4,-128
0,-11,2,-2,5,5,12,-128
-3,-2,9,8,5,5,9,-128
-2,5,-19,-4,-1,1,-1,-128
-4,-41,10,-21,-5,-4,-4,-128
4,68,18,10,-9,0,-2,-128
0,-6,-6,11,6,1,-4,-128
-8,-6,-5,-9,1,-7,-5,-128
1,-16,2,-11,2,-1,-1,-128
-1,-9,0,-16,-1,0,4,-128
3,40,0,18,-2,0,-3,-128
0,-7,-9,8,2,0,-4,-128
2,78,7,3,6,-1,-13,-128
-4,-128,-14,-9,-4,0,5,-128
1,14,-2,-5,-1,10,14,-128
2,19,15,-5,-1,0,-22,-128
1,6,-5,-12,1,-3,-7,-128
-6,-2,-4,8,-9,-11,11,-128
2,5,-8,-1,0,1,-1,-128
-5,-4,13,-12,-5,-6,-4,-128
-4,38,-43,-19,-5,-4,-4,-128
-4,-128,-4,24,5,2,-27,-128
1,8,11,3,-2,5,23,-128
-8,3,7,-3,2,-4,-23,-128
-1,-3,-11,-1,-1,-2,-14,-128
5,2,3,-2,3,7,18,-128
-1,7,-7,-2,-2,-1,-1,-128
-2,-2,4,-33,-9,-4,-3,-128
-4,-5,61,-15,-9,-3,-9,-128
-12,-43,-94,18,8,-5,-7,-128
3,-12,-3,-9,1,-3,-6,-128
0,10,8,4,0,-1,-6,-128
-3,74,27,-10,-4,-4,-5,-128
-1,-44,-4,-6,-7,-3,0,-128
-1,61,-16,7,-1,6,8,-128
8,7,-59,-12,9,0,0,-128
-5,9,22,-10,-4,2,11,-128
-6,-14,2,-6,-1,0,7,-128
7,30,5,2,-1,0,3,-128
4,39,4,3,-2,0,-8,-128
-2,-128,-6,-14,-10,-3,-1,-128
-5,-15,-7,-7,-9,-1,0,-128
-6,28,-7,7,2,4,0,-128
0,48,13,7,7,5,1,-128
-7,-74,-8,-1,-6,-9,-7,-128
11,66,6,-3,-3,-1,-1,-128
-7,-43,-3,-5,-2,-1,-3,-128
1,1,-5,-7,-1,-1,3,-128
0,0,-8,0,-4,2,-1,-128
23,81,2,-33,-11,-6,-11,-128
-19,-44,17,22,6,5,18,-128
-10,3,-25,0,1,-4,0,-128
-1,20,2,-7,0,1,-1,-128
4,4,53,-2,0,-1,-2,-128
-5,-34,-96,-6,-4,-2,-2,-128
8,53,58,-9,-4,-4,-2,-128
-4,-43,-41,-9,-9,-8,-6,-128
-10,11,18,2,2,2,-4,-128
-1,-67,11,-6,-1,-4,-7,-128
7,46,-38,0,6,6,9,-128
-4,8,16,0,-2,-3,-1,-128
-3,12,8,-3,-3,-3,-2,-128
0,4,-6,-6,-5,-4,-4,-128
5,27,6,2,2,1,2,-128
1,-4,-8,2,1,3,-14,-128
-1,103,1,5,-2,2,32,-128
-7,-105,8,-4,-3,-6,-9,-128
-3,24,9,-5,-3,-5,-5,-128
-4,-1,1,-4,-7,0,-8,-128
-2,-14,-32,-6,-5,3,-3,-128
0,64,70,0,1,-4,6,-128
0,-59,-33,-5,5,1,-14,-128
-2,-8,-47,14,-1,-1,8,-128
4,29,12,-15,-4,-2,0,-128
-1,-2,8,13,-3,-4,-2,-128
-1,-11,16,11,5,6,-2,-128
2,24,12,1,14,2,1,-128
