Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-2,-12,-56,-11,1,-2,4,-128
-5,-1,9,-8,-1,-2,-4,-128
-1,11,-13,-14,2,5,5,-128
0,-8,-1,-19,-8,-6,-3,-128
5,1,2,24,1,-3,-1,-128
0,1,7,13,6,2,0,-128
0,-2,-26,6,10,1,-1,-128
-3,-4,33,-7,7,-3,-3,-128
-1,-3,2,-12,-11,-1,0,-128
2,3,29,0,-8,-4,-1,-128
-3,-49,-13,-6,-10,-7,-4,-128
-2,-3,-43,-6,-5,2,-1,-128
1,1,18,-6,-5,-4,-6,-128
-4,-18,-63,-7,5,-1,3,-128
-21,-110,-128,-35,-7,-12,-12,-128
-3,7,28,3,-5,-5,-7,-128
3,11,19,4,4,3,-10,-128
3,8,17,-35,-8,1,10,-128
4,4,-25,14,-4,6,-1,-128
-3,3,-10,74,31,0,-4,-128
-6,0,4,-17,-3,-6,-8,-128
7,1,-17,-8,-3,7,11,-128
-5,-16,-28,-10,-3,-5,-5,-128
6,7,-42,-26,-7,4,-2,-128
-8,-2,12,15,-14,-10,-7,-128
-2,5,-19,6,21,2,-2,-128
1,2,2,-18,-2,-6,-2,-128
2,8,-15,24,-1,2,-3,-128
-7,-35,-51,-15,-3,-2,-3,-128
4,5,-19,-1,0,0,-2,-128
0,-11,0,-1,-1,-2,-17,-128
-8,-17,-102,-5,-8,-6,29,-128
-2,-1,13,4,2,-2,-11,-128
1,15,46,7,2,-4,-6,-128
-6,-11,-11,-4,1,-3,-4,-128
1,-1,11,4,0,-2,-12,-128
0,-6,-28,-14,-9,3,-22,-128
-9,6,58,52,8,-3,2,-128
-4,7,-47,1,7,-2,14,-128
4,2,-31,-4,2,0,-8,-128
0,-1,-9,-37,-17,0,2,-128
-4,15,78,16,-24,-7,-8,-128
-2,-14,-29,22,29,1,-2,-128
3,-6,-11,-24,2,-3,0,-128
-4,1,26,-6,-8,-6,-3,-128
6,55,74,17,-1,-1,1,-128
0,3,4,2,-4,-2,-3,-128
-2,0,9,1,0,2,-3,-128
-2,0,7,-4,-3,-3,-7,-128
-1,-1,-2,-16,-5,-1,-4,-128
-3,-9,-17,-10,-13,-9,6,-128
10,-5,2,50,8,-4,-3,-128
-5,1,-11,-4,-3,-8,-22,-128
0,2,17,-2,-7,-6,8,-128
-3,5,4,1,-2,-2,-6,-128
-5,0,-10,-14,-11,-2,-7,-128
5,-4,-7,5,-1,-1,-3,-128
-7,-3,-14,13,9,5,-8,-128
11,3,10,5,20,10,16,-128
-3,7,18,-9,-9,1,-7,-128
7,0,8,-14,0,8,18,-128
-4,13,22,51,5,-4,-11,-128
7,-6,-28,5,2,9,20,-128
1,8,52,-21,-13,-5,2,-128
-2,2,26,-14,-11,2,-3,-128
-3,14,28,4,-14,-10,-5,-128
-15,-33,-52,34,20,-5,-5,-128
-5,3,51,-1,9,4,1,-128
-1,-23,-55,-6,-3,-3,-2,-128
1,15,71,-5,0,-1,2,-128
4,7,-22,0,-7,1,-2,-128
-11,-20,14,-15,-11,-8,-3,-128
15,50,60,19,1,4,3,-128
5,15,1,3,7,4,-2,-128
-2,0,-55,-9,-5,4,-14,-128
-8,1,38,0,-5,-3,19,-128
10,4,14,3,1,2,-5,-128
8,-8,-20,1,-1,-1,-4,-128
-2,-1,19,7,1,-1,-6,-128
0,1,-19,2,-4,0,-6,-128
1,-10,-10,-4,-1,0,-1,-128
-5,-2,-9,-4,-2,-1,-1,-128
1,3,-4,4,0,0,1,-128
0,37,72,7,1,-3,-8,-128
-23,-80,-128,-20,-8,-7,-5,-128
-4,-1,-62,2,-5,1,-5,-128
-1,8,20,-9,-6,-7,0,-128
9,13,12,-5,7,8,-8,-128
-1,7,13,20,9,3,6,-128
-3,1,-4,-5,-6,-4,39,-128
-7,-13,-49,14,-1,-2,-6,-128
-12,-33,-60,-31,-8,-5,-8,-128
-3,7,29,15,4,1,-3,-128
1,-5,-33,-8,-4,3,-4,-128
-3,3,22,10,-1,-1,-20,-128
-11,-9,-16,-12,-11,-15,-53,-128
15,7,42,8,5,21,53,-128
-11,1,21,-16,-14,-17,15,-128
0,-9,-52,-21,4,-4,-11,-128
-6,-14,-68,-16,-4,-4,-10,-128
-1,3,16,23,4,-2,-6,-128
3,2,16,-5,2,0,0,-128
6,13,-1,-18,-13,1,0,-128
-5,-25,-19,9,-4,-2,-3,-128
0,34,45,19,7,1,-7,-128
-17,-54,-80,-35,-12,-8,-8,-128
4,13,10,-11,-3,6,13,-128
0,10,-17,-9,-12,0,-3,-128
-5,-1,-18,33,14,0,-3,-128
2,3,32,1,5,-3,4,-128
4,-6,6,-14,-2,-1,-2,-128
-9,1,17,1,-15,-7,-5,-128
6,4,-6,-11,-7,3,-3,-128
-2,-15,-1,-12,-3,-2,29,-128
-2,22,106,22,-1,-6,-14,-128
-2,-13,-24,-1,-10,-6,-9,-128
-4,-12,-47,-25,-2,-6,-29,-128
5,3,3,19,5,4,2,-128
-6,6,15,-16,-8,-3,47,-128
-4,-7,-64,-4,3,0,-10,-128
