Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-3,-16,23,-2,-1,0,-5,-128
-10,-23,35,-9,12,-7,-7,-128
-5,-9,14,21,30,15,15,-128
36,59,44,-24,-17,6,22,-128
4,23,-33,-128,-62,-9,5,-128
19,1,22,127,-127,-26,-7,-128
-52,23,53,-128,127,48,1,-128
-12,-12,-46,-59,-42,-7,-13,-128
-19,-39,-17,-17,-57,-13,-6,-128
23,33,34,-72,-41,-3,31,-128
-5,14,127,118,-26,3,21,-128
-3,-38,-128,8,59,10,-12,-128
24,6,-13,-32,-12,-3,8,-128
-26,14,-26,-30,-41,-18,-15,-128
20,-26,16,59,-23,-7,-1,-128
18,10,11,112,66,20,16,-128
40,60,-32,127,63,10,2,-128
-74,22,-27,-128,-31,-8,-12,-128
21,-61,5,43,-24,-2,3,-128
6,36,42,-54,-68,-6,10,-128
39,14,-54,-58,-27,-10,27,-128
-118,-110,-25,79,-8,-19,-29,-128
14,-5,-21,-104,10,-4,-24,-128
15,49,82,-13,-9,1,3,-128
41,33,-62,29,3,-5,14,-128
-22,-6,-9,13,0,2,-40,-128
21,10,12,-17,-25,-11,-18,-128
12,3,14,-49,-31,-10,-11,-128
-58,-23,-4,19,-19,-7,-9,-128
-110,-28,-18,4,-19,-4,-32,-128
-9,7,10,-10,-1,3,-1,-128
38,11,15,-11,41,10,41,-128
33,-31,-27,1,-5,-1,20,-128
6,27,-8,-58,-12,-2,3,-128
48,59,-52,-117,58,-9,-29,-128
-77,-90,31,-36,-23,-14,-22,-128
3,3,6,-8,-21,-3,2,-128
2,13,24,8,-5,9,5,-128
7,6,54,-24,-11,1,22,-128
-15,43,-59,-52,-33,-10,-24,-128
-54,24,0,50,16,2,26,-128
80,-15,-74,72,55,13,16,-128
4,23,1,-40,-16,-1,-13,-128
-7,-3,9,-9,-17,0,-2,-128
-8,-26,-16,43,35,8,9,-128
-7,18,-36,-27,-18,-1,9,-128
40,15,17,-61,-25,-5,22,-128
-15,11,-78,35,-6,-22,-10,-128
22,62,18,-63,-87,-10,29,-128
-6,31,-38,89,96,6,-56,-128
-51,-73,45,-125,19,-16,-59,-128
11,-60,-92,-36,-32,-12,4,-128
6,18,-9,-17,-26,-4,8,-128
10,16,70,-25,-39,0,16,-128
3,44,-42,51,34,4,14,-128
24,57,41,-88,-68,-4,-7,-128
42,-36,30,127,124,20,13,-128
-12,-22,-65,-44,-16,-8,-10,-128
-41,-45,7,-33,-28,-14,-16,-128
-22,-32,-3,2,-2,0,-12,-128
9,33,63,-100,-31,-5,15,-128
54,57,92,17,-113,9,67,-128
-1,64,-52,127,127,21,-21,-128
15,-64,-90,-128,12,-7,-64,-128
-42,-128,43,16,-55,-18,-42,-128
-15,4,-39,-2,-43,-4,16,-128
16,38,9,15,-24,2,39,-128
-8,14,-36,9,-19,-6,-11,-128
11,27,53,-8,-2,-8,-36,-128
27,18,2,36,6,2,0,-128
-1,29,3,7,12,8,50,-128
-9,-23,-4,-6,6,-1,53,-128
39,31,0,-29,-11,1,7,-128
-2,-54,-13,100,-9,-1,-14,-128
-10,27,1,-101,36,5,-12,-128
-1,-54,1,-10,-8,-13,-7,-128
-21,-15,53,-83,-45,2,14,-128
45,75,24,127,50,0,-9,-128
-11,33,-86,-11,62,11,-16,-128
-20,-16,21,-50,-20,-8,9,-128
1,-13,-24,16,-25,-9,-11,-128
-1,-36,-1,-63,-21,-8,-15,-128
5,24,7,5,-33,-6,2,-128
12,-35,11,-3,50,14,16,-128
2,5,7,77,30,13,22,-128
41,15,24,15,-21,3,-29,-128
6,-9,-46,-39,40,16,36,-128
14,46,95,-79,-80,-41,-37,-128
-71,-3,-53,72,67,1,-34,-128
-29,-54,-16,4,-43,1,-2,-128
31,-28,61,103,82,9,4,-128
-1,-32,-64,61,-32,-8,10,-128
15,81,91,-47,11,6,18,-128
24,-18,10,-30,-31,-7,1,-128
13,42,23,-4,-9,-2,-14,-128
0,-39,-33,-49,5,2,8,-128
-10,-18,23,4,-35,-5,8,-128
3,24,-12,-5,62,15,8,-128
16,-10,-60,15,-2,-13,-25,-128
-37,8,0,53,4,-9,-35,-128
32,88,89,-3,-10,-11,-9,-128
-57,-72,-73,-49,-12,2,11,-128
9,16,47,1,1,4,15,-128
-3,-24,-21,-128,-84,-8,19,-128
30,18,11,127,127,19,18,-128
34,-11,-24,-94,39,28,14,-128
31,2,-5,-44,-36,-41,-30,-128
-47,-42,27,-60,-43,-23,-45,-128
1,-12,-10,54,-22,-5,-8,-128
19,-78,-5,-51,25,25,33,-128
5,15,53,6,5,11,20,-128
17,18,-14,-4,3,-10,-15,-128
-45,4,28,38,1,-10,-17,-128
-33,-16,-30,-65,-74,-21,-28,-128
26,11,-82,19,27,3,-1,-128
-5,-15,25,-36,58,15,16,-128
7,42,44,-49,-14,2,6,-128
26,-17,-55,-2,-57,2,17,-128
34,55,90,42,69,13,14,-128
36,9,-39,-20,-5,-2,-13,-128
-116,-93,-1,11,-16,-22,-32,-128
-15,-28,0,1,-9,-5,-13,-128
3,24,8,-36,-13,3,13,-128
-2,10,-30,18,-8,-1,4,-128
1,18,20,46,9,1,4,-128
57,57,13,36,16,7,-19,-128
30,11,15,-25,7,6,3,-128
13,-26,26,-101,-27,-7,14,-128
-27,-51,-26,51,13,-13,-21,-128
-62,-37,-16,38,10,2,3,-128
7,10,7,56,23,3,6,-128
62,118,15,-11,10,-8,-39,-128
-28,-72,-81,-28,-16,3,-1,-128
28,0,42,-80,-39,4,49,-128
3,-9,3,28,-2,-4,-10,-128
25,-1,-40,120,78,14,-11,-128
-25,-68,7,61,-12,-6,-14,-128
31,10,20,-128,-29,-4,19,-128
-12,39,-53,5,-18,8,30,-128
20,14,39,21,30,-3,-33,-128
-56,-32,12,11,-13,-17,-37,-128
-21,34,15,-62,-15,-11,-14,-128
23,4,-21,1,-90,-23,-28,-128
78,-14,62,127,127,45,35,-128
-37,-9,-107,-4,2,1,8,-128
-14,3,-84,-38,-36,-8,-10,-128
-5,38,28,-43,-25,-2,2,-128
4,-19,46,-23,-51,-12,1,-128
13,-40,-15,127,67,7,10,-128
46,46,-19,-95,19,1,5,-128
-115,-71,-45,-45,-23,-12,-12,-128
-3,-21,-7,15,-14,-1,11,-128
33,43,-41,-9,8,8,30,-128
64,-51,-6,-8,-2,12,20,-128
-53,-30,-2,0,-27,-34,-67,-128
-51,19,19,-68,-68,-28,-54,-128
33,6,67,127,63,16,25,-128
8,10,-84,127,99,18,34,-128
17,-36,-25,-128,-23,-9,-39,-128
-11,28,40,-33,-26,-3,-21,-128
7,-11,-8,-25,-32,-2,25,-128
-42,26,-21,19,-36,-1,13,-128
66,-21,-6,73,89,10,5,-128
55,-17,25,-30,-16,-9,-20,-128
-83,-15,-14,-4,-11,-6,9,-128
-3,-16,28,0,-16,-8,-10,-128
8,54,-7,0,-2,2,11,-128
25,-10,-7,-44,-24,2,25,-128
8,2,21,103,42,-3,-39,-128
-1,1,75,1,-3,-12,-48,-128
6,8,4,-54,-35,-7,-10,-128
-7,-33,-38,86,22,-5,-4,-128
-11,-8,-83,16,13,4,8,-128
-1,41,19,-54,-25,-1,6,-128
19,-28,-2,54,18,0,12,-128
-10,36,30,-25,-4,12,9,-128
-19,-22,-41,-28,25,-1,7,-128
114,57,19,-44,20,6,-10,-128
-3,-81,-128,-23,-22,-10,-8,-128
14,8,61,-75,-28,-6,4,-128
-10,29,49,-128,-86,-15,5,-128
-57,24,2,127,59,9,8,-128
44,44,5,-128,124,25,60,-128
61,-109,-6,-128,-23,-27,-60,-128
-3,4,-36,-25,-44,-16,-45,-128
-14,19,25,-7,-36,-4,7,-128
-6,21,20,-108,-54,-7,11,-128
-8,-34,-5,127,38,0,-11,-128
17,87,-16,14,9,6,-4,-128
-18,30,20,0,-7,4,86,-128
54,-12,-4,-12,-14,4,39,-128
-1,-102,12,75,42,1,-62,-128
-58,18,-34,-18,-11,-15,-38,-128
-22,-16,-73,17,1,-8,-9,-128
-6,32,-21,-20,-7,-2,7,-128
31,31,25,1,3,9,27,-128
17,34,32,-45,-15,7,7,-128
-23,16,49,60,-83,-19,-3,-128
-21,-25,-42,127,105,11,15,-128
26,9,38,-128,31,11,9,-128
-7,3,-18,-29,-25,-5,-37,-128
-69,-73,16,-11,-21,-7,-10,-128
-8,20,12,-79,-33,0,1,-128
-11,-2,-73,37,-24,-3,27,-128
54,37,76,62,-57,-4,29,-128
55,4,-3,127,127,7,-49,-128
-80,-50,84,-6,-10,-9,-47,-128
-19,-18,-30,-99,-22,-6,-5,-128
-12,-49,-128,-73,-33,0,11,-128
6,53,68,11,20,6,10,-128
8,25,5,127,60,16,23,-128
-4,13,43,-14,-10,-6,-18,-128
-5,-4,30,-19,-21,-7,22,-128
2,21,11,-7,-12,-3,3,-128
9,4,-2,-23,-19,-5,7,-128
-4,-4,-48,-14,-30,-3,-5,-128
1,-6,-60,63,93,6,-15,-128
-9,-14,-17,3,12,10,11,-128
-5,32,68,1,0,15,38,-128
40,4,-89,-56,-30,-17,-63,-128
-31,9,13,-4,-62,-33,-28,-128
-128,-50,54,127,55,-8,-9,-128
-21,-45,-67,-104,7,2,-4,-128
65,16,-36,-3,0,10,-2,-128
1,47,53,-23,-4,5,12,-128
-14,4,-6,43,-3,4,5,-128
