Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-3,-9,7,11,11,5,5,-128
-6,-5,-2,-16,-11,-7,-4,-128
-2,-9,-20,-31,-7,6,3,-128
-4,0,0,21,12,1,11,-128
-4,-6,5,-11,-10,-5,3,-128
-1,8,28,85,32,5,3,-128
0,5,-17,14,-3,-6,-3,-128
3,3,7,-14,-4,-4,-1,-128
-1,-8,0,-23,-16,-14,-35,-128
9,2,-7,-10,8,0,0,-128
-12,-7,-12,-4,0,-6,-18,-128
3,-2,-7,-42,-5,4,31,-128
-3,-1,-3,-6,-1,-14,-11,-128
-8,-2,5,-33,-12,1,9,-128
5,-8,-15,63,9,21,95,-128
10,10,-1,-8,4,2,-88,-128
23,6,17,7,12,-4,-28,-128
-8,-9,1,-5,-1,8,-6,-128
10,2,-12,-44,-7,4,-12,-128
1,-4,-9,9,-5,7,7,-128
-27,-6,63,48,20,-6,-5,-128
7,11,11,15,5,-1,10,-128
4,0,6,-14,-1,1,-6,-128
-6,-5,-61,-20,-3,2,-3,-128
-8,-13,10,0,0,-6,-11,-128
1,3,17,18,3,-7,-1,-128
2,0,-20,-7,-4,15,-7,-128
0,-9,-8,-15,-9,-5,19,-128
13,-4,-15,-29,-3,5,61,-128
-11,-1,-5,-13,-4,-18,-76,-128
11,3,-4,-15,-4,5,-1,-128
-17,-7,-3,25,6,-3,-29,-128
-5,-6,-20,-16,4,-6,-2,-128
-4,-11,-26,-3,1,1,1,-128
3,-1,-1,-21,-8,-1,-2,-128
-1,8,3,-10,-9,-3,1,-128
0,-9,-8,-48,-29,-3,19,-128
-5,1,-9,0,13,9,40,-128
11,2,-3,31,12,2,-7,-128
41,35,29,15,15,0,-74,-128
-1,-6,-37,-9,-3,1,-3,-128
5,-3,-17,-2,-2,8,31,-128
-3,-7,-1,-34,-14,-7,13,-128
-2,-7,-10,6,11,-2,-13,-128
4,9,-2,-1,-2,-6,-27,-128
0,4,6,-12,-5,-3,-8,-128
-9,-1,-7,-26,-11,0,15,-128
-6,1,-22,-27,-16,0,19,-128
0,-6,-19,4,5,-5,-13,-128
-2,4,24,15,-6,-10,-25,-128
8,2,7,3,10,4,5,-128
-8,-8,-4,-23,-9,0,10,-128
-7,-6,-20,-20,-10,-2,10,-128
7,4,8,16,-2,2,7,-128
-2,-6,3,-7,-2,-1,14,-128
-2,-8,-24,-19,-8,0,11,-128
-7,-15,-19,-15,-4,-6,-60,-128
-11,0,13,11,5,-15,-40,-128
-6,0,26,17,-1,-2,-11,-128
-10,-1,15,8,-8,10,49,-128
-8,-8,-11,-19,-7,4,4,-128
-4,-5,-15,-19,-13,-8,28,-128
3,-6,-13,4,7,6,-5,-128
11,3,-15,-19,-1,-3,-22,-128
4,6,2,-13,-6,-5,-22,-128
-9,-2,69,88,-8,-18,-23,-128
-3,1,-10,-17,-3,-1,-1,-128
-1,-5,-11,7,1,4,0,-128
0,1,-14,-63,-15,-2,12,-128
3,-11,-31,-52,-16,6,49,-128
7,4,-6,17,-6,4,1,-128
30,24,25,73,37,-19,-91,-128
23,29,33,7,14,4,-10,-128
-16,-9,-3,-14,-2,-3,7,-128
-14,-20,-9,-13,-14,-2,1,-128
-5,-6,-11,-19,-9,-6,38,-128
-3,-4,-4,-1,-1,0,8,-128
-1,-2,6,4,-3,0,3,-128
-2,-3,-3,-5,-3,-4,-2,-128
1,-3,-7,-1,-12,0,-4,-128
1,-5,-21,-30,2,4,-1,-128
-3,1,6,24,6,-4,16,-128
-3,-2,5,9,-13,-6,42,-128
-5,-6,-25,-10,-9,-11,-54,-128
40,28,20,10,14,9,-24,-128
-5,0,3,-4,7,3,0,-128
-15,-4,-9,-5,-8,-1,3,-128
-6,-8,-9,-9,-7,-4,11,-128
-8,-5,2,-13,-11,8,55,-128
10,2,-19,-65,-38,-4,32,-128
2,-2,-25,39,20,-6,-44,-128
18,18,24,58,19,-11,-70,-128
-5,8,39,27,-5,-5,-1,-128
-9,-9,-7,-9,-10,-11,1,-128
-2,-12,30,-20,-7,0,10,-128
-5,3,-1,-15,-8,-1,8,-128
-7,-6,-36,-25,-7,-3,8,-128
-3,-5,-16,-11,-5,1,5,-128
2,0,2,-1,5,4,0,-128
-7,-2,-4,34,7,4,10,-128
0,-7,-24,-29,0,6,25,-128
13,17,5,-17,3,-12,-57,-128
17,17,44,33,7,7,3,-128
-9,-5,21,18,-2,-9,20,-128
-7,-16,-33,-23,-10,-9,19,-128
-3,-7,-12,-9,-1,2,17,-128
-8,-1,1,-60,-16,-2,-5,-128
7,4,-8,50,-3,-8,-48,-128
4,4,0,46,17,4,-11,-128
-3,5,1,-14,-3,-2,0,-128
-5,-3,-3,-13,3,5,6,-128
2,-6,-9,-17,1,2,10,-128
-4,0,13,25,9,5,8,-128
-3,-1,4,7,-8,3,1,-128
-13,-23,-34,-33,-27,-13,0,-128
14,19,-12,-4,23,1,-75,-128
24,12,25,5,9,3,-7,-128
-15,-38,21,7,2,-6,-17,-128
-9,1,6,1,-1,1,15,-128
-12,-4,-44,-6,-5,-2,6,-128
-2,1,-6,-5,-7,3,9,-128
-9,-1,-2,-1,-4,3,2,-128
1,-3,-12,6,-12,-8,5,-128
-9,-12,-26,-74,-17,-3,7,-128
12,7,-24,69,33,9,12,-128
1,0,46,17,5,-6,-13,-128
-12,5,42,-3,-7,-14,-19,-128
-8,-13,-19,12,-13,-7,24,-128
-3,-7,-29,-34,-23,2,53,-128
-29,-16,-23,22,25,-3,-89,-128
29,9,12,-13,10,-5,-41,-128
-8,1,2,-8,0,3,5,-128
-8,-9,-11,-10,-11,-3,15,-128
-5,-11,-33,-41,-18,-4,17,-128
-8,1,36,9,-5,-4,4,-128
-10,-1,11,5,-11,-11,7,-128
-5,4,-10,-1,7,2,-3,-128
10,-6,-9,30,0,9,37,-128
4,0,-10,18,-12,-6,8,-128
-4,10,-8,-35,3,-3,-42,-128
-3,-16,20,-25,5,-10,-49,-128
-5,7,5,-8,7,6,3,-128
-12,-6,-16,17,8,-1,7,-128
-7,-5,-3,-9,-11,-6,8,-128
-3,-5,-10,29,4,4,21,-128
1,1,-8,-18,-3,5,11,-128
5,2,7,-3,-1,1,-19,-128
8,3,5,10,-2,-11,-25,-128
-1,7,-14,-4,-2,-3,16,-128
-2,-1,0,2,-5,-3,36,-128
1,-1,24,-6,5,4,5,-128
-10,-10,-32,-30,-6,-6,-21,-128
12,6,1,13,21,4,-14,-128
3,0,0,-3,2,7,20,-128
1,-3,-4,-1,-8,6,17,-128
-9,-6,-11,-3,-10,-12,-25,-128
27,13,10,6,8,-4,-18,-128
0,-2,-5,-1,-7,-7,-4,-128
-6,-1,6,-25,-12,-5,19,-128
-5,-2,-13,1,3,4,23,-128
-3,-2,1,1,-1,4,-22,-128
19,5,-1,-18,-3,-3,-31,-128
-3,-3,11,-11,-6,-14,-9,-128
-6,0,6,61,10,2,7,-128
-2,-9,-15,-27,-4,1,9,-128
-2,-2,-10,-5,3,2,-31,-128
4,-1,-14,-1,2,1,24,-128
-8,-4,-24,-10,-1,5,19,-128
-4,-3,20,-5,-12,-7,-19,-128
4,14,22,14,-6,-5,-21,-128
7,-3,20,3,6,-4,-8,-128
-10,-7,-3,-25,0,-4,15,-128
-12,-18,-35,18,12,7,25,-128
0,0,2,9,-5,-3,-24,-128
5,1,-6,-18,-11,-9,-38,-128
5,4,-10,-33,2,1,5,-128
-6,0,19,54,2,0,6,-128
-7,-4,3,-10,-13,-1,6,-128
-1,2,-22,-5,-1,2,6,-128
-5,-3,3,11,0,-4,6,-128
-10,-10,-7,-10,1,3,0,-128
14,-4,-6,-2,8,-1,-12,-128
0,25,6,-7,-1,-5,-5,-128
-3,-5,-11,18,4,1,0,-128
-5,-2,0,21,2,1,1,-128
-12,-11,1,-15,-3,-1,9,-128
