Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-1,0,21,-1,-5,-2,-10,-128
-1,-4,-17,-19,-20,-5,-6,-128
3,-5,23,7,13,7,1,-128
1,-9,4,13,-19,-8,-2,-128
-1,3,-91,-14,1,10,10,-128
2,-2,81,2,23,2,3,-128
-7,-8,-21,-48,-12,-11,-9,-128
-7,-4,-23,34,0,-3,-10,-128
-1,0,-19,-6,-2,-4,-9,-128
2,8,38,-7,-2,-4,3,-128
-2,-14,-11,-18,-28,-5,-2,-128
-1,-12,-8,-27,-33,-8,0,-128
-3,-3,23,33,23,14,3,-128
-11,-8,42,-4,3,-8,-13,-128
2,4,17,14,8,6,6,-128
-3,-6,1,-6,-11,-7,-3,-128
7,2,-4,-1,1,-1,5,-128
-1,-7,19,-10,-2,-7,-16,-128
-6,-1,30,54,-3,2,-10,-128
-2,-3,-53,-70,-14,-6,9,-128
-2,-8,32,15,1,-12,-9,-128
6,6,35,10,-4,3,2,-128
-7,-13,26,-3,4,5,-6,-128
-8,0,58,26,5,0,-3,-128
-13,-18,-60,-33,-39,-29,-13,-128
-5,-3,114,20,-17,-11,-3,-128
-1,-3,-32,-26,32,6,-2,-128
-1,1,-4,51,9,1,-7,-128
3,-4,-4,-22,-11,-2,-3,-128
-2,-2,-33,3,9,1,3,-128
-4,7,-2,11,-1,9,3,-128
-7,-3,22,-8,-7,-12,-16,-128
-2,-1,7,-3,1,-8,-3,-128
5,-4,3,4,-1,3,27,-128
-5,-4,-16,-9,5,-1,-2,-128
-4,-2,13,2,-2,-1,-6,-128
-3,-2,43,12,-17,-2,-9,-128
-2,-2,-62,-13,2,11,16,-128
-2,3,-15,38,33,14,9,-128
0,-6,-33,28,-11,2,0,-128
2,-9,-58,-62,-11,-7,1,-128
1,9,90,-6,-28,-9,-3,-128
-6,-8,-77,-62,-79,-12,-5,-128
-7,-15,-6,13,-7,-3,-1,-128
-5,-5,-2,19,68,13,4,-128
3,-8,-89,-5,-7,-2,0,-128
0,6,44,-5,-2,8,6,-128
-2,-6,-7,-19,-10,-11,-7,-128
0,1,-10,7,-6,-6,-2,-128
3,3,-49,-3,7,10,11,-128
3,3,127,-6,7,16,25,-128
-7,-10,-1,22,-9,-8,1,-128
-8,-7,-35,-15,-12,-8,-5,-128
-2,5,28,38,-23,-2,-3,-128
-7,-5,-30,-18,12,2,-1,-128
0,-5,9,0,8,2,-1,-128
0,-5,-61,-9,-2,-6,-2,-128
3,5,79,-19,-10,6,2,-128
-1,2,35,-6,-74,-9,-3,-128
-5,-5,28,22,127,19,5,-128
-2,4,30,20,20,2,-5,-128
-4,-6,-44,-37,-20,-9,-11,-128
-2,-8,-5,16,-12,-6,-8,-128
7,9,3,5,-3,11,23,-128
-7,-7,70,-10,-40,-12,-2,-128
-4,-3,-9,1,-2,-5,-6,-128
-1,0,-30,-4,17,2,-1,-128
-1,0,-13,-10,0,-2,-5,-128
6,9,13,-10,-6,3,1,-128
3,-15,-54,-5,1,-17,-20,-128
6,8,-8,-17,3,5,13,-128
-7,-8,38,20,-9,-8,-5,-128
0,-8,-14,-6,0,-1,-1,-128
1,1,-1,5,0,0,1,-128
-5,-2,-20,-15,-4,2,0,-128
0,0,27,13,-4,4,9,-128
-4,-11,-27,-48,-6,-8,-4,-128
-7,-8,-11,10,0,-2,-8,-128
2,12,35,-9,8,7,8,-128
-4,-8,15,-3,0,5,-5,-128
1,2,10,0,4,-3,-2,-128
1,3,6,24,-4,-6,0,-128
3,1,-10,-11,16,2,-6,-128
-4,1,-112,14,2,1,-2,-128
-5,-3,86,5,-1,-2,0,-128
2,-2,-11,-13,-12,-4,5,-128
-7,-1,-44,-4,-27,-6,-1,-128
7,0,41,-32,14,3,2,-128
-1,1,33,37,2,1,0,-128
-2,-1,-93,-13,38,5,0,-128
-4,-1,6,0,18,0,-8,-128
-5,1,21,-2,-4,3,3,-128
0,-6,-11,-5,-17,-6,-3,-128
3,3,7,0,-11,0,3,-128
-6,-8,42,-1,-12,-11,-15,-128
1,8,-74,0,-2,10,21,-128
2,-2,2,0,-21,-10,5,-128
-2,-4,3,-1,9,-10,-14,-128
-4,2,-6,-5,-3,2,0,-128
5,5,61,12,11,13,9,-128
-1,5,31,50,-9,2,1,-128
-8,-13,-82,-27,-23,-19,-17,-128
1,0,30,11,25,2,8,-128
1,-1,11,8,-1,-3,-1,-128
-7,-4,3,-25,-15,-5,0,-128
-2,-12,-82,6,-34,-8,-8,-128
8,13,127,-4,-2,9,1,-128
1,-7,-70,21,84,14,13,-128
-6,-3,-24,-13,-1,-2,-5,-128
-2,0,9,-24,-6,3,2,-128
0,0,49,36,-6,-2,-2,-128
-7,1,-72,-3,-13,-3,-1,-128
-2,-6,80,8,-10,-6,-4,-128
