Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-19,35,7,-44,-6,4,-21,-128
-7,-40,-86,-35,-24,-18,29,-128
-14,-80,3,-37,-27,-13,-7,-128
5,-57,-16,14,9,5,5,-128
23,37,23,30,-1,5,7,-128
13,11,5,-42,-1,-1,2,-128
-2,54,34,-72,-24,3,-3,-128
-37,13,19,86,-9,-3,11,-128
21,-53,-43,-2,43,18,28,-128
20,17,-20,5,-25,-19,-51,-128
-17,-48,40,-128,-31,-29,-41,-128
-39,-31,-14,127,14,-3,-3,-128
61,-17,27,-99,-64,-2,7,-128
-10,38,21,74,19,12,11,-128
-11,26,37,-40,31,10,-4,-128
0,8,-55,31,-8,1,-1,-128
33,45,53,-9,-3,-2,-4,-128
-15,-39,43,4,-44,1,36,-128
-29,25,-2,4,38,-1,14,-128
13,19,8,-68,17,-12,-81,-128
-30,-92,-49,69,-18,-8,-24,-128
-2,60,69,-91,5,1,4,-128
-34,0,16,-53,-13,-8,-37,-128
-26,-2,14,8,-2,-7,-29,-128
-2,20,15,-33,-18,1,59,-128
56,12,-19,-17,2,2,19,-128
-15,1,20,-39,-14,-18,-19,-128
2,35,-21,8,23,2,-29,-128
19,43,12,71,-6,6,20,-128
3,-17,2,-3,13,7,17,-128
-6,43,-4,-2,-8,2,-22,-128
-38,-56,-76,-23,-16,-5,-5,-128
16,15,7,-128,-57,-19,12,-128
-5,-13,27,53,-30,-13,-6,-128
-12,-1,60,-61,46,14,42,-128
-51,-41,-29,-128,25,-2,-70,-128
-3,-12,-19,127,23,-1,-3,-128
-34,-20,-38,-120,-14,-1,1,-128
-8,17,28,43,3,6,30,-128
28,21,9,22,40,3,-4,-128
6,-46,0,-19,-13,-6,-54,-128
-63,7,-1,-37,-11,-5,-9,-128
4,15,8,-1,-22,0,23,-128
-9,38,8,117,1,-9,-6,-128
3,51,-27,-78,1,3,-34,-128
32,-28,10,18,-1,-2,2,-128
28,1,7,-11,4,0,15,-128
6,-35,3,-57,-17,-3,3,-128
-2,52,81,86,-33,1,8,-128
-14,27,-89,127,48,2,19,-128
-26,13,-9,-27,-22,-8,5,-128
-35,-38,-10,-31,-12,-25,-59,-128
-6,27,-2,-12,-8,-4,-9,-128
-8,6,-8,-63,-50,-3,70,-128
68,31,12,94,59,7,7,-128
-2,-18,-15,25,13,1,-28,-128
-44,-1,17,-5,-9,-15,-41,-128
-19,10,-9,14,-24,-1,-1,-128
-17,-10,8,45,-30,5,19,-128
4,34,-28,-125,68,23,29,-128
34,47,12,-10,2,-6,-5,-128
-26,-127,-28,-95,-26,-11,-4,-128
21,40,47,46,-1,5,15,-128
23,-5,-57,-128,11,1,-28,-128
-49,-28,-27,127,0,-7,-7,-128
19,37,5,67,-3,-5,-10,-128
-6,29,25,-37,-31,-15,-12,-128
-13,18,12,-39,-2,-6,3,-128
15,-6,-14,42,-32,-3,2,-128
12,-119,-10,89,15,6,7,-128
-32,29,-58,127,21,7,-5,-128
-17,-29,21,-128,9,-12,-16,-128
-16,14,-29,45,-11,4,34,-128
6,16,-9,53,-20,9,69,-128
21,-119,-10,-63,5,-16,-93,-128
6,32,31,59,-3,-19,-32,-128
-20,21,-3,11,-2,1,20,-128
24,64,25,12,-11,1,12,-128
53,14,16,-11,-35,-12,7,-128
-65,-54,3,38,-7,-6,-15,-128
-10,2,-21,-55,48,11,-10,-128
-25,-65,-2,46,-7,-8,-31,-128
-22,10,-6,-128,-42,-18,32,-128
-7,-29,22,127,-5,12,10,-128
0,69,7,127,26,5,-7,-128
11,14,-20,-28,21,2,34,-128
10,-53,0,-48,-7,-2,-13,-128
-4,1,-2,-14,-44,-15,-4,-128
