Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-3,-26,4,-1,-3,-3,-2,-128
4,0,-12,1,3,6,-19,-128
-3,17,4,0,0,-4,49,-128
-4,-4,-7,0,5,8,-23,-128
9,-37,-9,-2,0,6,2,-128
-5,4,3,-4,-3,2,-7,-128
-10,4,-3,-3,-6,-7,-9,-128
-6,-6,3,5,-3,-14,-1,-128
5,4,-3,1,2,1,-9,-128
21,32,6,7,13,12,8,-128
12,-11,-23,-5,-7,-18,3,-128
-11,-99,-30,-6,-4,-3,20,-128
-11,51,56,-3,-6,-7,-31,-128
1,4,0,2,3,21,1,-128
-8,-106,-52,-10,-11,-12,-15,-128
32,13,39,-6,-11,-32,4,-128
-2,19,33,1,-2,0,-9,-128
1,22,5,0,2,4,-11,-128
2,-13,-7,-4,-4,-11,16,-128
-18,14,-2,-5,1,13,23,-128
26,9,-11,-1,-3,-10,-33,-128
-59,-29,-16,-1,-2,3,3,-128
-14,-22,-3,-1,0,13,8,-128
-8,1,-2,-4,-6,-10,-18,-128
-5,-2,6,-2,-1,-2,-3,-128
-5,-15,2,-5,-1,5,-6,-128
-21,25,2,-2,-3,-14,10,-128
5,-35,2,-11,-10,-14,8,-128
4,44,-9,2,7,-1,-25,-128
-9,-14,-6,-4,-5,-10,-8,-128
-3,32,4,1,4,3,-2,-128
14,15,-13,-8,-7,-4,-5,-128
-4,-53,-26,0,-4,-4,-7,-128
7,-6,12,1,0,0,8,-128
21,-4,-28,-2,1,0,3,-128
-11,0,16,0,-2,5,-3,-128
-7,33,18,0,-4,-11,-20,-128
7,37,6,0,1,-10,17,-128
10,30,4,1,0,12,2,-128
11,68,2,-1,-9,-58,-23,-128
-19,-37,8,2,0,-7,21,-128
-1,-55,-40,0,6,10,-30,-128
-32,83,8,-10,-9,-5,-11,-128
17,-93,3,-1,-1,1,21,-128
-5,-9,-7,-10,-8,-13,18,-128
-5,-10,-13,-4,-4,1,-15,-128
3,20,2,-10,-11,-10,-5,-128
-14,-4,-12,-10,-5,-5,11,-128
-7,9,0,-1,-4,5,6,-128
-5,1,4,16,2,1,-4,-128
9,-3,2,2,4,-2,-7,-128
8,20,1,-2,0,3,-1,-128
1,29,13,1,1,-5,-1,-128
4,-37,-17,-2,2,2,-1,-128
-9,-22,8,-5,-4,-21,-4,-128
-8,10,5,-6,-2,6,-13,-128
-5,4,-10,-3,-6,8,-8,-128
0,1,-6,3,7,18,15,-128
14,-3,11,5,6,-7,-14,-128
11,48,-12,4,5,-5,-22,-128
-32,15,-11,-11,-11,0,44,-128
-15,-52,5,-7,-12,-10,4,-128
7,4,1,-2,-5,0,-7,-128
13,30,17,4,5,23,3,-128
42,-1,-35,-1,-5,-24,3,-128
-12,-37,4,-3,0,-12,-8,-128
-9,79,35,10,7,1,-18,-128
8,7,7,9,8,15,32,-128
-19,-50,-7,-4,-2,-10,-26,-128
12,-7,-22,-8,-6,-2,-3,-128
-1,2,5,-5,-1,-14,-5,-128
-6,-2,-7,-8,-9,-7,17,-128
4,3,2,5,3,1,-29,-128
-15,-36,-15,-3,7,35,-7,-128
-7,-7,-4,-8,-11,-41,-9,-128
3,19,15,1,-1,-14,10,-128
-4,-5,-5,-3,-2,36,8,-128
-17,-41,-17,-7,-10,-2,-11,-128
29,13,-1,5,7,-18,-4,-128
-17,-21,-13,-7,-8,-3,-8,-128
6,-13,-27,-4,-2,-21,2,-128
-3,13,11,-1,-2,7,0,-128
-31,58,25,2,4,19,3,-128
-17,-31,-3,-9,-2,-6,-4,-128
12,68,-25,-5,-13,-18,27,-128
7,-8,-6,-3,-2,-5,-54,-128
37,-2,1,4,8,12,2,-128
3,-1,6,0,-1,-2,-2,-128
-59,-51,4,0,1,4,12,-128
2,45,11,-4,-4,-2,-16,-128
15,-50,-17,-4,-3,0,-3,-128
-3,29,17,0,-4,-8,-7,-128
-8,-30,-42,-7,-3,-6,2,-128
-9,-3,-1,0,2,2,-12,-128
6,-14,3,2,3,2,4,-128
-3,36,-2,-7,-4,-3,8,-128
16,34,2,3,3,1,2,-128
-25,50,-8,-1,0,-1,-5,-128
-24,-33,5,3,-3,-6,6,-128
-17,-16,-22,-9,-5,0,-8,-128
-4,-26,-1,-2,-3,1,-2,-128
25,42,13,-1,-7,0,2,-128
-4,39,3,-5,-1,0,-8,-128
9,23,-11,-1,0,-16,36,-128
3,9,-4,0,-3,-34,-44,-128
7,-19,-20,3,6,2,-11,-128
43,9,40,0,-4,38,38,-128
-26,-91,6,0,2,-16,-25,-128
-26,-8,-31,-9,-11,-49,-30,-128
2,28,15,3,1,-8,5,-128
4,-14,-13,-4,-3,12,11,-128
33,21,-4,-1,0,29,-5,-128
8,12,-2,6,1,-17,3,-128
-22,42,16,1,3,11,24,-128
-26,22,17,-6,-4,0,-4,-128
-21,-42,-15,-10,-6,-3,-9,-128
-2,11,-4,-1,3,12,0,-128
12,-21,-13,-1,4,12,4,-128
12,18,-11,2,1,-10,-4,-128
-5,21,31,-5,-10,-14,-8,-128
-5,-70,-29,-4,-5,4,-4,-128
6,11,15,1,0,1,-1,-128
0,2,0,2,1,7,-1,-128
-12,-1,-6,-3,1,-3,-1,-128
3,3,-4,-1,-1,1,0,-128
-1,-2,-5,-3,0,-6,-6,-128
6,9,-18,-2,-1,1,5,-128
-2,-1,5,3,1,0,-4,-128
3,34,32,0,1,6,20,-128
4,-9,-10,-4,-3,-6,-10,-128
-16,-47,-14,-5,-12,-24,-14,-128
-5,9,-4,-4,-5,-3,-2,-128
0,14,-3,-3,1,-2,1,-128
6,14,7,3,5,0,0,-128
1,0,-12,-3,6,16,-15,-128
-6,-33,-11,0,-1,-14,-17,-128
-1,19,1,-1,-3,-21,8,-128
-1,4,0,-1,-3,-6,8,-128
3,-3,0,-4,-8,21,9,-128
-5,0,0,-7,-6,-40,-10,-128
-10,-2,-8,-9,-11,-5,5,-128
0,-2,0,5,2,12,-10,-128
1,13,12,6,6,9,2,-128
1,16,12,-4,-2,-12,-13,-128
3,-20,-10,-6,-3,-14,-16,-128
14,-2,-6,4,10,2,35,-128
0,39,4,3,3,21,-18,-128
46,-13,17,7,18,40,21,-128
-39,-63,1,-10,-11,10,12,-128
-17,-10,-25,-14,-9,9,9,-128
-28,-35,-14,-5,-9,-11,-18,-128
25,17,13,2,1,-20,-9,-128
-17,0,9,7,1,10,12,-128
-37,79,8,1,5,3,-28,-128
10,17,-9,2,0,-4,5,-128
2,-20,-9,-4,-3,2,6,-128
31,49,12,-3,-5,-25,-13,-128
-8,1,-2,-1,-4,2,5,-128
-1,-6,-4,-1,0,7,-1,-128
-7,-12,-10,-3,-4,0,-3,-128
-3,-14,1,-1,-1,-10,25,-128
-15,19,2,-1,0,3,-5,-128
15,-3,-7,-1,1,7,6,-128
7,9,0,3,2,-7,-4,-128
6,16,26,-6,-8,-4,-6,-128
-10,-75,-17,-2,1,2,-3,-128
-37,-12,-13,-4,-1,0,-4,-128
2,22,-7,-1,-5,15,14,-128
13,-19,-1,-1,-1,-25,-15,-128
2,67,36,0,0,-3,50,-128
15,-51,-15,4,6,26,-30,-128
3,25,-2,-2,-1,16,3,-128
-59,42,0,-5,-9,-57,-27,-128
0,3,-8,0,8,21,-1,-128
-4,20,0,-4,-1,0,-1,-128
-9,-7,16,-4,-8,-24,-30,-128
-25,-70,-27,-5,-5,17,21,-128
3,-51,2,1,6,7,11,-128
-56,71,-7,-7,-11,-7,0,-128
27,-55,-15,-2,-1,4,-9,-128
-49,-22,-1,1,-2,0,-5,-128
-22,47,11,3,0,3,3,-128
3,-42,-6,-2,1,-5,10,-128
3,-32,-25,-5,-5,-2,-7,-128
2,12,5,-3,-1,-6,-5,-128
-2,14,16,-1,2,-2,0,-128
-22,23,-1,4,4,1,-2,-128
3,0,6,-1,-2,1,-4,-128
-26,-28,-9,-3,-3,8,-1,-128
-13,1,-4,-3,0,3,3,-128
7,9,-4,-2,-6,-4,-11,-128
15,15,4,-2,-2,-15,-2,-128
3,-8,-6,-1,-2,0,4,-128
10,24,-2,0,-1,-3,-1,-128
2,-6,-6,-4,0,-4,-1,-128
22,-4,2,-4,-5,-1,0,-128
3,32,13,0,-4,-2,2,-128
2,6,0,1,-5,-6,-6,-128
1,-8,-10,-1,3,-2,-2,-128
-17,28,-5,-2,2,1,-9,-128
1,-18,-14,-3,0,3,13,-128
8,-20,-7,-2,-4,-5,1,-128
-6,27,2,0,-5,-5,-9,-128
6,-7,11,4,0,5,-2,-128
4,10,-9,-2,1,-11,-4,-128
-4,16,-7,1,2,0,-7,-128
-1,-78,3,-6,-6,0,-6,-128
-4,13,4,-5,-2,5,4,-128
34,32,5,2,5,17,11,-128
4,-35,-8,1,-1,-19,-2,-128
9,7,-5,-1,4,8,-13,-128
-15,-16,-11,-8,-6,-5,30,-128
-12,6,1,-6,-6,-8,-15,-128
-5,10,2,-2,-3,-6,-20,-128
2,6,5,2,5,25,8,-128
-1,7,-1,2,4,12,-9,-128
6,-3,-4,1,-9,-49,21,-128
9,8,3,4,-5,-16,-8,-128
-13,-6,-6,-9,-11,-14,-5,-128
-1,-8,1,-3,2,28,68,-128
2,6,5,-2,3,15,-59,-128
-2,7,2,3,10,17,26,-128
-3,-17,-20,-3,-4,-16,-17,-128
-4,-10,-22,-8,-17,-4,-3,-128
8,5,-2,-5,-5,-4,10,-128
-1,22,29,-4,8,-2,-4,-128
5,13,4,11,13,4,2,-128
-2,-47,-3,18,13,1,6,-128
0,-13,-4,2,-3,5,-14,-128
-17,31,12,-6,-1,0,-11,-128
-17,-47,-38,-16,-12,-34,0,-128
1,43,-7,-9,-6,12,25,-128
-6,-95,11,-5,-5,5,-20,-128
20,37,-5,-3,-5,-2,-5,-128
-17,46,7,-3,-1,-5,-6,-128
9,9,-3,1,-2,-6,-14,-128
-5,3,4,-1,-2,-22,15,-128
-6,18,-4,-2,-1,11,5,-128
-41,-12,2,-9,-7,2,-10,-128
-21,11,5,4,0,7,-5,-128
-2,-43,-14,3,6,30,35,-128
-6,-56,-5,-1,3,12,-40,-128
9,-10,23,-7,-12,-53,-12,-128
11,6,7,-1,1,-22,-28,-128
-48,47,8,4,5,3,2,-128
0,88,2,0,-2,9,4,-128
-13,-33,-24,-3,-5,9,6,-128
12,-28,10,-1,-2,-18,-2,-128
11,9,1,0,2,0,-18,-128
-6,-42,-19,3,-6,-24,14,-128
-5,2,5,-3,-1,8,10,-128
3,0,-1,3,-2,2,11,-128
-44,36,1,2,-1,14,-25,-128
-3,25,-5,0,0,-30,-13,-128
-26,1,14,3,5,-5,4,-128
-43,-8,-8,-6,-2,0,2,-128
0,-24,-7,-1,-1,-1,-2,-128
15,40,5,-6,-8,1,2,-128
-5,-75,-36,-8,-3,-4,-8,-128
2,11,11,3,0,0,20,-128
-23,-32,22,0,6,33,14,-128
-13,20,-26,-4,-10,-54,-66,-128
-17,13,-11,-3,-6,-5,48,-128
2,4,3,-1,-6,3,-24,-128
11,3,2,1,-1,-5,-27,-128
-4,0,-4,-5,-3,-1,0,-128
8,9,3,1,2,-1,12,-128
6,53,-2,1,-1,7,27,-128
16,0,14,1,4,7,2,-128
-8,-6,-6,-2,0,5,0,-128
-10,-20,-21,-6,-2,5,-3,-128
-7,12,7,3,-4,-20,-13,-128
24,29,9,0,4,1,-2,-128
-14,-98,-11,-5,-8,-4,-7,-128
6,66,11,-1,-1,1,8,-128
26,-88,-17,2,3,-1,-14,-128
-24,-15,-47,-13,-5,-2,-7,-128
-6,78,37,-9,-8,-6,-6,-128
-8,27,10,3,1,-3,0,-128
5,-1,9,5,2,0,-7,-128
-17,-64,-9,1,-1,3,32,-128
18,52,-2,-2,-2,4,-13,-128
-2,37,-2,-3,-1,2,-8,-128
-2,-40,-22,1,0,-12,-7,-128
-3,-8,2,0,4,-5,-5,-128
0,-12,-1,-3,0,5,9,-128
-3,-2,-10,-5,-9,-8,10,-128
1,-21,9,4,4,32,3,-128
-1,8,13,-1,-5,-5,-8,-128
0,27,-12,-1,-2,3,-12,-128
-2,-35,-12,-2,0,-19,-18,-128
0,-25,1,1,-1,31,25,-128
-7,7,-3,-9,-10,9,-8,-128
-11,5,12,0,-8,-25,-13,-128
-4,-5,-1,1,5,-12,23,-128
-6,32,-5,3,10,11,-44,-128
6,-15,1,6,-1,11,-34,-128
-4,-30,-13,-7,-21,-11,18,-128
-17,127,12,-5,-5,3,38,-128
-1,-80,15,-2,-2,18,-23,-128
0,-16,-9,-1,3,-3,1,-128
-11,6,-8,-5,-10,-61,-24,-128
3,5,-6,-1,1,7,23,-128
6,27,9,-1,1,-1,6,-128
-10,-23,1,3,7,7,40,-128
42,44,-25,2,11,-4,-31,-128
23,-38,0,0,7,34,0,-128
-15,45,10,-14,-22,-16,-24,-128
-4,-27,1,0,1,-21,-10,-128
2,26,11,-1,0,1,2,-128
-6,8,-1,-5,-3,1,2,-128
-1,-5,-4,-2,-1,7,-1,-128
8,-3,-11,1,8,9,10,-128
-3,-4,-11,-2,-5,-3,1,-128
8,1,5,-6,-6,7,6,-128
20,-2,14,-5,-6,-8,21,-128
-9,42,4,-4,-9,10,-13,-128
-13,-23,-7,-3,-6,-17,-30,-128
-9,43,0,2,-4,-10,-1,-128
4,-5,-5,-2,-2,-11,-5,-128
4,-58,-10,-1,2,12,37,-128
11,17,-4,-5,4,20,-13,-128
78,91,17,10,3,10,13,-128
19,20,-1,-3,-7,-33,-24,-128
-19,4,3,3,6,2,7,-128
-19,-26,-4,-6,-8,-2,0,-128
