Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
3,4,-43,-6,-5,-7,-2,-128
6,-19,-14,-10,-4,1,26,-128
2,-32,-7,2,5,11,43,-128
21,22,70,7,3,21,117,-128
-10,1,-82,-19,-9,-18,-93,-128
-13,24,51,10,6,-15,-59,-128
-7,-17,-17,-1,1,-4,-5,-128
-8,25,69,0,2,7,40,-128
2,-55,-95,-3,3,6,25,-128
3,-8,17,-4,-5,0,34,-128
8,-35,-49,5,6,11,77,-128
14,54,92,3,-8,-9,-59,-128
-17,-13,23,4,9,17,106,-128
-20,56,81,-8,-11,-24,-128,-128
-11,-32,-38,-6,-4,-5,-44,-128
-2,-14,20,-4,-6,3,10,-128
7,-37,-56,1,1,-9,18,-128
0,-57,-31,0,-4,-5,25,-128
0,84,77,1,-6,-1,10,-128
-6,-12,13,-5,2,6,6,-128
-4,66,67,-2,-15,-11,-27,-128
7,20,-9,1,1,-3,56,-128
19,1,70,-2,-2,2,14,-128
-26,-23,-32,-3,2,-2,-97,-128
-11,-49,-45,-8,-3,-8,-24,-128
-9,59,64,9,2,6,30,-128
4,-15,-37,-2,12,34,127,-128
-40,68,127,6,-25,-70,-128,-128
0,-3,-83,16,5,-22,8,-128
0,-46,-100,0,11,10,68,-128
5,-47,51,0,6,12,54,-128
1,90,56,-16,-21,2,4,-128
-6,5,42,-17,-10,0,26,-128
11,-10,-19,6,9,12,40,-128
-6,-24,-37,0,4,5,87,-128
6,18,127,8,5,-8,-94,-128
-3,-1,-114,-1,-5,2,-62,-128
-3,-46,-38,-4,1,-16,-14,-128
0,6,2,1,-2,-2,9,-128
-14,58,35,-19,-15,-3,54,-128
13,-60,-122,-11,5,18,82,-128
-8,-12,90,9,3,-14,-128,-128
0,-16,59,4,4,7,51,-128
-7,-67,-93,-4,-1,-4,-27,-128
7,-27,-48,4,7,2,-47,-128
-2,19,49,-5,-4,-2,12,-128
-7,31,20,-8,-13,5,59,-128
-7,-29,-26,-1,2,5,8,-128
-3,-4,-62,1,-2,-5,-4,-128
0,-5,59,7,8,4,1,-128
-1,-34,-122,-5,0,-4,-10,-128
14,-9,-29,-4,-6,-3,-1,-128
8,14,-6,-4,-3,0,2,-128
-3,-17,2,-8,-1,6,16,-128
-1,-9,32,-2,0,-2,0,-128
3,12,-4,-1,-5,-7,-53,-128
-10,-38,-25,0,4,5,-13,-128
-3,28,-2,2,1,8,94,-128
-5,-5,-9,-6,-4,-13,-9,-128
11,-10,8,6,7,8,-102,-128
5,27,75,-6,-15,-20,28,-128
15,8,5,-5,-6,-11,104,-128
-34,15,2,2,-3,-17,-128,-128
3,21,-20,4,-2,-23,-30,-128
-16,-36,-35,-4,4,13,88,-128
-6,-7,14,-4,-7,9,18,-128
-8,-24,-54,2,0,-22,-128,-128
8,-34,9,-8,2,10,74,-128
-1,71,61,-11,-15,0,63,-128
-14,-24,10,6,-2,-13,-128,-128
-1,12,-5,2,4,-2,6,-128
-5,-13,10,-8,-6,-1,27,-128
10,-29,-58,-4,5,17,70,-128
2,27,2,1,-3,-6,26,-128
-7,-8,55,-3,0,-8,-96,-128
1,-1,2,0,4,1,-5,-128
-1,-29,-90,-2,4,0,3,-128
1,69,92,1,-9,-2,11,-128
2,-35,-17,4,4,3,66,-128
