Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
115,37,10,7,-4,-26,-128,-45
-13,-128,-54,-9,-3,-1,-61,-128
0,46,-47,-8,-7,-2,77,-128
26,-9,5,-9,-7,-66,-28,-128
-13,40,39,-10,-11,9,-11,-128
-8,3,-14,4,11,68,24,-128
0,1,-1,-2,0,-8,-9,-128
-5,-5,-9,0,0,-10,-10,-128
-6,-3,12,-1,-3,-31,-15,-128
-14,-10,5,0,-10,-46,-60,-128
-31,-7,3,-9,-13,-28,-21,-128
29,-28,22,4,-12,-12,-14,-128
-8,22,-77,-4,-7,-2,-7,-128
-9,0,92,10,-2,-4,-10,-128
-1,15,69,-17,-4,-3,-3,-128
-2,-5,-67,-10,0,2,2,-128
-4,-9,0,1,-7,-20,-9,-128
-1,1,38,-9,1,19,-12,-128
-5,28,-3,6,1,8,4,-128
4,-31,-6,14,4,3,11,-128
-5,-5,-5,-18,-4,4,6,-128
6,10,75,6,1,0,3,-128
0,3,-24,37,-2,-6,-3,-128
-2,4,39,3,1,1,1,-128
-16,-14,41,-10,-10,-10,-8,-128
-24,10,-47,-3,-3,0,0,-128
2,-3,-1,-11,2,6,3,-128
32,3,-17,-32,-9,1,4,-128
-5,-7,2,16,-15,-4,-4,-128
-2,-9,-42,-25,-1,-7,-22,-128
6,12,37,-1,-1,5,11,-128
-13,2,76,7,-3,-6,-2,-128
1,-3,-122,-15,-5,-3,3,-128
-18,-21,25,10,-7,-9,-22,-128
10,11,-30,-5,-4,-8,13,-128
7,-4,1,-40,-10,-3,-3,-128
-22,8,-10,-3,3,10,41,-128
-7,11,-85,-2,0,0,4,-128
-4,-6,99,-32,-2,2,-2,-128
-3,-19,-56,-23,-14,-7,-12,-128
-2,-4,75,46,-5,-4,-9,-128
-3,27,-4,-7,3,-2,-10,-128
10,127,-66,11,11,3,-6,-128
8,-103,-10,-10,18,16,7,-128
0,-5,-37,-33,-5,-3,5,-128
-2,-2,39,22,15,6,4,-128
6,-3,-128,-19,-7,4,14,-128
6,16,127,-25,-8,-2,-7,-128
-7,-7,112,8,11,2,-11,-128
-20,-26,-128,14,-14,-35,-16,-128
-25,-8,-128,44,-10,-17,-38,-128
-33,-11,-16,25,-1,-13,-13,-128
31,11,-18,-11,-2,-23,-33,-128
18,-21,-33,-30,-2,31,0,-128
-20,-5,0,-21,-6,0,39,-128
8,-11,27,-22,4,1,3,-128
-10,-19,-73,4,-4,-8,-13,-128
-23,11,76,45,-16,-49,-32,-128
-23,-31,-128,-64,-17,-4,-6,-128
0,-10,-30,-43,6,38,3,-128
14,-2,127,-8,16,10,54,-128
4,23,32,44,-23,-35,-38,-128
10,127,5,23,-4,-6,-26,-128
2,-128,-3,-25,10,4,-6,-128
-9,52,89,25,-1,-7,1,-128
-24,8,-88,23,3,-4,-6,-128
-2,0,-92,-21,-5,-1,-2,-128
-8,7,-11,-19,1,3,7,-128
-13,2,46,-7,-4,1,-10,-128
-1,-13,47,-10,-3,1,0,-128
28,4,15,-9,-2,5,5,-128
6,2,-38,-32,5,13,-1,-128
-22,4,127,67,-7,-14,-11,-128
-22,-15,-90,0,-5,-12,-11,-128
-6,0,-22,-8,-1,-47,-5,-128
31,5,21,4,-6,48,-32,-128
7,4,5,-6,-1,14,117,-128
-6,-15,-10,9,6,-39,-7,-128
-12,-5,-63,-12,-1,0,-31,-128
-9,2,51,4,1,22,-19,-128
40,-1,93,10,-11,-19,-11,-128
-17,5,127,27,1,-13,-24,-128
-18,-7,40,-2,-4,-11,-19,-128
-4,-20,-128,-10,-1,-1,2,-128
21,7,51,-17,1,-1,22,-128
15,21,46,2,0,-2,-4,-128
6,2,-36,15,0,2,-1,-128
-10,-12,-29,21,7,-16,-14,-128
-12,-1,-5,-12,-4,4,4,-128
8,0,14,-12,-6,14,22,-128
-8,-8,3,-16,4,6,23,-128
-18,-17,37,22,-4,-4,14,-128
37,54,-12,2,-2,-5,-9,-128
-3,51,40,1,0,2,-4,-128
-28,-52,-54,-20,-10,-9,-14,-128
-5,-6,-76,-15,-8,-2,-7,-128
1,-8,-7,-5,-7,-11,-9,-128
5,-21,7,-1,1,4,-2,-128
-9,-10,-57,-2,-5,5,-3,-128
7,44,117,-6,-6,0,1,-128
3,127,-83,-6,-8,-1,-1,-128
-10,-128,57,56,21,-2,-2,-128
-8,-11,-9,11,3,-6,-6,-128
0,-20,-80,-20,-4,16,7,-128
-3,18,22,-62,-25,-13,-9,-128
3,47,99,54,6,14,12,-128
-18,-76,-128,14,18,-3,-5,-128
2,10,71,-27,0,3,-1,-128
10,-41,31,-51,-1,-9,-5,-128
-8,4,100,52,21,7,1,-128
-9,-11,-89,22,-2,-7,-10,-128
2,6,44,10,-9,-6,-4,-128
-1,-12,-8,-17,-9,-8,-8,-128
-1,0,-53,-16,-2,1,1,-128
0,38,5,-15,-9,-4,-3,-128
5,7,21,-1,1,-2,-23,-128
-3,-30,-23,-10,-9,-8,-1,-128
-1,-3,-18,-2,3,-1,-25,-128
1,-1,5,-17,-1,8,-26,-128
11,16,68,25,4,3,56,-128
1,-29,10,-12,-10,28,17,-128
-22,-15,47,3,-3,-10,-25,-128
6,48,-5,4,-3,-12,-2,-128
-6,26,-21,1,5,61,-17,-128
-6,-1,14,4,9,8,-1,-128
21,97,1,0,2,-5,2,-128
-6,-128,-6,-9,-2,-4,-7,-128
-5,3,-26,-3,-3,-1,7,-128
-2,9,-27,11,5,2,-5,-128
4,108,112,-9,-5,0,0,-128
-16,-91,-98,19,3,-9,-5,-128
3,25,30,26,2,-5,-7,-128
1,-42,-66,-43,-23,-5,-11,-128
-4,17,7,-13,-2,-3,-35,-128
3,36,-13,21,19,8,56,-128
-1,-4,20,26,5,1,5,-128
-4,-17,-53,-57,1,2,1,-128
-9,-7,13,-49,-21,-10,-13,-128
-8,-5,33,10,-14,-13,-20,-128
3,-8,19,14,15,-18,-17,-128
5,-1,-108,-10,11,24,-35,-128
5,2,20,-19,0,10,53,-128
2,-2,90,4,-11,-9,17,-128
-14,12,118,-6,-19,-10,-11,-128
-2,20,-33,-42,-27,-18,-22,-128
-2,-40,18,-43,-5,5,3,-128
10,35,34,57,51,13,-9,-128
-6,-15,-120,-16,-8,-7,11,-128
1,-27,-4,-24,-11,-4,-28,-128
-14,22,90,6,-10,-6,-30,-128
-5,-16,-8,-14,-2,7,44,-128
-4,5,-5,5,-6,-8,-11,-128
6,33,-51,9,4,-1,-1,-128
-17,-75,-9,3,-11,-16,-55,-128
-10,-26,-86,1,0,14,25,-128
20,3,-21,-6,-3,1,18,-128
-1,5,33,-6,1,-1,5,-128
5,25,46,0,-3,-7,-22,-128
1,-7,-84,-25,-2,-2,-10,-128
-8,-59,18,8,-2,4,0,-128
6,68,-40,-13,4,1,-10,-128
-13,31,127,32,-2,-9,-21,-128
-6,-17,-78,7,-3,-5,-2,-128
8,23,-10,-7,1,-1,9,-128
-2,-86,-26,-15,-1,5,-23,-128
14,35,20,-58,-25,-3,36,-128
-18,-22,-15,-25,-21,-2,-14,-128
-1,-11,38,73,57,6,-2,-128
1,8,-17,5,8,2,0,-128
1,7,50,-5,-4,-6,4,-128
-2,3,-65,-17,-2,6,-9,-128
-5,-39,14,-25,-19,-10,6,-128
-3,8,-16,-38,-17,1,2,-128
2,6,84,3,-9,-4,-2,-128
0,7,-128,114,59,10,5,-128
0,-12,-40,6,5,5,-16,-128
0,6,-4,-10,-9,-1,18,-128
13,34,19,-12,0,3,14,-128
-3,-12,-1,-16,-5,1,-10,-128
9,113,8,-16,-13,-4,61,-128
0,-128,-2,-8,-10,-4,-8,-128
-18,101,-1,-11,-3,-1,-2,-128
3,-24,-82,-7,-2,-7,-30,-128
-8,30,79,5,0,-10,15,-128
6,-11,-13,2,7,19,-44,-128
-14,88,25,2,3,6,-19,-128
-6,-128,-4,-19,-5,-15,-48,-128
19,-1,-13,11,5,31,110,-128
9,-42,21,6,2,-7,62,-128
-10,7,20,13,-3,-8,-14,-128
0,10,25,4,-1,4,-2,-128
-7,-22,-69,-8,0,-2,-6,-128
1,-20,6,-7,-2,-5,-14,-128
5,44,18,11,6,2,-9,-128
5,37,-26,-28,0,0,-5,-128
-5,-128,-3,1,-7,-5,-2,-128
-12,-8,82,24,-7,-9,-9,-128
-2,-4,-83,1,-5,-1,-5,-128
-2,1,-8,-15,-13,-1,-3,-128
3,7,31,-27,-6,4,2,-128
-7,108,7,35,32,2,-3,-128
4,-128,11,-7,11,5,6,-128
-1,-6,20,15,2,-2,2,-128
-5,-21,43,-14,-20,-6,0,-128
4,30,-1,-5,3,-5,-1,-128
-7,-32,-66,15,0,-5,-3,-128
-4,-5,-12,-55,-16,0,-5,-128
3,-6,37,8,14,3,5,-128
12,11,72,21,7,3,4,-128
-6,-13,-76,-4,-8,-2,-10,-128
-6,3,21,18,-8,-8,-18,-128
-9,-4,-25,-15,-14,-9,6,-128
0,-9,-10,0,16,13,-5,-128
-1,6,-7,-10,-1,-4,-33,-128
-6,5,-7,-10,-15,-16,43,-128
-5,-9,-31,-8,-2,9,32,-128
-17,-7,-37,-32,-24,-13,-32,-128
6,18,60,22,5,-4,-44,-128
10,116,-37,0,-5,-4,10,-128
-13,-120,-17,3,6,16,52,-128
-3,-19,-11,-8,-6,-7,-14,-128
4,9,-33,-31,-3,-1,-9,-128
-6,4,37,-7,-11,-9,-5,-128
3,-1,4,14,10,1,-16,-128
24,15,96,-7,1,0,2,-128
-19,-45,-128,21,-6,-2,9,-128
-7,10,-23,-6,-3,-5,-7,-128
3,43,16,-20,0,7,0,-128
4,-78,77,-43,-16,-6,-6,-128
-6,97,82,12,-7,-2,-4,-128
7,17,-110,-6,-6,2,0,-128
-10,-8,-29,-16,28,11,4,-128
0,0,127,32,2,-4,3,-128
-2,-23,-128,-14,-8,-8,-1,-128
7,29,23,8,-9,2,-5,-128
-4,-105,42,-2,5,4,3,-128
-3,-24,-55,-43,-1,-6,0,-128
-2,67,80,20,-9,-2,-4,-128
-13,-78,-81,45,10,-5,-17,-128
-12,-17,-21,-11,-6,-8,-2,-128
6,-13,10,-3,8,12,3,-128
1,9,-10,-19,-11,-5,6,-128
8,15,2,-11,-6,-5,-21,-128
4,15,-1,-12,0,5,26,-128
-22,-40,-25,-31,-27,-20,-16,-128
-12,-28,36,10,-5,-10,-13,-128
0,18,15,27,7,4,-18,-128
6,3,31,9,9,-2,5,-128
-4,1,-44,0,4,4,-44,-128
-3,65,-18,-11,-2,10,52,-128
-6,-49,-10,-9,-2,-12,3,-128
-4,12,-2,-1,-10,-9,-7,-128
0,-11,-26,-36,-12,-4,-30,-128
8,42,90,-19,-9,-5,-13,-128
14,1,-62,72,42,14,29,-128
-3,-7,-60,13,4,1,-9,-128
-4,-33,-6,1,-10,-5,-5,-128
6,87,22,-1,3,4,-1,-128
-1,-75,-27,0,5,6,-9,-128
-11,-23,26,7,-10,-11,3,-128
-5,-4,-62,-32,-1,-3,-1,-128
3,76,42,-32,-15,-3,-1,-128
-3,-14,-10,-20,-19,-8,-7,-128
-5,-103,-14,57,18,1,1,-128
3,1,36,45,47,13,7,-128
1,4,-90,-46,-10,-4,-7,-128
-10,-30,-6,-33,-17,-5,-1,-128
-6,6,47,6,-8,-9,-15,-128
-3,-1,1,6,-4,4,7,-128
8,34,11,-6,-1,5,42,-128
12,4,-25,-7,2,0,-3,-128
4,-8,0,-11,-2,1,-4,-128
-6,-1,-8,-5,-3,-4,-9,-128
-4,-11,-7,-23,-13,-1,-1,-128
-7,-4,9,12,6,-1,-1,-128
2,4,79,16,5,2,-1,-128
1,-3,-128,-16,10,3,-5,-128
-7,4,0,18,-6,-10,-59,-128
-10,-9,14,0,-3,-9,1,-128
7,-1,-1,-8,5,4,26,-128
-6,-8,-6,-16,-11,-2,83,-128
1,5,2,-8,-7,-4,-20,-128
-4,-2,0,-7,-2,-5,-20,-128
-6,3,-24,-10,-16,-9,3,-128
-1,-3,26,25,18,3,-6,-128
0,-1,-40,9,4,-18,-48,-128
-4,-5,-34,-13,1,14,-42,-128
6,3,8,5,12,40,124,-128
-1,41,-7,7,2,-12,-21,-128
-6,-41,98,-1,-8,-6,31,-128
4,4,-51,-17,-14,-9,-1,-128
-15,-4,-128,-16,-8,0,-15,-128
-4,-19,-13,-34,-9,-3,-13,-128
0,1,-67,5,7,-6,-16,-128
-4,7,57,5,-4,-10,-10,-128
1,-6,23,27,6,1,0,-128
-2,92,26,4,-3,-2,0,-128
8,-128,-1,-10,-1,2,5,-128
0,35,-25,-13,-4,0,-17,-128
10,4,-19,-69,-14,-1,13,-128
-14,-21,46,11,-5,-3,-5,-128
2,1,-30,58,26,11,5,-128
-3,-8,59,21,3,-2,0,-128
-5,8,108,6,-2,-1,-5,-128
-4,-20,-98,-41,-16,-2,10,-128
-1,21,60,3,-3,3,1,-128
-5,63,2,30,6,-9,-1,-128
3,-64,-11,-9,1,-1,-19,-128
-10,1,1,-10,-1,0,30,-128
2,24,5,-12,-8,-4,-4,-128
1,-93,-15,-7,-6,-4,3,-128
-4,14,-6,-6,-1,-3,-16,-128
4,-19,6,7,-4,-2,11,-128
-7,-41,-29,-21,-9,-7,-35,-128
7,51,10,16,17,6,4,-128
-5,9,15,3,-4,-6,16,-128
-2,-89,-14,0,-4,-6,5,-128
2,11,15,3,1,3,-52,-128
-14,-56,-41,-10,-12,-1,39,-128
0,-57,7,-2,-6,-8,17,-128
3,123,22,-2,0,-3,-3,-128
-5,-128,-17,-4,-3,-1,-48,-128
-1,3,-70,2,0,-6,10,-128
-7,7,19,-20,-6,2,6,-128
0,11,127,12,-10,-5,-6,-128
4,-65,-128,-7,0,1,-7,-128
7,127,9,7,2,-3,-1,-128
-9,-128,2,49,9,3,-2,-128
-7,-41,59,0,6,3,-10,-128
15,102,-25,-12,1,5,-3,-128
-6,1,127,-8,-3,-2,0,-128
-1,-10,-70,-7,-3,-4,-36,-128
-17,-46,-15,-12,-10,1,56,-128
3,-89,-8,6,-7,-2,0,-128
-2,-5,4,-55,-6,-1,-3,-128
4,7,0,-37,-3,3,2,-128
3,5,52,80,12,5,-6,-128
-9,-13,-33,-4,0,-2,1,-128
4,2,-61,-2,6,-1,-1,-128
-1,5,12,16,3,-1,-16,-128
0,12,15,-12,-6,-6,-5,-128
-5,-3,5,-17,-5,-4,-7,-128
4,1,9,-8,-7,1,12,-128
-1,27,-1,-20,-7,-2,-22,-128
-14,-46,-18,-19,-8,-9,1,-128
9,6,-7,4,3,0,1,-128
-5,-6,-12,-1,-13,-6,-14,-128
-3,9,27,39,15,2,0,-128
-2,5,-18,5,-1,-2,-27,-128
10,8,-11,26,16,7,6,-128
-7,-19,1,-22,-14,2,45,-128
-7,-7,-37,-10,-4,-9,-26,-128
-2,2,65,-3,-4,-1,-13,-128
8,11,-5,3,3,1,23,-128
-4,2,2,-5,0,4,-9,-128
-5,-11,6,-11,-8,-18,-22,-128
3,-20,-6,-7,0,10,-58,-128
3,-5,24,35,8,3,69,-128
-11,59,24,-6,-5,-4,-44,-128
-3,-19,-36,0,0,-1,13,-128
