Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
52,-67,17,-53,-19,-12,-43,-128
-34,-70,74,-43,-37,-9,-17,-128
-13,-25,-3,0,5,2,12,-128
35,43,21,-128,-88,-12,3,-128
-43,-59,-52,127,127,34,25,-128
12,-31,-32,-28,-4,1,48,-128
4,24,-12,23,-1,-3,-17,-128
49,45,60,-92,-14,13,52,-128
22,8,-20,-9,4,-14,-8,-128
23,9,-2,-105,-43,-18,-82,-128
6,-3,-12,-128,-73,-16,11,-128
-39,-10,-90,127,95,12,5,-128
17,-14,36,1,16,10,20,-128
34,5,-63,-97,-23,-6,71,-128
17,-15,-128,127,102,23,36,-128
31,5,0,-19,11,-2,-58,-128
-4,-18,4,-86,-35,-10,-1,-128
-25,-1,20,-81,-32,-12,-5,-128
-22,-14,-14,10,0,-3,-6,-128
15,41,-2,-57,-36,-13,8,-128
-13,-120,-24,-128,-48,-3,71,-128
25,11,28,25,83,32,61,-128
13,-9,-11,116,29,-16,-127,-128
-64,72,127,-65,-90,-24,1,-128
-30,6,2,-41,-17,-8,-49,-128
-60,34,26,-64,-30,-19,-39,-128
-22,-1,20,-52,-22,4,7,-128
-26,-7,11,-39,-16,6,48,-128
-24,0,5,-71,-18,6,21,-128
11,4,8,51,28,6,-2,-128
-30,4,59,27,-21,-16,-27,-128
-11,-25,-81,-128,-6,0,4,-128
15,-8,-10,26,8,-5,-72,-128
-25,-12,6,35,13,6,28,-128
-1,0,5,-13,-5,-3,22,-128
-32,22,-31,-58,-19,-2,4,-128
76,-17,31,127,1,9,16,-128
24,-6,-32,-128,8,12,20,-128
-22,-30,-2,-57,-16,3,15,-128
-5,10,6,-6,-15,-18,-10,-128
17,51,12,-55,-15,-1,65,-128
23,-27,-25,126,45,8,9,-128
-76,-9,46,-128,-63,-14,-128,-128
46,16,-22,127,78,14,2,-128
-22,-16,-20,29,24,3,29,-128
118,6,-4,-27,-22,-8,-27,-128
-19,-6,-36,127,69,8,-11,-128
16,-2,-10,20,3,-1,-43,-128
8,17,-3,-13,-17,-14,-22,-128
21,-41,28,-60,-22,10,63,-128
4,20,-26,46,18,7,27,-128
-13,-16,54,-17,-31,-12,-61,-128
-12,-9,13,-114,-30,-14,-9,-128
10,20,26,-127,-41,-9,2,-128
9,-1,12,-107,-35,-2,-3,-128
-16,7,-52,-123,-46,-10,0,-128
1,-29,28,127,78,6,6,-128
90,-39,-16,-7,-1,9,67,-128
-57,-5,-1,-12,16,9,5,-128
-44,-9,0,29,-36,-17,-88,-128
48,-6,-7,7,-8,-24,-46,-128
-50,10,28,-37,-8,-2,85,-128
42,1,-6,20,-8,-4,-52,-128
111,-18,79,57,22,5,-77,-128
-3,29,-7,104,38,0,-26,-128
-18,-30,4,3,-5,-1,21,-128
-23,18,6,-3,-5,8,35,-128
-12,-3,29,-87,-37,13,78,-128
0,22,-20,127,58,14,12,-128
49,-39,-13,-27,-20,-7,-47,-128
-9,29,1,-5,-10,-12,-1,-128
12,68,-21,-20,-10,0,-1,-128
21,28,7,-29,-23,-5,20,-128
-32,-36,-9,-26,8,2,6,-128
-8,-128,-21,87,-26,-9,-1,-128
2,-79,0,103,44,4,6,-128
7,111,-33,83,53,10,2,-128
-19,10,-49,-15,-4,-6,-19,-128
-25,4,-4,-49,-20,0,38,-128
47,-4,20,-45,-19,0,8,-128
9,-74,-11,-107,-50,-22,-63,-128
29,24,10,56,24,-4,-36,-128
-111,3,80,-113,-32,-13,-11,-128
-14,34,-57,74,23,-2,10,-128
-3,-43,-4,-6,4,7,43,-128
2,41,5,-24,4,16,78,-128
-29,-26,2,5,-12,-5,-48,-128
119,20,-10,-14,15,3,-104,-128
22,5,-15,16,-8,-12,39,-128
-80,-23,-7,-12,-34,-43,-124,-128
-55,-10,8,10,15,5,-13,-128
-6,-12,-6,-21,-4,7,27,-128
-10,2,6,-121,-31,-5,30,-128
16,27,127,-17,-82,6,85,-128
30,-29,-128,127,127,41,34,-128
9,-17,-13,-16,1,-11,-89,-128
-51,-8,6,-53,-22,-14,-18,-128
21,47,9,-38,-23,-6,6,-128
-8,-50,47,-70,-48,-10,9,-128
11,4,-38,15,13,10,15,-128
15,41,-26,-10,4,0,32,-128
-19,-128,35,63,9,12,-3,-128
-33,23,-11,111,28,-1,-15,-128
13,92,7,-3,-3,-10,-11,-128
-18,-57,-22,-15,-4,5,1,-128
-19,-55,-8,-21,-9,-7,0,-128
15,-64,-14,-70,-29,-4,9,-128
-38,49,16,101,27,10,21,-128
33,-2,-17,-22,-11,-3,2,-128
17,85,-12,48,-4,-6,19,-128
-80,-80,48,-22,-17,4,-18,-128
-36,-47,-75,-128,-14,-3,-38,-128
26,64,-70,127,51,-23,-113,-128
-39,1,7,-13,-12,-10,14,-128
-4,47,5,-21,-6,3,-26,-128
-44,25,12,-61,-21,0,21,-128
-7,0,56,5,-7,11,50,-128
3,63,-107,-95,-4,1,37,-128
-31,-24,37,127,2,13,55,-128
91,1,-31,14,40,4,-15,-128
4,-12,-7,-31,-24,-30,-102,-128
-15,-6,5,-44,-21,-15,-12,-128
-37,5,19,-6,-10,4,21,-128
-17,5,-6,-19,-7,-6,-8,-128
-8,122,33,9,-6,0,-7,-128
-32,-105,-34,-18,13,10,57,-128
27,-4,-37,-50,-5,16,126,-128
-13,-6,78,-51,-53,-12,-20,-128
-128,-65,-64,-48,21,-21,-128,-128
79,58,27,127,43,-12,-32,-128
27,45,13,-22,-1,3,46,-128
