Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
10,40,6,21,53,18,-5,-128
-9,-12,-4,-16,-8,0,-6,-128
-4,-11,3,43,-11,-2,9,-128
-18,-43,-9,16,27,4,0,-128
27,16,17,-2,-24,-17,-7,-128
-3,18,16,-72,-14,-7,-4,-128
-1,-4,-32,14,32,9,-1,-128
-6,-3,0,16,-16,1,2,-128
9,6,6,-29,-6,1,7,-128
4,15,27,101,-128,-67,-20,-128
3,44,26,-128,127,88,13,-128
6,-83,-44,-21,-3,1,-7,-128
-25,-51,11,9,-29,-13,-12,-128
-4,28,7,-8,-35,-8,19,-128
19,-38,-21,-18,10,4,-3,-128
-23,-28,3,-7,-23,-7,-3,-128
-7,-28,4,-7,-45,-11,8,-128
-4,5,-5,12,6,-10,-5,-128
0,49,3,9,12,7,8,-128
6,-52,-2,23,-7,1,6,-128
-2,-3,-9,-47,-37,-7,-4,-128
1,-20,-2,-48,-27,-20,-4,-128
16,-19,-3,8,74,28,6,-128
7,6,4,28,29,8,1,-128
-10,13,24,-7,-4,-5,-6,-128
-7,-1,8,-23,-28,-12,1,-128
-1,6,11,72,-27,-7,2,-128
-8,-24,-59,-76,52,22,6,-128
-12,-36,122,-14,-11,-8,-28,-128
-33,-36,-104,-3,-3,-29,-35,-128
-10,-29,-15,-4,-6,-4,-5,-128
-21,2,16,43,-23,-3,14,-128
-4,18,48,-33,-48,-5,16,-128
16,20,7,30,42,2,-14,-128
30,47,30,-6,23,3,-6,-128
-19,-17,-10,-6,-4,0,-8,-128
-10,-24,4,33,-4,-5,3,-128
-5,38,2,-116,-89,-17,0,-128
-6,-43,-2,-3,6,-6,-7,-128
3,25,13,-3,-17,-11,1,-128
-1,6,11,17,-36,-1,5,-128
-17,20,-10,-124,46,22,7,-128
-25,-54,-7,28,-13,-13,-15,-128
12,17,-3,39,4,-4,-7,-128
19,31,-17,0,-49,-16,10,-128
1,-3,26,17,99,31,0,-128
6,-1,-19,4,-47,-33,-12,-128
20,19,26,60,83,31,17,-128
-13,-4,-10,11,7,2,-9,-128
5,28,6,-19,-29,-18,2,-128
-5,-9,-19,-42,-69,-17,3,-128
-14,-51,15,102,34,8,9,-128
3,-2,10,3,-8,3,10,-128
-4,32,6,1,-13,-9,-9,-128
-4,-50,1,-2,1,-1,0,-128
4,55,3,-94,-61,-16,-21,-128
1,1,-6,111,26,8,19,-128
1,-20,16,-13,64,30,24,-128
-34,-8,-33,81,-52,-23,-29,-128
30,74,20,-110,49,9,-9,-128
5,-38,7,19,-21,-13,-8,-128
-23,-58,-17,-34,-17,-9,5,-128
-1,5,-20,-43,-28,1,10,-128
22,24,26,86,39,11,0,-128
14,61,7,-5,-7,-1,0,-128
-19,-7,21,-63,-74,-30,-10,-128
-24,-57,-32,118,-9,-7,-7,-128
8,29,29,-46,30,15,4,-128
-10,-9,33,63,-4,0,5,-128
2,13,-3,27,40,18,13,-128
3,14,12,-13,-36,-15,-11,-128
17,6,-40,-28,-1,-11,1,-128
0,-27,3,-53,-8,2,12,-128
-4,46,56,16,-5,10,-1,-128
-12,-20,-11,-47,-20,-31,-35,-128
1,-32,4,28,3,-15,-12,-128
-7,24,-20,-15,-5,2,7,-128
7,-1,10,1,7,9,8,-128
5,-15,4,16,-7,9,18,-128
-6,-2,0,75,19,6,-14,-128
3,40,-7,-99,-19,-14,-5,-128
-2,34,17,-78,-52,-20,-5,-128
-15,-39,-15,127,6,-8,-18,-128
-2,-59,-10,-128,91,35,12,-128
3,0,3,-30,-16,-4,-2,-128
-4,-13,5,16,-16,1,19,-128
-4,30,29,22,-128,-31,6,-128
3,9,-13,124,127,22,-9,-128
7,-2,-1,1,73,25,3,-128
0,6,6,-85,-51,-8,0,-128
5,5,-18,109,49,10,9,-128
-3,-11,-26,-9,-47,-18,-8,-128
-15,28,14,33,19,3,1,-128
5,24,-16,0,-19,-4,2,-128
20,11,6,-17,-24,0,6,-128
-42,-44,5,0,-7,1,1,-128
15,78,-1,5,9,-1,-8,-128
32,-8,-20,-6,-13,-9,-7,-128
-7,41,20,-12,-5,-9,-5,-128
-39,-19,-9,58,-11,7,14,-128
-25,-118,-12,-37,13,-4,-22,-128
33,32,-19,-6,2,2,-9,-128
11,38,17,-105,-59,-14,-5,-128
-4,2,2,127,3,6,17,-128
-13,6,-13,-105,30,14,-6,-128
-5,-7,4,-12,4,2,-13,-128
-9,9,2,9,-10,-3,-5,-128
-5,-16,2,0,-12,-1,8,-128
-18,-10,-7,-24,-73,-15,0,-128
-4,1,-1,-10,-17,2,12,-128
30,44,-16,43,58,9,6,-128
7,49,-17,-9,27,7,-9,-128
-23,-52,-12,5,-5,-3,-1,-128
-1,-32,12,-6,-53,-19,-8,-128
-8,-6,9,44,73,9,-5,-128
4,1,-21,-19,-8,-6,-4,-128
-6,16,-2,11,-52,-19,-3,-128
-8,-79,18,-44,12,10,5,-128
-7,19,-24,36,56,26,20,-128
-8,-23,56,127,-27,-12,6,-128
16,39,-15,-79,13,9,-5,-128
35,51,16,-2,9,3,1,-128
10,16,-60,-16,-7,3,13,-128
-43,26,-7,-13,-27,-27,-51,-128
-6,-25,-14,8,-6,-9,-14,-128
1,-17,15,10,0,-2,0,-128
7,-4,19,11,-3,0,8,-128
7,7,0,-28,-22,0,6,-128
8,21,-4,38,16,11,9,-128
-8,18,-3,31,-6,10,19,-128
-16,-52,8,-35,-3,5,9,-128
17,29,-20,32,30,12,-6,-128
42,-9,-10,-128,-32,-21,8,-128
1,59,-17,57,-2,1,-6,-128
-28,41,-15,83,9,-4,-30,-128
-7,-4,30,-74,-9,-5,-5,-128
-21,-35,7,-6,-13,-1,2,-128
-5,0,-6,-19,-21,0,2,-128
2,5,-3,-35,-12,-1,8,-128
0,1,-1,94,26,4,-1,-128
4,12,-15,-40,3,8,3,-128
-1,-3,19,-64,-52,-20,-11,-128
4,25,5,100,14,2,5,-128
-5,-48,-20,-13,-6,-1,-5,-128
-14,8,14,76,50,15,-2,-128
-4,-11,3,-113,-22,-4,3,-128
11,1,-3,-7,-13,-5,1,-128
-22,2,-4,21,-17,-5,-3,-128
-1,-8,-8,30,-21,-10,-11,-128
5,-9,-12,-1,-1,-10,-24,-128
5,-14,9,-17,56,16,4,-128
