Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
3,-1,0,-1,5,-1,-13,-128
-6,-11,-22,-2,1,2,-9,-128
8,2,-1,1,0,-1,-9,-128
-5,-2,-4,-7,0,-6,-15,-128
-6,-1,-6,-1,-2,-1,-8,-128
4,3,8,5,-3,5,6,-128
-6,-7,-4,-3,-2,-2,-49,-128
-16,-3,3,8,-1,-1,22,-128
0,-3,0,2,1,15,91,-128
2,4,-12,-17,0,3,16,-128
-2,6,-3,-9,0,-2,-12,-128
1,-7,-2,-4,-6,-6,-17,-128
-2,-1,4,-7,-6,-2,-5,-128
-6,-5,-33,-4,-2,0,-9,-128
-9,0,-8,23,-1,1,10,-128
18,8,-11,-4,-4,-7,-12,-128
6,-3,59,-6,-4,0,-1,-128
-6,-2,-22,-6,7,2,1,-128
-1,-2,107,16,-1,3,2,-128
-4,-21,-128,-8,-6,-3,-2,-128
-6,-7,14,-3,-6,-2,-3,-128
-3,-2,-28,-28,3,0,0,-128
-2,3,2,21,8,0,-2,-128
1,1,-21,13,4,2,2,-128
1,-1,59,-3,-5,-6,-1,-128
-8,-14,0,2,-4,-5,-11,-128
-4,-4,2,4,0,-5,-8,-128
-2,2,-44,-15,-6,-4,-2,-128
-4,6,102,-14,1,2,-2,-128
-6,3,-46,-13,-10,-1,-3,-128
8,0,32,20,2,2,1,-128
-2,-1,-44,-22,-6,-4,0,-128
6,1,30,-1,0,0,-6,-128
-10,-7,16,-6,3,3,1,-128
-12,-11,-25,-10,-6,-4,-5,-128
1,6,10,-1,-1,-2,-6,-128
3,4,9,-5,-1,3,2,-128
-3,-1,-9,1,-4,-4,-16,-128
-15,-3,8,0,0,1,-43,-128
10,1,-5,-1,-2,-4,43,-128
39,3,-9,-1,-2,3,1,-128
11,2,8,1,4,17,127,-128
-3,-5,40,0,4,3,33,-128
0,-2,-8,-6,2,-1,10,-128
-19,-7,-15,-1,-3,-6,7,-128
0,-4,9,1,0,-3,-17,-128
-2,2,7,-1,1,-3,-34,-128
0,-1,15,-6,2,1,8,-128
-5,-1,-17,-3,1,2,-4,-128
15,1,2,0,1,3,7,-128
-13,-3,-2,2,-1,0,-22,-128
-3,9,13,-4,-8,-6,5,-128
-13,-14,-16,-23,-7,-10,-27,-128
-3,-14,43,6,0,2,1,-128
2,5,-10,13,4,2,-3,-128
-5,-6,-23,0,-5,-3,-5,-128
-6,-7,12,-4,-5,-6,-10,-128
-6,4,-24,-10,-8,-6,1,-128
13,15,5,-3,-2,1,-15,-128
-4,-18,-21,-8,-5,-5,12,-128
-4,3,24,-8,0,3,44,-128
-5,-11,-57,-4,-3,-2,0,-128
-1,3,2,0,-5,-1,-8,-128
-5,-5,8,1,5,-5,-11,-128
-3,-7,-7,-7,-4,-7,-6,-128
5,-2,16,-2,-4,0,-6,-128
-9,-1,-13,2,-2,1,-2,-128
2,-2,-19,-9,-4,-2,-4,-128
-22,0,-20,-6,-6,-2,-3,-128
14,-4,15,-3,-5,-4,-2,-128
7,0,16,-12,3,3,0,-128
2,23,100,26,4,1,-2,-128
-6,-22,-128,13,-5,1,3,-128
-3,-15,63,7,-4,0,4,-128
