Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-8,4,10,1,2,9,0,-128
-5,-10,-27,-15,-9,12,39,-128
12,2,10,-6,1,-6,-9,-128
-5,0,-6,-7,-2,-5,-8,-128
0,2,5,-5,0,-5,-1,-128
-8,5,16,-3,2,-9,-9,-128
-9,-5,-17,-11,-10,-10,-3,-128
-9,-6,-6,-3,1,-13,-13,-128
-1,-4,-17,1,5,-11,1,-128
10,-4,0,3,-5,-35,-7,-128
8,-9,6,-5,-15,1,-12,-128
1,11,5,6,24,86,40,-128
1,3,-17,-13,-16,-7,-2,-128
-8,-6,-6,-32,-14,-5,-2,-128
1,8,8,1,-3,-3,-3,-128
10,8,5,0,0,-4,-2,-128
-10,2,15,0,-4,-1,-5,-128
-5,-19,0,0,2,2,-5,-128
0,1,16,3,4,-4,-2,-128
0,7,-23,-12,-2,0,-3,-128
2,8,-14,-4,-5,-1,-8,-128
1,6,22,5,7,3,4,-128
-4,0,-3,-7,-5,-3,-1,-128
-8,-17,-35,0,-9,-5,3,-128
-5,-11,-8,25,14,-1,-1,-128
7,5,4,10,8,-1,1,-128
3,4,19,-4,-1,3,1,-128
-1,6,12,40,23,4,0,-128
-4,-7,12,-9,-4,0,-1,-128
9,5,-17,-1,-11,-5,-3,-128
2,-10,-33,-23,-16,-9,-5,-128
-10,-12,-33,-24,21,3,1,-128
33,9,-1,-6,-11,4,-3,-128
6,-7,0,-4,-12,-4,2,-128
4,21,26,0,-4,-8,-27,-128
-9,-9,-2,-1,-8,-15,3,-128
-2,5,1,-7,0,15,40,-128
8,-9,27,-1,-1,-6,-4,-128
-14,-24,-15,2,1,-5,-5,-128
38,7,-10,-6,-2,4,-15,-128
-31,-33,-6,-6,-1,-1,-3,-128
-25,-6,20,5,1,-3,-3,-128
-4,24,97,15,0,-1,-2,-128
3,-1,-9,4,1,5,3,-128
1,-1,-39,-17,0,0,-3,-128
3,-2,6,1,-2,1,1,-128
-2,2,-28,4,2,-4,-1,-128
0,-8,93,9,2,-5,-1,-128
-43,-15,-3,5,3,3,-21,-128
8,4,5,1,26,-2,-1,-128
-11,4,30,1,-6,12,39,-128
-32,1,19,7,-9,-7,-13,-128
10,-1,15,-3,0,-2,-4,-128
1,-18,-21,-5,-2,-2,-5,-128
5,18,74,8,2,-2,0,-128
-5,-16,-45,4,-4,-2,-5,-128
2,-10,-99,-40,-7,-3,-3,-128
2,6,29,2,0,-4,-3,-128
-7,-9,6,4,1,-2,-5,-128
-14,-9,25,8,1,-2,-4,-128
19,-2,-12,-3,-5,1,-1,-128
1,3,-9,-8,-11,-4,2,-128
7,3,38,44,37,1,-1,-128
-4,30,-59,-11,-7,-11,1,-128
-6,-17,2,-9,-4,7,3,-128
-5,-5,-30,-10,-7,-1,-5,-128
-2,0,10,13,5,1,-2,-128
0,8,52,-1,-2,-5,-3,-128
3,-19,-114,-4,-3,2,0,-128
5,17,85,-3,0,-7,-7,-128
1,7,-35,-4,-2,2,3,-128
-18,-16,-42,-5,-9,-15,-19,-128
1,-3,-23,-14,-5,-4,-6,-128
26,55,16,1,2,17,20,-128
-25,-119,-7,-7,-11,-14,-2,-128
-1,4,4,-2,-3,2,1,-128
-5,3,2,1,2,18,3,-128
-1,7,9,4,13,3,-17,-128
3,5,-5,4,2,20,11,-128
-3,3,-3,1,-2,-6,27,-128
2,-7,-2,-13,1,-10,-7,-128
-10,-6,42,4,3,-6,-8,-128
18,7,-67,-4,6,-2,1,-128
13,4,15,-3,-2,-4,-12,-128
-35,-5,24,12,0,-4,-22,-128
-4,-11,10,-5,-5,-5,1,-128
25,11,0,2,-5,-4,16,-128
15,9,1,-12,-4,-2,-3,-128
-10,-14,-2,5,1,1,-14,-128
-4,-1,34,5,1,2,-17,-128
-9,-14,-128,-33,-33,-9,-7,-128
-8,-13,-100,-9,-15,-9,-5,-128
4,1,15,15,55,12,-2,-128
7,4,12,8,4,-3,-3,-128
-33,-9,2,-8,-8,-4,-10,-128
3,2,7,-2,-9,-11,-12,-128
-1,-4,4,-6,-6,25,10,-128
3,-13,-63,-3,2,0,6,-128
3,23,127,33,14,8,-6,-128
-13,-27,-128,-42,-21,-10,-6,-128
-13,-8,-66,-10,-9,-23,-6,-128
-1,7,42,3,-3,-6,-10,-128
15,2,67,10,4,5,-9,-128
-1,-2,-60,10,2,29,22,-128
-12,-1,-18,-11,-6,12,25,-128
10,0,-23,11,1,-16,-11,-128
-12,-11,12,-13,-5,-1,-10,-128
4,8,8,0,0,6,1,-128
14,18,-5,-4,-6,-21,2,-128
-11,-13,-89,5,3,-8,-22,-128
-2,4,33,10,10,30,-4,-128
5,-13,53,-36,-21,-14,-1,-128
-16,-8,-27,-9,-2,7,28,-128
17,1,-25,-1,-3,5,-4,-128
11,6,-3,5,1,-2,-5,-128
-5,-6,-7,0,-1,-4,-7,-128
-3,-6,-4,2,-2,-16,-23,-128
1,-3,11,1,-1,13,23,-128
-11,-7,-11,-8,-6,0,-1,-128
0,2,-7,15,-4,-1,-4,-128
18,15,-18,5,0,-1,-2,-128
-18,-9,-6,-45,-8,-2,-4,-128
-11,-11,4,4,-2,-8,-8,-128
3,5,60,11,5,4,-2,-128
-10,5,31,2,-8,-15,-4,-128
-5,-17,2,-10,3,-10,-22,-128
16,6,33,0,-8,7,4,-128
-11,-23,-128,-23,-15,8,22,-128
4,6,-13,-12,1,-5,10,-128
-1,10,57,11,11,20,-3,-128
8,-4,-83,4,1,-24,-9,-128
-3,-1,46,19,2,1,-23,-128
-71,22,115,-6,-9,4,15,-128
-16,-18,-111,-26,-16,8,40,-128
96,2,-20,-7,-4,-14,-21,-128
-5,4,19,8,-1,-9,-10,-128
-16,-3,17,9,5,-7,-9,-128
-34,3,-56,1,0,-4,-10,-128
14,-9,103,-2,-2,-2,-6,-128
-10,-21,-128,-16,-6,-3,-6,-128
-5,54,44,8,4,1,-4,-128
6,13,127,36,0,-13,-4,-128
-8,31,65,12,3,9,-1,-128
-11,-33,-43,-51,-12,2,0,-128
4,18,14,0,3,7,8,-128
-4,-2,53,22,-4,-9,-5,-128
0,-6,-128,-38,-16,-6,2,-128
-4,6,81,19,10,-2,-2,-128
13,41,127,1,19,8,7,-128
-20,-70,-128,-29,-25,-13,-13,-128
-3,7,29,-6,-11,-6,1,-128
1,-8,57,-2,-10,1,-6,-128
-1,5,21,-24,6,-17,-5,-128
-2,2,23,13,-30,-13,-7,-128
1,6,-8,-30,-9,-18,-2,-128
-1,3,-12,13,-22,-5,3,-128
-2,-1,35,5,-6,45,4,-128
-3,0,-51,12,57,38,10,-128
0,4,-11,40,86,-8,7,-128
-5,-17,-102,-25,-6,-6,-2,-128
-4,-5,-44,-10,-24,-14,-6,-128
-4,-3,-22,-12,1,-24,-7,-128
-4,-5,-17,-18,-31,-11,-11,-128
4,0,9,-19,-61,-10,-4,-128
-3,-9,-7,-4,-81,-2,-4,-128
-3,3,2,20,75,18,0,-128
-4,1,-5,8,63,8,-1,-128
-1,1,-19,-9,-12,-5,-6,-128
-5,-20,-6,-13,-19,-8,-12,-128
-2,-1,-7,0,-10,-9,1,-128
-3,4,-5,-6,-23,-32,-2,-128
-1,2,-2,-8,-22,-15,3,-128
1,2,75,2,29,41,-1,-128
-3,-12,-95,7,-1,16,-5,-128
0,-1,-35,0,-2,-21,-2,-128
-1,-1,-49,5,8,-10,-4,-128
-3,0,127,-16,-17,-10,-4,-128
-5,-14,-49,-20,-63,-19,-5,-128
-6,-11,6,2,18,13,1,-128
-1,-5,4,22,57,16,0,-128
4,-3,4,17,17,-5,-1,-128
-1,2,3,4,-28,-21,-2,-128
2,5,-5,-70,-39,-12,3,-128
-1,1,-1,-15,-10,4,-6,-128
-1,-1,13,15,20,32,1,-128
-3,-1,-18,20,29,-14,1,-128
-2,0,-15,2,-19,-28,-10,-128
0,1,3,4,30,50,1,-128
-2,2,5,1,-25,25,-5,-128
-1,-10,-5,-5,46,-15,-3,-128
0,1,13,-1,-4,-13,1,-128
-1,0,-19,0,-41,-15,-3,-128
-2,-1,-1,-3,12,-7,-3,-128
-4,-10,-1,10,8,-7,-5,-128
-4,0,-7,-7,-29,-18,-4,-128
1,4,2,-23,-61,-9,-1,-128
-3,-6,-11,-14,32,25,3,-128
-4,-2,11,12,54,13,1,-128
