Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-19,-9,-37,-3,-5,-3,-3,-128
18,11,-2,-1,2,2,0,-128
4,-17,5,-2,-2,2,1,-128
2,2,6,-7,-8,-1,3,-128
-1,-11,4,8,1,-6,-5,-128
-2,-4,-11,4,2,3,-3,-128
1,22,8,4,5,9,8,-128
-1,-2,-1,-4,0,0,-1,-128
-1,-2,-4,-7,-3,1,-2,-128
-2,-3,9,1,0,2,0,-128
-4,-4,14,6,-1,-3,-2,-128
-6,1,0,-1,-1,-2,-2,-128
-3,-4,-8,0,1,-6,-2,-128
1,-7,-31,-6,-4,-5,-2,-128
0,9,47,-1,-7,-9,-4,-128
1,-17,10,4,-3,-21,-5,-128
-7,-5,-89,-16,-1,44,11,-128
-6,-13,-9,-4,-11,-6,-6,-128
8,4,12,-5,-4,-8,5,-128
4,2,9,0,3,-14,-3,-128
34,-6,-69,-18,-3,-11,-10,-128
2,7,8,-1,-3,-20,0,-128
-5,-4,0,1,-4,-27,-20,-128
-2,-2,0,-2,-4,-26,-21,-128
1,3,4,1,-3,-7,-9,-128
-2,-6,-3,0,2,-3,-6,-128
-2,-1,-4,2,1,-5,-1,-128
-3,-4,3,-6,-1,-6,1,-128
3,-4,-47,7,-1,30,17,-128
-14,-3,-3,-12,-2,3,6,-128
1,6,34,11,2,-1,2,-128
-4,-6,-17,-8,-8,-9,-5,-128
1,2,23,16,7,0,-5,-128
0,13,18,2,1,-5,-4,-128
12,-20,6,-7,-4,-9,-4,-128
-29,-10,-90,-20,-10,-54,-43,-128
-6,2,5,0,0,-7,-9,-128
-5,-7,1,-7,-6,-13,-7,-128
27,23,63,14,-2,-14,-17,-128
-65,-6,104,5,2,-24,-29,-128
-14,-25,-128,-10,-1,8,-3,-128
-11,-10,23,-3,-2,-4,24,-128
4,-1,25,1,8,65,39,-128
4,5,17,-6,-7,-12,-8,-128
-2,-9,-4,5,1,20,-10,-128
5,-1,-3,0,-2,3,40,-128
-17,2,-12,-4,1,2,0,-128
4,-8,-54,-14,-5,-7,-2,-128
-4,-5,102,-11,-3,-6,0,-128
2,9,92,6,2,-1,1,-128
3,-4,-7,0,-6,-36,-20,-128
-17,7,4,-7,-4,2,-47,-128
18,-4,26,11,13,69,-37,-128
-49,-12,-56,-17,-7,-6,55,-128
13,0,5,-1,-5,-15,24,-128
15,-3,-6,-2,-2,-15,-14,-128
-4,0,-6,-1,-1,-9,-15,-128
-5,0,-3,-2,-1,-5,-16,-128
-5,5,2,0,-4,-23,-20,-128
-1,-2,-1,3,6,8,5,-128
-1,-11,-15,-6,-4,-10,-44,-128
3,9,26,2,3,5,-10,-128
