Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-1,-28,-5,-26,-7,1,34,-128
-7,32,27,4,2,0,-9,-128
1,12,1,23,1,-1,-11,-128
-2,-17,21,-21,-8,-9,-10,-128
-4,2,-9,33,-2,-5,-9,-128
-5,1,18,-8,1,2,-15,-128
-6,-25,16,-8,-5,-9,19,-128
-2,7,-42,5,-4,-10,-9,-128
1,18,-23,-4,6,2,1,-128
-1,-8,1,-10,-5,-9,-26,-128
4,89,1,-3,-7,-6,-24,-128
-3,-128,-2,-3,-3,0,25,-128
-4,-76,6,-9,-2,3,-3,-128
-1,2,-21,-22,-5,-3,-53,-128
0,11,29,29,12,3,45,-128
-1,24,-20,-4,-5,-4,-13,-128
6,-5,-5,-10,5,3,4,-128
-1,-10,21,26,4,-4,-27,-128
4,11,-33,-12,-2,1,-4,-128
-21,8,7,-12,-4,1,32,-128
-5,-3,12,-13,-1,-7,-3,-128
14,99,23,9,1,-1,-6,-128
4,-24,-21,-16,-3,3,1,-128
-9,-2,26,32,1,4,0,-128
-5,-21,-25,5,-2,-7,5,-128
4,16,-10,-16,-2,-4,-4,-128
1,29,7,-8,2,1,-5,-128
8,29,6,-12,-2,-1,4,-128
-11,-126,-26,-12,-8,-8,-2,-128
-1,-8,0,-1,-3,-4,-13,-128
-3,54,46,4,-3,1,-5,-128
3,-5,2,5,0,1,-5,-128
-6,-5,-17,-6,-2,-4,-9,-128
-6,-14,0,-3,0,0,-17,-128
8,-17,-2,-5,0,-3,16,-128
-3,-35,-8,-8,-3,-5,-5,-128
0,-2,-11,-3,8,-6,64,-128
3,-10,3,6,1,4,-11,-128
1,-10,2,0,-13,-18,-17,-128
-2,-3,-5,-4,-18,-1,74,-128
0,22,15,-6,-33,51,-18,-128
0,-1,-5,-38,65,1,-34,-128
-4,-7,4,1,39,23,32,-128
6,-1,5,55,12,2,9,-128
-10,16,13,-5,1,3,33,-128
4,-9,-4,-10,-4,0,-2,-128
-8,-39,-45,-6,4,-2,-5,-128
