Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-1,-13,-20,-11,5,-2,-12,-128
-1,8,52,20,-2,5,34,-128
5,-12,14,7,-8,-3,-10,-128
0,18,-33,-7,-5,-1,-11,-128
1,-4,-12,1,1,2,-5,-128
0,2,14,0,0,1,-11,-128
-4,-2,2,2,11,11,17,-128
0,-12,-15,-9,-7,-7,7,-128
0,-4,17,-6,-5,-8,0,-128
6,15,7,-9,0,-3,-7,-128
-4,-10,-13,10,-2,0,-3,-128
-4,-11,-17,2,1,-2,-5,-128
-1,-106,-17,-7,-3,-6,-10,-128
0,-27,0,-2,1,7,-8,-128
7,73,26,-3,-5,2,31,-128
3,-107,-29,-1,0,1,0,-128
-9,12,-13,0,1,1,-4,-128
-1,64,-7,7,6,2,-1,-128
-3,-53,20,-3,-5,-6,-7,-128
5,12,8,-2,-3,3,-9,-128
-12,-36,-9,-5,-11,-14,-15,-128
-12,-10,-1,0,0,-5,-32,-128
-2,5,-4,-4,-7,-4,-3,-128
1,-6,-12,1,-3,-3,-2,-128
-5,-9,1,-1,-3,-9,-12,-128
1,-27,4,-7,-5,-5,-3,-128
0,-31,-15,-10,-3,4,7,-128
3,73,10,-2,-5,-1,6,-128
0,-2,-14,1,5,-2,6,-128
-7,-77,13,2,-1,-5,-2,-128
-2,18,16,6,-2,-3,-5,-128
-16,-21,-2,-7,-3,-3,-5,-128
0,-1,-26,-12,-4,0,-1,-128
-2,4,3,-17,-9,-1,3,-128
3,-1,-2,13,4,-6,-5,-128
-3,-6,1,6,7,-5,-31,-128
-2,5,-61,3,-1,2,-9,-128
-1,-43,-22,-11,2,0,-12,-128
-5,-19,38,-5,-1,2,26,-128
3,22,18,3,-2,-13,24,-128
-3,-13,-24,-10,-4,8,-6,-128
-4,1,4,-1,2,-5,-10,-128
1,10,-5,-6,1,-6,-16,-128
-6,-15,15,-1,-3,-4,-8,-128
-2,11,30,4,-4,-3,1,-128
5,-4,-37,-6,-7,-4,-10,-128
-6,-13,-10,-5,-3,-4,-3,-128
-2,18,0,1,-2,-1,-19,-128
-1,-13,-21,-10,2,-2,16,-128
-1,9,-24,4,7,16,-11,-128
8,-73,-7,-4,3,-1,-10,-128
-2,-7,-15,-4,0,4,-15,-128
-5,19,18,-12,-5,7,-12,-128
-5,63,-1,43,1,-4,34,-128
-5,-128,24,2,1,1,25,-128
