Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-7,-11,-33,-2,-7,-7,-17,-128
-2,4,28,-3,-4,-2,-7,-128
-5,8,36,-5,-3,12,27,-128
-1,-19,-91,-1,3,-66,-81,-128
0,18,9,-4,1,50,5,-128
11,-28,6,1,8,20,68,-128
1,-19,-7,-5,-4,3,-23,-128
-1,0,22,2,-2,-10,16,-128
-1,3,1,1,1,-12,-18,-128
-2,8,4,-1,0,-13,-15,-128
-4,-11,8,-4,-4,-19,-43,-128
2,1,-24,-4,-4,16,18,-128
14,4,-3,-3,-6,-11,6,-128
-5,-3,-4,-8,-4,1,11,-128
-9,-42,-16,-5,-5,-36,44,-128
2,-1,4,6,2,0,-23,-128
-6,20,41,-4,0,28,8,-128
-1,3,-5,-2,0,-8,-28,-128
11,0,-3,-4,-1,2,-16,-128
-1,-5,17,-1,-7,-10,7,-128
-1,-9,-38,-5,-2,-9,-1,-128
2,0,4,-6,2,-8,-8,-128
-4,-7,1,-5,-3,-5,-9,-128
6,2,1,-2,-5,-18,-18,-128
-10,-6,9,8,4,-1,-61,-128
1,22,0,-7,-8,-40,35,-128
-6,-37,-9,0,2,36,-49,-128
-1,-3,-2,1,0,23,-33,-128
4,13,16,0,-5,-7,61,-128
3,-13,-3,-2,-2,-14,10,-128
3,6,-76,-5,-7,-4,-20,-128
-11,0,2,-1,0,-4,-7,-128
-2,0,19,-2,-2,-16,-8,-128
-3,-5,-1,-5,0,43,8,-128
-3,-10,3,-2,0,11,-60,-128
1,4,-5,0,2,-4,7,-128
0,-6,-6,-3,-3,-16,8,-128
-11,12,-13,-2,0,-5,24,-128
-3,-18,12,-7,-2,-5,-11,-128
-7,-16,-25,0,-8,3,-6,-128
-7,-6,1,-1,-3,13,-13,-128
-5,0,-71,-10,-3,-30,-38,-128
6,13,9,-2,1,1,53,-128
5,0,5,-2,1,4,3,-128
1,-1,4,0,-1,-28,-10,-128
-2,2,4,1,-3,10,-27,-128
0,-3,-2,-4,-4,5,-14,-128
-10,0,-3,-3,-5,-13,-18,-128
-11,-21,-1,-3,1,-1,-32,-128
-9,-9,6,0,-2,-11,-34,-128
3,1,6,-3,-4,4,29,-128
2,-7,-76,0,-4,-9,-28,-128
-3,3,-14,4,-4,-3,-14,-128
2,8,-43,0,-1,-18,-7,-128
-7,-37,22,-4,-3,-3,-14,-128
-8,-7,0,-3,-2,1,-7,-128
-2,1,-4,-3,4,28,11,-128
0,-15,-5,-5,-6,-17,-3,-128
-1,1,-4,-4,-6,-36,0,-128
0,-30,-4,1,0,7,-64,-128
-2,38,11,2,-2,39,32,-128
-1,21,-6,-4,0,33,127,-128
-8,-13,-15,0,0,-11,-6,-128
-2,-10,6,-1,-2,-10,-14,-128
0,-4,42,0,-2,-17,-31,-128
-9,-5,9,0,1,10,5,-128
-5,-12,-53,-2,-5,-10,-15,-128
12,-2,-34,-11,-5,1,-16,-128
-8,-3,-2,-5,-5,-22,-29,-128
0,-4,9,0,-2,-35,4,-128
2,-1,15,-2,2,51,-48,-128
-3,-8,2,-10,1,6,-27,-128
6,-5,1,2,3,-2,20,-128
-2,-2,-5,-5,-4,-11,24,-128
0,1,-6,-1,-5,-13,-45,-128
10,20,0,-1,1,-2,14,-128
-7,-14,-12,-2,-4,-8,-14,-128
-10,20,41,-1,3,-14,-25,-128
-5,-35,-20,-1,-1,43,16,-128
3,5,-20,-1,0,1,27,-128
6,15,-2,-3,-2,-1,9,-128
-3,-6,-6,0,-4,-26,-13,-128
2,-1,-1,-1,2,18,0,-128
-5,-15,-7,-1,-2,-6,-5,-128
4,24,6,3,-4,-15,-4,-128
8,4,36,-2,2,39,-101,-128
-5,-4,-13,-5,-1,4,75,-128
-2,-7,-5,-2,-2,-34,25,-128
0,0,-4,-2,-6,-20,2,-128
-5,23,15,11,10,62,-11,-128
-6,-7,4,3,4,-13,-48,-128
12,3,3,-9,-10,-31,9,-128
2,-3,3,-2,-2,37,18,-128
-1,7,-2,-1,0,-5,-20,-128
