Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
1,-2,-1,-8,-2,3,-1,-128
-2,2,1,-8,-2,0,5,-128
-1,-3,-7,-1,-7,-4,-6,-128
-20,1,-3,1,-1,1,-13,-128
29,-4,3,-2,-2,-6,-32,-128
13,-2,-5,-4,-1,-1,16,-128
-5,-2,6,0,-2,1,-4,-128
-20,-1,5,-4,-3,-4,-18,-128
0,0,2,-3,-5,-1,0,-128
-5,-2,-1,4,-1,-2,-1,-128
6,38,8,3,-1,-4,8,-128
-3,0,-2,-1,1,3,0,-128
3,-1,-3,6,1,-1,-4,-128
-4,-30,-12,-3,-2,-6,0,-128
6,0,0,-4,0,-2,-7,-128
27,-1,-3,-2,-2,-6,-17,-128
-9,-3,-3,-1,-4,0,-3,-128
-6,-4,-5,-5,-4,0,-3,-128
-9,-4,1,2,-4,-3,0,-128
-4,4,4,7,0,1,2,-128
10,0,-1,-10,-2,0,12,-128
-3,0,-1,-6,-4,-4,0,-128
-10,-2,-3,-1,0,0,3,-128
-1,-3,-2,-1,-1,1,0,-128
3,-1,3,5,-2,1,1,-128
-6,-2,-2,-6,-2,1,1,-128
0,0,-6,-14,-5,-3,1,-128
-3,-2,-2,-1,-1,-2,-2,-128
0,-3,-4,0,0,-2,1,-128
-7,-2,-4,-4,-1,-2,-1,-128
-8,13,11,1,3,3,-1,-128
5,-2,-9,0,-4,0,12,-128
-5,-1,0,-3,-2,-3,-8,-128
-7,0,5,5,-7,-9,-24,-128
10,-4,-6,-6,-3,-4,-5,-128
-1,-2,-1,0,-2,-2,5,-128
-3,-4,-8,6,-5,0,-4,-128
-9,0,-2,-9,-2,0,-4,-128
16,2,-3,-4,2,1,7,-128
-6,2,1,-1,-3,-3,6,-128
-8,-3,3,6,-3,-2,-1,-128
-5,-3,5,-2,0,-1,-4,-128
-4,-5,-9,0,-1,-2,-3,-128
-6,4,5,-15,-6,-5,-4,-128
-13,-39,-27,-5,-7,-5,-6,-128
-1,-13,-9,1,-4,-1,-4,-128
0,0,0,4,2,-1,25,-128
0,2,-3,-1,4,-2,-5,-128
8,-1,-2,-7,-1,-3,-2,-128
-10,-3,-7,-8,-4,1,-6,-128
4,28,1,0,-2,2,0,-128
-6,0,7,10,-1,-2,-6,-128
-1,1,3,-4,-1,-4,-7,-128
0,-5,-8,-20,-2,-2,6,-128
3,-4,-4,-5,1,0,15,-128
-6,-9,-8,4,1,-4,0,-128
-2,-3,-4,5,2,0,0,-128
-4,-1,2,1,-4,0,5,-128
2,0,-5,-1,-3,0,-19,-128
0,-2,-2,-3,0,-3,-15,-128
