Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-3,13,1,-12,-2,-4,-4,-128
1,25,-5,8,9,5,0,-128
-5,-8,-6,8,-3,-7,-6,-128
2,-1,-14,3,2,2,-9,-128
3,-7,21,-5,-2,-2,11,-128
-13,-20,-55,-6,1,0,5,-128
4,-21,55,-2,-2,-5,-6,-128
4,51,-9,-14,-11,-6,-9,-128
2,-22,-7,-5,3,0,0,-128
-7,-20,-58,27,28,4,-2,-128
-4,9,55,14,-1,-3,2,-128
-3,-4,47,-3,-2,2,-6,-128
-6,-29,-14,-16,-12,-5,-5,-128
-4,-15,-63,17,12,2,1,-128
4,-11,-2,-7,-7,-8,-34,-128
3,-1,5,-1,-2,1,-14,-128
7,5,1,7,0,4,-7,-128
-26,1,-4,-3,-5,-4,-16,-128
0,2,8,-1,0,-1,-10,-128
-1,0,2,-3,-3,-3,-7,-128
0,-1,-24,5,2,-16,-16,-128
9,4,6,1,0,26,-11,-128
-3,-1,-1,-7,-5,-4,-2,-128
-4,-8,4,-1,-6,3,-5,-128
3,4,-2,-2,1,-6,-6,-128
3,3,-5,-6,-5,-7,-6,-128
-4,-3,0,-2,-11,-30,-114,-128
15,2,3,2,4,-4,58,-128
-43,-14,-8,-8,-8,26,69,-128
1,3,2,2,10,42,10,-128
-26,-5,6,3,-1,12,15,-128
8,11,8,-1,4,23,126,-128
-1,-7,-16,-11,-13,-23,-13,-128
2,-4,3,-2,-3,-10,-20,-128
0,13,11,9,0,-19,-17,-128
-5,-3,-1,-4,-5,-17,-25,-128
4,-10,-24,-14,-8,-2,-46,-128
0,6,-22,-11,-5,12,36,-128
-2,2,-50,-7,-4,0,-6,-128
4,-33,4,-10,-3,1,-2,-128
7,26,9,-1,3,-4,-5,-128
-38,-12,-21,-6,-5,-1,-5,-128
-3,-6,-13,2,4,1,-1,-128
-2,-12,-28,3,-6,-2,-4,-128
