Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
11,-5,-7,0,-18,-1,15,-128
0,-3,-25,-33,-12,4,4,-128
3,3,13,-13,26,8,-7,-128
-8,0,29,53,21,0,-5,-128
-2,-1,7,21,13,4,18,-128
-3,-4,-27,-43,-18,-12,6,-128
0,2,-10,-8,-8,2,-13,-128
6,8,-2,-1,-3,-6,-7,-128
1,1,-2,-6,-4,-2,-5,-128
-8,-5,-5,-5,-6,2,30,-128
-3,0,2,-3,-1,-8,-5,-128
-2,2,-5,-2,-6,-7,-5,-128
-3,-6,19,0,-9,-2,-2,-128
-4,-5,-1,-9,-1,3,3,-128
-1,-4,-1,-2,8,1,-18,-128
6,-2,-6,0,1,-4,0,-128
-2,-3,-29,-7,-19,0,28,-128
1,-2,-2,-8,-2,-4,-16,-128
14,6,14,2,21,1,-23,-128
-3,7,14,13,4,4,9,-128
-7,2,-12,3,-9,-4,-10,-128
-1,3,15,6,-4,-6,-1,-128
-5,3,23,22,6,-12,-12,-128
1,1,15,-4,-6,-3,12,-128
6,1,-16,-3,1,43,-13,-128
8,6,10,1,4,6,-8,-128
-5,-3,-6,-1,-9,-13,-4,-128
-4,-9,-7,-6,2,-6,-17,-128
-10,0,7,14,9,1,2,-128
-4,-5,-15,-8,-2,-2,6,-128
-2,-4,-18,-16,-12,-4,-8,-128
0,-1,-11,-11,-3,-3,6,-128
-1,-2,-31,-5,1,1,2,-128
-7,2,-5,-8,-8,-7,-9,-128
0,6,14,-2,-3,-2,2,-128
-1,-5,-6,-4,0,-5,-7,-128
2,2,-20,9,-8,-19,7,-128
6,7,0,0,-21,7,-4,-128
-1,-3,-1,-13,-19,-4,-10,-128
4,-3,-5,-15,-18,-11,-21,-128
-2,-6,-6,-12,-8,-3,3,-128
-5,-4,0,5,14,-4,-4,-128
-8,-6,-13,-15,-18,-12,-14,-128
5,9,-4,-9,-11,3,2,-128
-4,2,-14,2,13,2,0,-128
-4,2,-11,-10,-7,-1,3,-128
1,-3,2,6,-6,5,3,-128
0,-4,-6,-5,21,3,2,-128
-3,-3,12,12,18,0,4,-128
-9,-8,-20,-5,-21,-13,-5,-128
3,8,30,26,35,4,-21,-128
