Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
35,50,6,-1,25,7,11,-128
-14,-3,6,-38,-6,-10,-30,-128
17,-17,-5,-45,-13,-4,-5,-128
5,56,24,11,9,11,21,-128
21,-10,26,-16,5,4,18,-128
22,-40,-23,25,-6,-17,-21,-128
-30,-80,-2,40,30,6,1,-128
-42,-27,-45,-5,-6,-5,-11,-128
52,52,7,-49,-24,-10,3,-128
17,9,-11,-3,2,7,27,-128
-4,-42,0,5,-2,3,-16,-128
1,-47,19,10,-4,-9,-48,-128
76,5,26,-51,12,-3,4,-128
14,52,19,-6,-13,-5,-4,-128
-40,-43,-24,17,12,4,-12,-128
-35,2,16,-88,-20,-3,3,-128
-3,27,-2,66,-38,-4,-12,-128
-29,-22,-13,5,38,-1,-11,-128
38,14,4,18,8,-4,32,-128
47,-5,7,-46,-10,6,49,-128
-8,5,1,-12,-15,-5,-14,-128
-11,54,-28,13,14,-8,-25,-128
10,59,8,-102,-6,-9,4,-128
22,19,19,127,-33,2,13,-128
2,-18,-33,20,103,23,-18,-128
-47,-34,18,-88,-18,-14,-29,-128
0,9,16,-46,-13,-3,5,-128
16,9,-38,-23,-16,5,21,-128
7,73,12,-46,-14,-2,12,-128
7,-27,-13,33,1,-5,-2,-128
-47,-50,0,-41,2,-6,-18,-128
12,4,-8,-39,-7,6,-12,-128
8,11,0,98,-7,-9,-14,-128
0,-10,24,-34,12,-6,7,-128
-44,-10,10,-16,-8,-2,-5,-128
20,38,-37,5,0,-2,3,-128
4,39,-2,-87,-21,-4,12,-128
19,43,30,44,-34,2,43,-128
11,25,-1,-22,27,-1,-2,-128
2,-26,-13,-11,0,1,-3,-128
-7,-61,11,13,5,1,-5,-128
6,-1,1,8,-2,-2,-1,-128
-20,33,12,-29,-15,1,25,-128
6,27,21,-71,-56,-9,16,-128
7,13,-9,3,-8,-4,-19,-128
18,44,10,-31,-8,6,13,-128
19,6,30,-117,-18,3,5,-128
6,-14,-2,127,22,8,9,-128
1,9,29,27,14,3,5,-128
-8,-12,-20,-80,-20,-2,0,-128
40,43,-10,28,-21,-9,-17,-128
-103,-88,-20,-65,-5,-13,22,-128
-7,-32,-14,30,9,-1,-2,-128
-25,-20,30,73,0,2,-1,-128
13,36,-26,-101,-11,4,9,-128
9,53,6,-122,-45,-5,6,-128
-8,-44,-23,127,38,5,-9,-128
6,-2,4,-62,23,4,1,-128
-6,11,12,-27,-9,2,-1,-128
27,28,14,-116,-30,-5,21,-128
52,23,-28,89,-5,0,22,-128
-54,-7,-55,-64,2,-2,-13,-128
-30,-89,-18,-56,-15,-20,-46,-128
-9,0,17,68,-5,-11,-27,-128
4,14,16,4,-8,-2,1,-128
6,15,-2,-2,-3,0,7,-128
8,24,8,-4,-3,4,8,-128
-2,-36,1,-4,-2,0,7,-128
0,3,-2,-2,1,5,9,-128
-17,5,0,-4,-2,-1,6,-128
60,114,28,-128,-74,-6,48,-128
44,9,-2,127,22,32,65,-128
109,-61,4,15,64,-12,-109,-128
-128,-66,-33,-68,-44,-59,-119,-128
-20,-55,-16,-51,-28,-13,-3,-128
4,30,-47,-33,-22,-1,9,-128
-49,26,0,-21,-15,-2,1,-128
10,11,18,-12,-14,-4,10,-128
-13,-14,5,15,1,0,13,-128
11,32,7,12,10,9,6,-128
6,0,1,-56,-17,2,0,-128
22,36,16,65,11,14,14,-128
37,-4,-4,127,84,25,34,-128
-24,-30,-12,-26,2,-7,-13,-128
-19,-4,-16,-20,-18,-16,-18,-128
-21,-26,27,-24,-22,-18,-28,-128
0,-3,-27,-3,-5,0,-2,-128
8,30,-2,-48,-19,-2,2,-128
8,3,-14,68,0,4,11,-128
-16,-9,4,39,-5,-2,3,-128
-18,24,70,-61,19,1,-20,-128
22,5,-39,60,3,-4,8,-128
-2,-5,-45,-28,-10,-7,-12,-128
6,-10,13,-49,-34,-12,-32,-128
35,-8,12,-56,14,-4,-18,-128
-125,-9,14,69,4,-3,0,-128
0,33,23,3,4,2,1,-128
9,5,28,-35,-5,7,16,-128
-23,-10,-21,-13,-7,1,2,-128
4,27,-54,57,-2,-2,-12,-128
19,18,-4,-37,1,-5,-6,-128
-2,29,1,-9,-9,0,7,-128
-2,-46,9,-23,3,4,11,-128
12,-43,-1,8,3,2,9,-128
-4,39,8,-28,-3,-7,3,-128
10,28,-26,38,-47,-7,-4,-128
80,-16,23,-37,42,-3,-9,-128
-128,-1,-18,56,37,-7,-48,-128
-38,-12,-36,3,-15,-11,-30,-128
5,-12,-1,-34,-1,3,8,-128
22,18,-4,5,-11,1,13,-128
0,11,14,-101,-89,-8,26,-128
33,32,21,127,99,27,10,-128
28,25,-18,11,27,-11,-39,-128
19,-38,-22,-41,-24,-20,-19,-128
-36,-43,-42,-67,-25,-10,-1,-128
-11,23,5,-21,-20,-5,8,-128
22,33,24,23,-14,-1,11,-128
4,2,8,-6,16,5,9,-128
-31,-41,-46,-4,0,-3,-27,-128
19,17,10,-15,-6,0,7,-128
-19,-3,12,-24,-10,-10,-5,-128
1,3,-27,-50,-17,-1,3,-128
-3,22,5,53,-26,-3,12,-128
26,63,13,127,64,19,19,-128
39,-22,8,-128,8,-3,-18,-128
-53,-104,-50,-43,-11,-10,-29,-128
-6,-28,-8,-22,-14,-4,0,-128
11,20,9,-5,-12,-3,4,-128
-26,14,5,1,-11,-10,-5,-128
-3,30,13,12,-1,1,0,-128
9,0,4,-12,-4,6,8,-128
27,4,2,-15,-1,1,7,-128
29,21,-7,-52,-24,-11,2,-128
