Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
7,12,14,-12,-7,0,-2,-128
-14,-7,36,17,13,8,7,-128
-9,-25,53,11,0,-1,0,-128
-3,32,-9,-35,-12,-2,-5,-128
-2,7,-7,-39,-6,3,5,-128
-6,7,41,25,7,-3,1,-128
-1,-29,53,30,6,-2,-2,-128
5,2,28,-6,-15,-8,-8,-128
6,-7,-86,27,19,-2,-2,-128
1,-11,-48,-27,-6,-3,4,-128
-12,13,46,-28,-2,4,-7,-128
-5,-19,-112,-5,-4,4,4,-128
-8,-2,35,-24,-14,-5,-9,-128
11,40,25,27,-3,-4,2,-128
-5,-19,10,-10,-6,-9,-17,-128
1,-5,-35,-4,-6,-10,-57,-128
-6,-10,18,1,-8,-2,-7,-128
3,9,15,4,2,7,4,-128
2,-12,-9,-1,0,3,-11,-128
-7,2,28,-1,-5,2,-17,-128
1,17,2,8,12,16,59,-128
-9,1,-10,-3,0,-3,-9,-128
-1,-5,-2,-2,-14,-8,-19,-128
-6,-1,-33,-4,7,6,-7,-128
-5,6,-12,-12,-9,4,-28,-128
-1,-15,-4,-2,-6,-12,-25,-128
-6,0,-5,-3,0,15,53,-128
-6,4,-1,-3,0,-1,15,-128
1,1,-1,-8,-4,-11,-7,-128
0,2,-1,-3,-9,-15,-45,-128
-8,-24,-24,-11,-3,2,-1,-128
6,18,1,22,8,-1,1,-128
-12,-10,83,13,-4,-4,-1,-128
2,19,-18,-18,-5,-2,-9,-128
5,12,2,18,1,-2,-5,-128
11,36,3,4,-2,5,46,-128
-14,5,-25,-28,2,-6,-39,-128
-2,12,7,-15,-6,-4,-6,-128
-11,55,88,25,9,1,3,-128
-6,4,-40,-8,-6,-3,-2,-128
0,-27,-13,-12,-7,-3,0,-128
2,6,11,9,-9,-7,-6,-128
-7,-33,-26,-26,-9,0,-14,-128
9,50,7,-2,8,11,5,-128
4,-1,9,14,8,4,5,-128
8,5,14,11,2,3,7,-128
2,30,16,6,0,-4,23,-128
-5,-50,-56,-6,-2,-5,-22,-128
5,17,18,5,3,2,-2,-128
-16,-19,-20,-13,-12,-16,0,-128
-11,-2,5,6,-5,-1,-19,-128
-8,-11,27,4,-2,-5,-4,-128
7,-9,19,-1,-6,-8,-38,-128
-11,1,-10,-17,-12,9,12,-128
9,7,1,4,8,-9,-38,-128
13,5,-8,2,9,12,35,-128
-2,-1,2,0,-6,-1,33,-128
2,2,0,-6,2,-4,-7,-128
-4,-5,-11,-3,-11,-13,1,-128
-5,-3,-1,0,-4,-12,-25,-128
-5,3,0,-2,7,-1,12,-128
3,-12,-2,0,-5,-12,24,-128
-3,2,-5,-4,-9,12,10,-128
4,1,-14,-3,-8,-5,-27,-128
1,-30,11,3,0,-2,-5,-128
-3,13,-8,-3,3,4,-6,-128
0,-10,20,-9,-7,-4,13,-128
-5,-29,-25,-22,-12,-19,-45,-128
