Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-2,22,-42,-5,-32,-4,-5,-128
-4,16,14,2,-6,-9,-14,-128
5,-46,10,-14,-12,-8,-8,-128
-3,-15,-6,-29,-36,-12,2,-128
-10,-53,-22,88,-77,-27,4,-128
10,12,27,-12,127,66,0,-128
-10,12,-80,24,-47,-9,0,-128
20,24,75,23,-37,-6,19,-128
6,21,31,9,1,-6,-4,-128
-6,34,-55,-29,1,-2,-23,-128
-20,-79,32,-6,-7,-5,-15,-128
-1,25,-15,21,-41,-22,0,-128
-6,-13,-14,-26,47,22,10,-128
-8,9,-56,-8,-17,-5,-3,-128
-9,32,47,-51,-47,-23,2,-128
3,-14,-54,106,-21,2,15,-128
9,42,67,-121,76,-6,12,-128
16,15,-12,84,70,48,-2,-128
-12,-11,-13,-7,-26,-13,-17,-128
-5,24,21,24,-35,-24,1,-128
21,11,-5,-1,5,0,4,-128
4,-1,-3,-14,9,-6,-15,-128
-15,-2,-7,2,2,3,6,-128
-15,-13,2,-18,-23,3,19,-128
-13,2,-4,66,-14,12,11,-128
-4,-15,-51,-31,54,21,19,-128
-5,17,-6,-8,-21,-3,-9,-128
5,-95,14,4,-16,-1,-10,-128
-13,-1,19,35,-46,-7,-2,-128
-1,-3,9,-128,-94,-54,-2,-128
20,-67,-62,-21,79,21,-12,-128
-29,-57,10,27,44,18,9,-128
-1,41,-1,1,-9,-10,3,-128
-12,-4,-16,-7,-8,5,36,-128
-17,19,-15,-98,-128,-66,-26,-128
36,23,127,107,127,82,8,-128
-3,49,-122,-14,2,11,-5,-128
-19,13,7,-14,-21,-7,-4,-128
-11,-25,-67,-5,-13,-10,16,-128
-2,50,19,-3,-20,-19,14,-128
-2,-3,37,-57,-13,-13,-13,-128
-2,-2,-36,-21,-19,-5,3,-128
-2,9,51,-19,-30,-6,3,-128
-14,-28,-6,85,59,14,-23,-128
3,-5,32,-7,18,11,-6,-128
7,-19,-57,-4,-83,-25,-2,-128
5,25,32,16,113,20,28,-128
