Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
1,-1,6,-17,2,-1,-4,-128
2,2,-2,-3,-1,4,2,-128
-5,-7,17,-43,-15,2,1,-128
-6,0,-27,35,-13,-8,-6,-128
0,2,-6,19,57,6,-6,-128
6,6,-19,-12,-7,9,6,-128
0,-2,82,1,-9,-2,0,-128
-5,-12,-124,5,-7,-9,-4,-128
-3,-3,12,-2,-8,-9,-12,-128
-1,2,10,-4,-4,1,-1,-128
-2,5,21,14,7,6,-11,-128
1,2,-5,-14,-4,3,15,-128
0,2,0,1,-1,4,-1,-128
-3,-3,2,-34,-14,-5,-5,-128
0,-10,-11,30,-4,-3,-5,-128
4,1,28,-13,-1,4,21,-128
-7,-7,6,-3,-10,-15,-26,-128
1,0,-13,-2,2,0,5,-128
4,-1,20,-1,-8,-3,4,-128
0,-3,-48,-17,5,-3,-5,-128
0,-4,3,-14,-1,-4,-6,-128
-5,-3,-4,6,-4,0,1,-128
-3,3,45,0,0,-2,-13,-128
-2,-8,-30,-16,-3,1,22,-128
1,0,4,7,7,2,2,-128
2,3,8,3,1,1,-5,-128
-1,1,3,7,-1,-1,-4,-128
0,-3,4,-6,-10,-1,-2,-128
-1,-5,-9,-14,-11,-1,2,-128
-1,0,-5,41,12,1,-4,-128
-2,-2,-11,-14,-10,7,15,-128
0,-4,-3,-22,7,-2,-4,-128
-3,2,77,12,-2,-10,-11,-128
-3,0,10,23,16,7,-10,-128
-3,-7,-53,-8,-8,-5,1,-128
-2,-2,-12,-7,-7,4,43,-128
5,3,12,-55,-9,0,-5,-128
-1,-3,22,40,-4,-5,-10,-128
1,4,-12,1,3,4,-3,-128
4,2,46,-11,-4,4,26,-128
-2,-3,-40,-12,0,-6,3,-128
0,-1,-7,-6,-2,2,-4,-128
2,1,11,0,1,-2,-9,-128
0,4,33,2,3,6,8,-128
0,-7,-73,-24,-10,-12,-18,-128
-4,-5,12,17,0,-3,-7,-128
4,9,19,12,0,-8,-7,-128
-1,1,2,-3,1,0,1,-128
-4,-2,-2,-5,-2,-3,1,-128
-3,-5,-10,-7,-3,1,8,-128
-2,-1,4,-3,-2,-2,1,-128
-5,2,8,0,-3,-8,-11,-128
1,0,1,21,6,7,9,-128
1,1,1,-10,-4,6,6,-128
2,-1,14,56,3,7,6,-128
-4,-6,-39,-26,2,-9,-15,-128
-7,2,-28,-20,1,-9,-27,-128
4,4,-16,0,-6,4,8,-128
-2,-7,24,-7,-6,-2,26,-128
-2,-3,-9,-5,-3,-5,-6,-128
-1,3,5,-18,-1,-5,-4,-128
-5,-1,-2,25,4,1,0,-128
-2,-1,0,4,-9,-2,-7,-128
-1,-7,-12,-44,-17,-10,-4,-128
-1,2,-2,39,34,17,6,-128
3,0,-9,7,9,4,0,-128
-6,0,49,-8,-14,-6,8,-128
7,3,27,-12,-4,1,6,-128
-3,-1,41,6,-6,1,-1,-128
-1,-4,-38,-11,-6,-2,-9,-128
1,1,11,1,-3,-2,1,-128
-1,0,6,-4,2,-4,-6,-128
-1,2,4,0,0,1,-2,-128
-1,-6,12,2,-6,-2,-3,-128
-2,-4,-17,-15,-9,1,10,-128
3,1,49,11,18,2,0,-128
-12,-19,-128,-30,-23,-22,8,-128
-3,-5,-21,-3,-3,-4,-8,-128
-1,-2,6,2,2,0,-10,-128
-1,-2,0,-4,-4,4,2,-128
-1,2,0,-5,-1,-4,-1,-128
-3,-4,-25,-15,1,-1,-8,-128
-2,2,21,10,1,0,-3,-128
-4,-4,21,-3,-4,0,0,-128
0,3,-6,14,2,-4,-5,-128
-1,-3,-31,-10,-9,-6,-6,-128
-4,-1,4,-10,-7,-4,4,-128
1,-7,-18,-23,-2,-1,1,-128
-2,-1,1,13,-2,-1,-2,-128
0,-1,-21,1,7,5,4,-128
-5,-1,4,18,-5,-2,-3,-128
-2,-3,10,-31,-5,-7,-10,-128
-1,1,-7,-9,-2,0,-7,-128
4,-5,4,14,1,7,23,-128
-8,-7,-13,11,-3,-6,-13,-128
-1,3,21,-11,-11,-7,-6,-128
4,1,24,16,-2,-5,-21,-128
-1,-2,-15,-23,-11,-4,11,-128
-5,-9,-34,-33,1,-6,-4,-128
-5,-9,17,-9,-12,-5,-5,-128
0,-5,-23,-5,-4,0,-5,-128
-2,3,0,-1,-4,0,-4,-128
-4,-1,-4,2,-4,-1,-2,-128
-1,-2,-4,1,0,2,-2,-128
-4,-3,-12,-21,-6,6,7,-128
6,5,61,27,1,5,2,-128
-5,-7,0,23,8,-2,-9,-128
0,-1,-58,2,12,-1,-8,-128
-4,-2,79,-12,-11,-1,8,-128
-2,-4,-47,-9,-4,-4,-7,-128
-1,-3,42,-13,-4,-2,-2,-128
3,2,14,2,2,-1,-13,-128
0,0,2,-4,1,3,1,-128
-11,-6,-8,3,-3,-8,-13,-128
-2,-2,-9,4,3,3,2,-128
0,1,3,-7,-5,3,31,-128
-5,-1,-12,1,-3,-6,-13,-128
-3,-7,-7,-10,-4,-5,-10,-128
-5,1,10,-2,-15,-9,-6,-128
-1,-5,-11,17,8,3,-2,-128
-1,0,2,-11,11,-2,-11,-128
2,5,16,-4,0,5,13,-128
-10,-3,3,-6,-12,-7,-11,-128
2,-4,-9,-7,-5,2,0,-128
-4,-5,-14,-12,-6,3,4,-128
2,2,0,-25,-7,-3,1,-128
-3,-3,-3,27,-5,-6,-8,-128
1,-2,-2,-26,14,3,10,-128
0,-2,5,18,6,2,-4,-128
-8,-1,26,3,1,-1,-5,-128
1,-3,-6,-5,-7,-2,-19,-128
-6,-4,-1,10,-6,-5,10,-128
0,-3,-16,0,-1,1,1,-128
-2,-5,-44,-11,-5,-6,-9,-128
-1,2,-17,0,3,5,3,-128
-4,-2,-3,-4,0,-2,-7,-128
-1,2,22,12,-3,-4,1,-128
-3,-4,48,-14,5,3,-11,-128
-2,-2,-89,-2,-4,-6,-2,-128
-2,-6,-3,-5,-9,0,16,-128
-1,-2,10,4,14,3,-7,-128
0,1,-8,-3,-1,-4,-7,-128
-2,-4,4,0,-3,3,0,-128
-3,-5,1,-3,-5,0,-6,-128
5,1,-12,-12,-1,3,6,-128
-4,-4,41,6,-2,-9,-3,-128
1,-5,-48,6,-5,-9,-5,-128
-2,-1,-25,18,0,-5,-1,-128
-2,-4,6,-14,-1,2,2,-128
1,1,5,-10,6,6,5,-128
1,-2,-5,8,0,-1,0,-128
-3,-2,4,-9,-4,-7,-14,-128
-5,-5,-5,-13,-15,-9,-9,-128
2,-2,10,39,27,13,42,-128
1,1,-17,-29,6,1,-4,-128
0,0,27,7,-15,-4,-7,-128
-4,-4,-27,-4,-8,-10,-15,-128
1,2,34,-6,-8,1,6,-128
-3,-2,38,3,-4,0,-3,-128
-1,4,7,4,5,6,2,-128
-2,-4,-25,1,9,4,4,-128
-3,5,-16,8,2,-4,-6,-128
0,1,-6,-10,-7,0,1,-128
-5,-4,15,-5,-2,-2,2,-128
1,-3,8,-18,-2,-2,0,-128
-4,-1,1,1,-2,-3,-2,-128
2,-1,-5,4,2,3,-16,-128
4,5,7,22,0,1,10,-128
-2,-6,-38,-1,-6,0,34,-128
-7,-7,17,-7,-1,-1,-5,-128
-2,1,6,0,0,-2,-8,-128
-1,4,-8,-3,1,1,-3,-128
-5,-3,-6,-9,-1,-1,0,-128
0,0,-7,-5,0,4,-9,-128
1,6,14,17,8,-2,11,-128
2,-1,6,-1,-5,-2,0,-128
-1,1,0,-4,-2,-9,-11,-128
-1,-8,-29,-11,-5,-3,1,-128
-2,0,49,11,-7,2,-1,-128
1,-2,-12,-4,-1,-2,-4,-128
5,-1,37,-12,-8,0,1,-128
4,5,-13,-2,-1,2,-2,-128
-8,-6,-117,2,0,-7,-9,-128
-6,-2,3,-26,-10,0,1,-128
-1,-5,18,-32,3,5,5,-128
-9,-13,43,-11,-10,-13,-12,-128
-4,0,-89,67,21,-5,-10,-128
2,-3,-5,-21,-4,0,0,-128
-1,0,14,-12,-7,2,6,-128
-3,1,16,-17,-7,-2,-16,-128
0,-5,-10,8,-6,-3,4,-128
-7,-2,4,-12,8,4,0,-128
-3,-7,-9,-5,-7,-9,4,-128
0,0,-10,-1,-4,-8,-4,-128
-1,5,23,7,2,9,10,-128
-7,-3,-26,1,-10,-8,-12,-128
7,2,23,-14,12,2,-3,-128
0,-7,-16,-8,-5,-3,0,-128
-4,-4,-35,-8,16,1,-3,-128
4,-4,-4,-10,-6,-1,4,-128
1,1,50,10,-4,1,0,-128
1,5,22,6,-5,-8,-4,-128
1,-1,4,-2,1,1,-2,-128
-2,-5,-3,6,-2,-2,-2,-128
-2,-8,-9,4,6,3,-18,-128
-4,0,-16,-16,0,-4,3,-128
4,-3,18,-12,4,0,16,-128
-4,-1,-1,14,-5,-10,-14,-128
0,-9,5,12,2,1,2,-128
-6,-3,-33,-18,-5,-5,-4,-128
-5,-2,-20,-23,-1,-3,-11,-128
1,0,9,-1,3,11,13,-128
-2,-3,7,-10,-12,3,7,-128
-5,-6,-11,12,15,-1,-1,-128
-3,0,5,0,-2,-1,-2,-128
3,0,18,-2,-5,0,-4,-128
-5,-2,-4,4,-7,-7,-1,-128
-1,-8,-17,-12,-12,-4,-2,-128
0,-3,-13,-1,-2,-1,2,-128
0,0,-3,-12,-6,-6,-15,-128
-2,0,8,14,3,-1,4,-128
0,0,7,37,3,-3,-5,-128
2,0,-14,-12,2,4,2,-128
3,5,23,3,-2,-1,-6,-128
-2,-7,-12,-30,1,-14,-24,-128
5,3,-14,6,3,3,37,-128
-2,3,-11,4,-2,-2,-10,-128
-4,-2,1,0,-12,-4,-6,-128
-7,-10,-6,18,5,3,-3,-128
0,-3,-8,-17,-3,1,-2,-128
2,3,-20,-20,-13,-1,-4,-128
0,5,38,10,1,-1,1,-128
-9,-2,-38,38,17,2,-7,-128
0,7,51,-5,-2,8,9,-128
-1,-4,-23,-14,-5,1,-13,-128
-5,-5,-69,-11,-10,-8,-7,-128
-1,-2,-11,-4,4,2,27,-128
0,2,26,12,0,-2,-9,-128
-2,-3,9,-8,-4,3,-3,-128
-4,3,1,21,-9,-7,-8,-128
-2,-4,-14,8,3,2,-9,-128
5,7,27,-16,-1,5,5,-128
-1,-1,-26,45,14,8,11,-128
0,-2,44,-8,0,-4,-3,-128
-5,-5,33,-15,-9,-6,-9,-128
-4,2,7,3,1,-2,-2,-128
0,-3,-84,2,-2,-2,-1,-128
1,0,16,-6,-4,-2,-4,-128
-4,-7,-8,-11,7,0,5,-128
0,4,7,2,-2,5,1,-128
-3,3,26,29,-3,-9,-26,-128
-8,-10,-14,-5,-3,-3,4,-128
-3,-2,5,-1,-8,-5,-2,-128
6,0,-9,-25,13,13,8,-128
1,-1,1,-7,-8,-4,-13,-128
-3,-2,4,21,2,-1,13,-128
-4,-1,2,1,-1,1,-4,-128
-7,0,-7,-5,-4,-6,-3,-128
2,3,20,-13,-8,-2,-4,-128
-1,0,-51,-3,-4,-5,-6,-128
-1,1,-9,-4,1,-5,-8,-128
0,4,41,3,3,-2,3,-128
1,-6,-24,-8,-9,-8,-2,-128
2,-4,2,6,2,6,9,-128
-1,-1,-5,-10,-6,-3,-1,-128
0,1,-4,-28,-12,0,-8,-128
3,1,35,41,9,2,-1,-128
0,1,-14,-21,-2,2,-6,-128
-2,-3,-39,-7,-8,-4,-2,-128
-4,-3,19,0,-2,3,0,-128
0,-3,2,-46,-4,-10,-9,-128
-5,-1,-2,23,8,-3,-5,-128
-1,2,12,12,2,9,15,-128
-1,-3,-23,-6,-10,-7,-19,-128
-2,3,-33,-8,-3,-6,12,-128
1,0,-31,-44,-8,-1,-5,-128
-1,-3,28,32,-4,2,3,-128
-2,-1,-51,10,12,3,0,-128
-8,-7,63,-17,-13,-3,-2,-128
3,6,18,-17,-7,-14,-14,-128
-1,2,35,-10,-2,-3,-5,-128
