Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
13,14,28,65,16,-1,-7,-128
-7,11,19,-4,1,7,5,-128
-7,-16,-20,-26,-12,-6,-6,-128
10,6,12,73,23,10,3,-128
-13,-22,3,-19,-7,-3,1,-128
3,23,1,44,17,5,4,-128
-2,-3,6,-22,-9,-9,-8,-128
-2,-4,12,-7,-1,-3,-12,-128
13,-10,-46,-7,-5,-6,-2,-128
-18,10,9,-11,-8,-2,-1,-128
16,-20,2,7,9,2,-6,-128
-2,8,-14,0,-2,3,-2,-128
-1,-9,-1,-6,-9,-10,-9,-128
7,16,8,-4,1,3,8,-128
-12,-12,-21,-128,-31,-8,-2,-128
-2,5,23,127,39,9,-1,-128
14,-18,-36,-32,-38,-4,12,-128
-7,6,10,-43,-21,-10,-12,-128
-1,11,16,-17,-6,-2,-6,-128
-1,-12,-22,-9,-7,-3,-7,-128
0,4,18,-8,-9,-1,4,-128
-2,-1,9,-23,-9,0,8,-128
8,5,-5,82,45,8,11,-128
-34,10,16,-6,2,-1,-19,-128
-8,-1,5,0,3,-3,7,-128
1,-2,3,-13,-4,-1,-1,-128
6,-13,-6,-16,-15,-13,-23,-128
1,13,4,8,4,0,-7,-128
17,21,8,15,0,2,8,-128
-26,-12,-20,-14,-6,-3,3,-128
-6,7,-17,-5,-14,-5,-8,-128
47,6,27,3,0,-1,-1,-128
-30,20,14,-22,-19,-1,-17,-128
2,-2,-46,-25,-8,2,-10,-128
1,-3,-37,4,4,-5,21,-128
6,-7,9,-8,-7,-2,2,-128
1,7,10,7,3,-2,-4,-128
1,4,-6,-30,-10,-6,-2,-128
15,0,-45,6,-6,-5,-3,-128
7,13,54,26,36,8,-25,-128
-21,-10,-45,-7,-17,-5,7,-128
-1,-19,5,-22,-6,3,-1,-128
-20,9,-2,-8,0,1,-1,-128
-15,-26,-1,-10,-5,-3,-4,-128
10,-4,-5,0,-2,-3,-1,-128
3,3,-2,-6,-2,-4,-9,-128
-15,-8,-16,12,-18,-9,-17,-128
