Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-10,-4,8,-18,-7,-20,-128,-51
4,-6,-18,5,30,2,-2,-128
7,-1,27,-56,0,-2,6,-128
5,-2,-72,-30,-10,3,15,-128
0,-1,1,-52,-14,0,10,-128
-4,-6,15,48,-7,-2,3,-128
-17,-5,2,-13,-1,-9,-51,-128
-18,-7,-1,1,3,-7,-14,-128
3,-1,-2,-9,0,0,-8,-128
4,10,6,1,3,-4,-23,-128
2,-6,3,-20,-11,0,46,-128
8,13,4,37,12,3,11,-128
5,0,2,-9,-1,9,18,-128
-4,-6,-4,4,-14,-6,-13,-128
-7,-1,14,8,-2,-4,-45,-128
32,-5,-21,-31,28,8,43,-128
20,5,-1,13,7,2,18,-128
-10,-4,-5,-9,-14,-8,-56,-128
-24,3,8,-4,-3,-1,-6,-128
10,-2,-5,13,5,6,24,-128
-23,-5,3,-7,-3,-1,-26,-128
-1,19,12,3,5,-5,-34,-128
10,5,0,12,20,4,1,-128
-13,-13,-7,-52,-11,-10,-9,-128
-16,-1,4,-15,-17,-5,1,-128
9,1,10,23,-4,3,8,-128
31,0,-42,-45,-1,3,24,-128
-16,8,12,-117,-32,-13,-7,-128
20,-6,-5,29,-9,4,-9,-128
-61,-2,1,-63,3,-8,-48,-128
-21,-1,3,-20,0,-4,-13,-128
-2,4,1,-7,-6,1,7,-128
3,-6,-2,23,-6,1,10,-128
23,1,-4,16,-1,3,39,-128
27,1,-14,-43,-12,2,50,-128
-25,-17,-10,29,-16,-12,-72,-128
6,-6,18,-15,6,-11,-33,-128
20,17,1,46,-6,1,28,-128
-11,5,-15,-82,5,-1,12,-128
-3,5,4,-29,-21,-8,-21,-128
-16,-6,5,40,29,6,-10,-128
-9,2,-2,14,1,-6,-6,-128
8,-2,-1,-21,-4,2,-16,-128
4,-2,4,-51,-21,-2,14,-128
5,7,0,-5,-4,8,-1,-128
5,-1,-6,-40,-10,-4,33,-128
12,-13,-5,5,-12,-7,-7,-128
-5,2,7,47,-14,-11,-14,-128
-2,-2,-7,14,18,11,14,-128
23,6,4,-71,7,9,30,-128
7,-3,-5,15,23,2,11,-128
-7,3,3,-30,-30,-9,-22,-128
6,-8,7,16,8,-4,-6,-128
5,-2,1,6,13,5,6,-128
-11,7,3,-21,-3,4,25,-128
8,-2,-5,-86,-30,2,39,-128
8,-1,-7,80,-10,6,13,-128
-25,-20,9,106,32,-12,-77,-128
-7,5,12,-20,-3,-10,-47,-128
20,4,-13,-42,13,2,27,-128
16,5,1,-75,-24,1,49,-128
-44,-12,-9,93,5,-7,-70,-128
-19,-5,6,-5,-2,-6,-8,-128
-1,-5,5,14,-5,-4,7,-128
15,0,-6,-7,0,-1,-14,-128
-1,-5,0,-28,-14,-1,5,-128
21,8,-2,-3,3,2,21,-128
-27,-6,0,12,20,3,9,-128
-9,-10,-8,-18,-14,-10,-9,-128
9,-2,9,22,-17,-4,11,-128
2,-6,-16,-18,27,7,9,-128
-22,5,-28,-22,5,-7,-48,-128
13,7,4,8,-14,-9,9,-128
-7,-16,-2,-7,5,2,21,-128
-14,4,5,-4,-13,-13,-52,-128
-4,1,2,-4,-13,-6,-17,-128
2,2,-2,12,6,3,9,-128
4,-3,-7,11,13,2,14,-128
14,-4,3,52,26,6,20,-128
-2,-1,-7,-25,2,-2,-17,-128
16,8,0,-44,-10,-2,6,-128
-14,-4,3,11,-7,-2,-5,-128
1,-5,-2,-3,-8,-3,-11,-128
29,9,11,17,-19,0,38,-128
-10,-16,-19,-26,1,-6,16,-128
-22,6,5,3,18,-1,-40,-128
20,-4,-7,-17,-6,-8,-30,-128
-4,8,7,43,-4,2,-10,-128
-6,5,13,21,6,-1,6,-128
-39,-10,-13,-37,-5,1,10,-128
4,-9,-15,-26,11,5,17,-128
-1,2,3,-14,-18,-8,-4,-128
-5,-9,-1,-5,-2,-4,-31,-128
24,8,13,90,31,8,3,-128
10,2,4,-4,2,5,29,-128
-1,-1,1,-35,-15,-1,7,-128
4,-5,-28,-4,-15,-4,22,-128
10,1,-8,-39,11,-8,-20,-128
-18,-6,5,-20,-7,-3,10,-128
-15,-4,3,26,12,1,-25,-128
26,4,-7,-56,-18,-1,9,-128
-16,3,-6,-7,-3,-9,-14,-128
21,1,-1,35,20,1,-16,-128
-23,-8,9,15,4,-1,-5,-128
6,1,0,-6,-6,0,10,-128
11,4,-4,-39,-6,6,43,-128
-5,-6,-9,-21,-18,-5,3,-128
-6,-1,-3,69,17,-3,-32,-128
7,-3,-2,-66,-19,-1,15,-128
29,10,-6,41,-10,-2,58,-128
-52,-3,4,13,39,5,-53,-128
-12,6,4,-9,-1,-9,-53,-128
22,8,-1,-17,-12,1,27,-128
-1,-32,-6,0,-22,-4,33,-128
-14,4,-4,-2,13,2,-17,-128
6,12,7,-14,7,-2,-9,-128
3,6,11,-99,-49,-7,5,-128
3,2,-12,127,43,6,19,-128
-3,-3,-22,-16,6,3,13,-128
20,-8,-16,-64,-5,2,1,-128
-6,-18,6,-15,-10,2,0,-128
-42,-13,-3,-5,-6,-10,-7,-128
6,2,5,-10,-5,-6,-19,-128
0,11,0,-5,-2,-4,-7,-128
-15,-4,-5,-15,-5,-5,-43,-128
4,-7,-4,20,0,0,13,-128
6,8,4,-19,-8,2,16,-128
1,4,2,16,-30,-7,4,-128
5,0,-5,35,40,6,-17,-128
-1,0,-5,37,26,-3,-21,-128
-8,5,-1,-20,-10,-6,-9,-128
14,0,-8,-9,-19,2,17,-128
18,-6,-11,-48,-17,-7,25,-128
-29,-29,0,6,3,-11,-99,-128
-15,-8,-1,24,-3,-1,-4,-128
1,14,5,-21,-3,-2,7,-128
2,1,-10,-6,1,4,5,-128
-7,0,-6,-16,-11,-1,-7,-128
2,-3,-3,-8,1,-3,-10,-128
15,8,3,-25,0,-3,35,-128
-7,0,7,-9,-16,-4,-27,-128
11,-4,0,13,0,2,-4,-128
9,3,2,-11,-5,-1,-26,-128
-31,-2,-1,-67,7,3,30,-128
-13,-5,-25,23,4,-6,-7,-128
2,-9,-8,-11,0,-1,-6,-128
5,1,0,38,20,3,3,-128
37,7,-5,-105,-22,8,74,-128
-33,-14,-14,76,-21,-9,-14,-128
-9,-2,4,-23,12,-7,-105,-128
9,-4,14,-69,-6,-6,-6,-128
-17,-9,-7,-10,-15,-3,0,-128
-1,4,-6,52,9,-1,8,-128
0,-10,0,-51,2,3,27,-128
1,0,0,-7,-11,-4,-2,-128
-1,1,-4,29,3,-3,0,-128
-6,-9,-12,-41,1,1,6,-128
4,11,-6,7,6,1,11,-128
3,-15,-4,-8,-16,-4,-1,-128
34,0,9,8,-12,0,3,-128
-48,-14,-3,3,17,-6,-27,-128
-10,0,-22,-76,-18,-7,-2,-128
-2,-18,-10,-10,-6,-5,10,-128
-7,1,0,61,14,0,1,-128
-5,3,2,-8,0,2,-2,-128
8,6,-1,-33,-11,0,66,-128
-3,-7,-5,12,-7,-7,-33,-128
2,-6,-3,21,13,-7,-32,-128
-1,-7,-2,-15,-9,-8,4,-128
-6,0,1,-6,-5,-2,4,-128
15,-2,-5,-11,3,5,-1,-128
24,7,-3,-18,-26,1,66,-128
-75,-13,-10,21,7,-4,-73,-128
-1,6,10,-14,13,-8,-55,-128
19,-12,-5,19,10,0,2,-128
0,-9,-5,-11,-10,1,11,-128
4,3,-1,-11,-15,1,8,-128
5,-1,2,-52,-17,-1,7,-128
-6,-4,1,104,-5,-2,2,-128
4,3,-4,-31,6,-2,19,-128
15,1,-14,-42,-22,-6,-3,-128
-34,-4,-5,59,20,2,-19,-128
-17,2,12,23,-7,-10,-10,-128
14,-12,-6,8,-5,-2,-3,-128
-4,-18,3,-17,1,-1,1,-128
7,2,-19,-12,-13,0,8,-128
5,7,1,-15,-12,-1,4,-128
-11,-5,1,-35,-14,0,-9,-128
-12,-7,0,38,19,4,1,-128
24,-1,-2,-9,-2,0,19,-128
9,-7,-1,-3,-10,-2,-6,-128
-1,8,4,13,-1,-6,-15,-128
-1,1,2,-17,-1,-5,-7,-128
6,4,3,-48,-15,-7,9,-128
