Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-12,-8,-6,-27,31,15,-1,-128
2,7,3,-25,0,-3,-4,-128
-6,-32,-8,-2,-22,-9,5,-128
-3,9,-23,-6,-7,3,6,-128
-5,-2,21,-29,-5,1,1,-128
14,3,1,59,27,12,2,-128
3,4,-19,18,-12,-7,-9,-128
14,24,11,-58,-14,3,-1,-128
4,-2,18,3,-6,-6,6,-128
-11,-30,0,34,3,-4,-1,-128
-20,12,-16,-34,17,7,-5,-128
7,24,18,-28,-55,-25,-6,-128
9,1,7,-26,-8,1,1,-128
-8,-5,5,21,-8,-3,-6,-128
-10,-15,-39,-38,-25,-10,-4,-128
-5,12,21,22,12,-3,-6,-128
2,6,-69,-57,-22,-5,-8,-128
-5,4,26,11,-18,-11,-4,-128
6,29,-33,32,71,21,5,-128
-13,-30,0,-39,10,-1,-8,-128
-9,-5,5,-15,-16,-4,-3,-128
-1,4,-10,23,6,-1,8,-128
0,4,-26,18,46,19,11,-128
3,-21,1,-8,-13,-9,-6,-128
3,21,-1,43,-82,-31,-3,-128
8,-3,15,-61,115,43,9,-128
-13,10,-47,35,25,16,-5,-128
-9,9,11,-24,-10,-5,-6,-128
-10,-26,-10,6,-3,-1,4,-128
-11,-7,4,14,-9,-5,-5,-128
-4,4,-24,-34,2,2,-3,-128
4,11,6,-16,-9,3,-2,-128
-1,2,17,-9,-10,-9,-3,-128
-1,3,1,45,6,-5,0,-128
20,48,-16,-46,2,6,1,-128
7,-7,-2,-2,-23,-8,2,-128
6,5,-16,14,-3,-3,-2,-128
-1,8,12,-17,0,3,-2,-128
-20,-22,-15,35,-2,1,-6,-128
-11,17,31,-1,-52,-27,-10,-128
22,44,16,19,47,22,10,-128
12,-1,39,-10,43,26,7,-128
-39,-128,-55,-35,-14,-10,-9,-128
-4,9,1,60,-15,-10,-8,-128
10,-65,-36,28,55,9,-9,-128
6,35,67,0,-9,-1,-1,-128
-19,-7,-22,9,-27,-5,12,-128
-4,-7,-12,-51,10,5,6,-128
-12,-18,-12,26,11,-12,-19,-128
10,26,5,2,9,-1,9,-128
-4,11,4,-2,-25,-15,-4,-128
-6,1,-1,37,17,19,4,-128
33,51,7,-58,14,7,-3,-128
14,-1,2,27,7,-1,-2,-128
-18,1,-28,-2,15,2,-5,-128
-20,-23,-12,4,-4,-3,1,-128
0,6,21,43,4,-11,-8,-128
11,34,-11,-6,-13,-6,-7,-128
-8,-2,-13,-5,-7,-7,1,-128
4,-22,5,28,5,0,3,-128
11,26,-10,2,1,4,-5,-128
-13,-15,42,-29,-29,-11,-2,-128
-9,-7,-11,55,-18,-8,-8,-128
11,-9,-2,-3,93,31,7,-128
-9,-3,-32,-11,4,4,-2,-128
1,15,22,20,-2,-5,-3,-128
-6,-7,3,-31,-31,-8,-8,-128
1,3,-22,9,-13,-11,-6,-128
13,31,7,36,-12,-1,4,-128
0,4,-23,-53,-4,0,5,-128
-21,-55,-26,-1,3,3,-7,-128
-6,-6,19,66,-1,-9,-11,-128
22,16,-14,-66,-27,-1,5,-128
-4,1,1,10,19,1,-4,-128
2,-16,-15,17,3,-6,-8,-128
-2,11,1,-22,-3,-4,-5,-128
-22,-7,5,-7,-12,-5,3,-128
2,11,-5,-1,-43,-11,3,-128
21,22,0,-9,-29,-7,2,-128
-5,32,-1,93,95,23,-13,-128
-1,-16,44,-62,7,0,-4,-128
15,-19,-46,51,9,7,6,-128
-15,-11,11,-29,-38,-12,-2,-128
-7,-20,-3,6,0,0,8,-128
14,-2,1,-33,3,6,0,-128
1,52,-11,-2,-6,-15,-5,-128
10,-7,16,-11,-29,-11,-8,-128
-4,-18,12,30,9,7,5,-128
-14,21,-21,12,8,12,0,-128
