Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
0,-1,40,29,7,-2,-128,-49
-6,-7,-82,-13,-9,-3,-5,-128
-2,-1,-48,-14,-9,0,1,-128
-1,2,44,14,-2,-1,0,-128
-3,-10,41,-10,-1,-6,-1,-128
1,-6,-128,-40,-11,-3,1,-128
-2,-2,58,9,-8,1,-3,-128
-1,-2,-110,-1,-10,-3,-4,-128
-9,-7,-12,-12,-1,-5,-13,-128
-4,-5,-7,1,15,4,5,-128
3,-2,9,2,-2,1,12,-128
4,3,4,1,-2,1,-3,-128
-4,9,49,-10,-13,-6,-10,-128
-7,-10,-30,-15,-10,-21,-9,-128
-5,1,2,67,-4,-2,-2,-128
1,1,-4,0,-7,-1,0,-128
-10,-11,8,-13,-6,-3,-3,-128
1,0,-27,-7,2,0,3,-128
-7,-10,-88,-76,-14,-9,-5,-128
-1,3,11,32,3,0,-1,-128
-1,2,18,-12,2,2,-10,-128
-5,3,24,15,2,-1,-3,-128
-2,-3,-9,2,-2,-3,-2,-128
-4,-2,3,20,7,-4,-11,-128
-29,-4,13,-6,4,-1,1,-128
-2,-3,-4,-8,-7,-1,-1,-128
4,0,7,18,-1,-1,-2,-128
-1,5,6,-7,-23,-9,-3,-128
-3,-1,3,6,18,0,-9,-128
7,2,0,-9,20,6,4,-128
-5,-1,1,-11,5,5,-1,-128
9,3,-12,23,34,14,5,-128
2,3,29,-33,-10,0,5,-128
-3,-4,-82,25,-1,-3,-3,-128
-7,-11,-84,-34,-8,-2,-2,-128
3,7,52,-23,-4,-3,-4,-128
-7,-8,7,23,-12,-13,-24,-128
-7,-7,-54,1,-11,-5,1,-128
-2,-11,-128,31,40,1,-9,-128
-12,-17,-16,27,-12,-13,-11,-128
-6,3,3,5,-4,1,-2,-128
4,-4,-3,-7,-2,-1,-1,-128
3,2,31,-9,-4,-2,2,-128
-1,4,5,-5,3,2,0,-128
-2,-1,33,5,-4,0,-4,-128
2,-3,-51,-16,-4,8,19,-128
-2,-4,-60,-16,-2,-1,-1,-128
-1,-3,2,3,0,-2,-1,-128
4,0,13,9,-11,-4,-4,-128
5,0,14,21,-11,-4,-2,-128
-1,6,-38,-32,-4,1,-5,-128
0,4,126,56,12,-3,6,-128
0,1,30,2,-2,0,-3,-128
-2,-4,-16,6,0,0,3,-128
-6,-7,-16,-23,2,1,-4,-128
6,-1,-74,-44,-3,3,2,-128
3,6,48,26,3,2,-1,-128
-16,-13,27,14,-15,-15,-15,-128
7,2,8,-12,3,8,5,-128
-2,-3,7,-1,-18,-9,-2,-128
2,0,-5,8,23,4,0,-128
2,-2,7,-2,-1,1,-1,-128
-1,1,32,13,-1,-2,-5,-128
-5,-2,-55,-11,-24,-9,-4,-128
