Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
3,42,22,6,5,0,-1,-128
14,127,25,0,-3,-1,1,-128
-25,-128,-40,-13,-7,-3,-10,-128
-20,39,-26,-12,-7,-4,-4,-128
34,127,58,3,6,3,12,-128
-16,76,-4,7,3,2,3,-128
-9,95,29,-4,-8,-7,-12,-128
-1,-2,27,-3,-8,-6,12,-128
11,-29,-15,-3,1,1,-3,-128
-3,-53,-25,2,2,-2,-1,-128
-7,-18,-15,-7,-4,-2,0,-128
-8,-19,-39,-5,0,-1,-2,-128
-1,-9,-36,-5,-4,8,3,-128
-26,-6,1,-3,2,4,12,-128
11,-12,21,1,-3,-11,-28,-128
-20,10,-23,2,3,5,-6,-128
21,17,-12,-1,-3,-4,0,-128
35,1,35,3,-1,-11,-8,-128
27,37,-4,-1,1,5,9,-128
-107,115,8,-9,-1,-5,-7,-128
-128,-5,-20,-9,0,-2,-18,-128
48,85,-3,6,3,7,14,-128
39,-94,8,-2,0,4,0,-128
12,-8,-7,-10,-4,-5,-11,-128
-124,24,-16,0,-8,-11,-1,-128
21,121,29,8,1,10,30,-128
102,36,21,4,-6,-10,-2,-128
14,46,18,0,4,0,15,-128
30,127,4,4,8,4,11,-128
28,127,23,-2,-4,-1,-3,-128
-55,-14,-44,-16,-15,-10,-14,-128
-19,-128,-17,-7,-2,0,1,-128
-33,113,11,-2,-2,-4,-7,-128
20,5,-5,-3,-1,-5,-4,-128
-7,-128,-2,-1,-2,-3,-4,-128
16,127,16,2,-4,-17,1,-128
26,-128,-17,-1,10,18,1,-128
-52,72,-3,2,0,-5,0,-128
-12,43,11,4,0,9,5,-128
43,127,13,1,-9,-5,-1,-128
-31,-128,-15,-10,-1,-20,-15,-128
18,-10,20,-8,7,12,1,-128
16,18,0,1,0,-5,-6,-128
15,-48,-30,-15,-3,1,-3,-128
-58,-11,-17,-17,-3,2,3,-128
48,4,85,42,6,10,9,-128
-40,-11,10,6,-5,1,18,-128
-33,-36,-39,-7,-7,-6,-21,-128
29,-2,22,1,1,4,12,-128
28,-11,-41,-1,2,2,15,-128
31,7,-7,2,3,3,18,-128
-39,0,-1,-3,-6,-4,-45,-128
8,16,25,3,0,-2,-9,-128
17,33,4,-6,-6,-1,0,-128
-17,21,4,5,0,0,1,-128
-34,7,-1,-2,0,-1,5,-128
25,60,-17,-1,-4,-9,0,-128
37,-86,5,-2,-1,-23,-1,-128
-44,-119,-6,0,2,37,49,-128
-10,43,1,4,11,28,54,-128
-58,4,4,-5,-4,-23,-8,-128
-8,5,-16,-4,-10,-29,-128,-128
13,7,-1,-5,-13,-18,-12,-128
33,5,0,4,2,7,43,-128
14,11,-2,-5,5,2,21,-128
-5,-9,-8,-4,4,9,18,-128
-1,-2,36,9,0,4,0,-128
-9,10,-11,1,-3,-2,13,-128
4,-1,0,-1,-7,-5,-40,-128
-4,-3,-5,-8,-9,-24,-110,-128
-2,0,-8,-5,2,10,41,-128
-3,-12,-31,-6,4,16,45,-128
16,-16,29,18,5,7,13,-128
-20,-17,39,4,-9,-26,-62,-128
2,-9,-58,-7,-1,-4,31,-128
-10,-31,29,2,-2,6,86,-128
-1,-19,16,-19,3,42,127,-128
-5,8,-50,-23,-7,4,-128,-128
-14,4,4,36,-6,-44,-128,-128
4,17,37,19,-3,-34,-87,-128
-1,-23,-22,-4,0,-4,65,-128
5,-19,-46,-12,8,35,111,-128
-4,19,33,-3,-5,13,127,-128
2,-4,16,-2,2,4,-77,-128
12,9,-35,-15,-7,-1,12,-128
