Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
37,-11,69,-3,-9,-11,-83,-128
17,3,77,-6,4,-18,-40,-128
-15,11,-26,13,4,4,22,-128
-42,-8,6,-12,-1,9,23,-128
6,-43,-52,-7,-3,7,5,-128
4,-34,-36,-31,-15,-11,14,-128
-1,23,-29,27,4,-1,6,-128
-17,1,86,-9,3,5,3,-128
-4,-6,-53,15,6,24,26,-128
15,-3,78,6,6,-8,-20,-128
13,7,95,-7,-10,-44,-107,-128
-1,4,-85,-8,-8,15,39,-128
51,14,54,48,10,-6,5,-128
33,14,39,-4,-3,17,48,-128
12,6,1,-17,-6,6,-63,-128
11,11,-11,11,0,-33,11,-128
-29,-23,-128,-64,-14,2,51,-128
18,8,127,111,22,28,-23,-128
3,31,-30,-9,-16,-38,-43,-128
-11,-8,-120,-33,-11,-19,-25,-128
23,-4,-29,7,6,12,21,-128
7,-17,-27,-15,-11,-8,-10,-128
-60,2,54,-42,-11,-11,5,-128
18,-10,-17,60,17,3,-48,-128
29,-11,-14,-7,-3,-7,26,-128
-62,-35,-5,-42,-12,-7,-7,-128
15,-6,33,-20,-3,-13,32,-128
-15,8,-44,32,6,15,-32,-128
27,9,-128,-4,-5,-9,-24,-128
-9,-2,64,10,-2,-3,21,-128
-8,-5,13,-5,1,6,12,-128
21,-1,-128,-29,-2,25,44,-128
-31,15,127,-84,-18,0,2,-128
26,56,-128,91,24,-31,-83,-128
103,32,127,74,14,9,32,-128
-75,-88,-128,-5,1,21,63,-128
29,-11,66,-13,-10,-8,-9,-128
33,-20,28,-9,-5,-6,22,-128
-5,17,10,3,1,5,24,-128
-3,16,-65,-27,-7,-19,-15,-128
49,12,104,60,16,36,36,-128
-35,-17,-46,-10,-5,3,21,-128
2,2,-6,-19,-11,-25,-40,-128
-7,3,42,-4,-5,-11,18,-128
-25,12,-109,19,12,13,-9,-128
-16,-6,68,-23,-3,-12,-14,-128
15,-7,82,45,12,6,37,-128
25,-12,-107,-3,-1,22,12,-128
