Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-3,-13,-30,-19,2,0,-2,-128
11,1,-17,-19,-7,-1,-1,-128
-5,-2,27,-14,-32,-8,-1,-128
-6,-5,0,38,42,-1,-4,-128
1,0,-7,-28,-9,4,4,-128
-1,8,1,2,-9,2,7,-128
-4,-6,-5,-5,-14,-10,-13,-128
2,-1,23,-19,0,-4,-8,-128
2,0,-29,11,4,-5,-4,-128
-5,3,1,-31,-4,7,7,-128
-3,-22,-18,48,-1,7,14,-128
-1,3,-11,-12,0,-10,-9,-128
1,0,34,-16,-1,-8,-20,-128
-6,-7,-30,-30,-14,-8,1,-128
4,-21,-14,5,-2,0,1,-128
-7,-8,-17,-47,-3,-5,-22,-128
-12,-6,5,-8,-1,-8,-8,-128
-2,-1,-2,7,-1,-8,-6,-128
10,8,3,5,-4,-2,-4,-128
3,-11,9,-4,-5,2,7,-128
-10,-3,-54,-6,0,-2,-1,-128
-7,-7,11,-14,2,0,3,-128
4,-2,-9,58,-4,2,3,-128
-1,-5,15,23,7,-4,-23,-128
-24,5,20,-13,-22,-4,2,-128
-6,-12,-25,24,17,4,6,-128
0,-6,23,-26,-4,1,-3,-128
5,11,7,-18,-16,-11,-12,-128
2,-10,21,37,14,-1,-3,-128
3,2,-54,-3,-9,0,3,-128
-2,-3,-10,27,1,2,3,-128
0,6,5,-2,-9,-4,-6,-128
2,-30,-22,-47,-4,0,3,-128
-16,0,6,2,-9,-7,-5,-128
-3,7,6,11,-3,-1,-1,-128
0,-3,-5,27,17,-1,-7,-128
4,-1,0,-28,-8,-2,-2,-128
-3,2,-7,7,-3,0,-5,-128
0,10,8,66,29,12,0,-128
-5,2,-1,-8,9,7,7,-128
2,-4,-14,-59,-22,-2,2,-128
-12,9,3,14,-13,-13,-12,-128
-1,-34,-27,67,20,-4,-14,-128
6,-1,-1,10,0,3,6,-128
-2,-3,-6,-49,-11,-1,-1,-128
0,11,39,89,-2,0,-4,-128
0,9,40,-5,-9,-4,-7,-128
3,3,5,7,-10,0,8,-128
1,-11,20,11,1,1,-10,-128
-6,-3,35,-34,-39,-20,-23,-128
-5,2,-24,61,30,2,2,-128
3,14,10,39,19,7,9,-128
-9,-8,20,0,3,-1,1,-128
-4,5,-7,-5,-6,-3,-4,-128
3,-1,-29,-7,-1,4,-16,-128
0,-5,-29,25,-10,-5,59,-128
-8,-4,-5,-57,4,-7,-3,-128
-3,7,19,25,1,-3,-9,-128
-1,0,4,3,13,-2,-33,-128
-2,4,-16,14,0,3,12,-128
2,3,26,4,1,2,-7,-128
-4,-4,-4,-32,-10,-4,-13,-128
-3,-2,4,1,-15,-3,0,-128
2,0,4,-8,14,9,9,-128
2,4,3,-23,-22,-3,-8,-128
-8,0,39,56,16,1,-7,-128
-20,-12,1,21,16,-2,-2,-128
8,1,-4,5,7,5,0,-128
4,25,50,-16,-11,-3,-1,-128
6,-26,-32,-12,6,5,1,-128
-3,4,-12,23,-11,-5,3,-128
-2,4,-6,3,9,3,12,-128
1,-2,-5,14,4,6,10,-128
-6,-5,-1,22,7,-1,-22,-128
1,-4,-1,-59,-9,-8,-15,-128
4,8,21,4,-1,-2,3,-128
-2,2,-27,5,12,4,7,-128
2,-8,5,-2,-7,-9,-13,-128
-6,-10,-6,9,-13,-6,-4,-128
-4,3,4,4,0,1,0,-128
4,3,2,-57,-1,2,1,-128
-2,-4,17,30,-2,-2,13,-128
2,1,9,-9,3,5,6,-128
-1,-6,-38,2,-12,0,4,-128
-1,-19,-58,3,-3,-2,-9,-128
-11,-3,11,-11,1,-9,-14,-128
-2,-9,5,-1,7,-1,-26,-128
4,6,1,7,-2,1,52,-128
7,-2,-34,-23,-12,0,40,-128
-22,-1,-36,-14,-8,-1,2,-128
-1,-3,25,86,24,6,-3,-128
4,-1,14,8,-2,-10,-19,-128
-4,0,-6,-41,-6,-2,-5,-128
-10,-9,-6,26,-5,-3,-12,-128
-1,14,9,-73,-16,-3,-10,-128
16,-10,3,49,-2,-7,-2,-128
9,-22,3,-3,15,4,7,-128
-5,19,1,-61,-8,-7,2,-128
-13,-11,15,20,8,-2,2,-128
-9,2,-17,-5,-21,-2,3,-128
8,-2,8,-27,-15,2,-1,-128
5,-6,10,24,5,-3,-1,-128
-8,-2,-39,-24,-1,-2,-3,-128
-13,-4,3,60,7,1,-4,-128
1,5,17,-30,-2,0,-5,-128
5,-1,-13,-20,-9,-4,0,-128
-2,7,19,42,2,3,6,-128
5,-2,7,-30,-14,0,-24,-128
-1,-4,2,5,2,-7,24,-128
-2,5,3,2,5,1,8,-128
1,1,-6,8,-1,2,8,-128
5,-2,2,0,2,2,-11,-128
-14,-7,13,-9,-3,-7,-19,-128
1,8,-17,-13,-5,5,-2,-128
13,4,9,45,-5,-1,-6,-128
-10,-10,-3,14,11,-2,-3,-128
-1,6,-23,-6,3,0,2,-128
-9,-3,-16,-9,-12,-4,1,-128
-1,-31,-26,33,12,10,0,-128
4,11,37,-52,-16,-6,-4,-128
-8,-27,-43,32,15,-1,2,-128
-4,-12,-18,-33,-3,-3,-5,-128
0,9,6,20,0,2,-19,-128
-4,1,18,6,4,-2,-1,-128
0,0,-8,1,15,3,40,-128
11,3,-5,5,-3,5,-3,-128
1,2,-13,44,2,-3,-5,-128
2,-1,-2,-97,-13,-5,-9,-128
-16,-12,-7,-32,-15,-4,-24,-128
2,-2,-37,34,2,1,-4,-128
4,15,29,-19,-2,-1,26,-128
0,7,8,51,28,3,-7,-128
-3,-5,16,-6,-1,3,-4,-128
-8,15,6,9,-15,-11,-9,-128
-6,-7,-6,-6,-5,-7,-3,-128
-8,3,-16,-14,-10,-4,-8,-128
1,0,5,1,3,-5,-9,-128
1,-6,-16,-37,-7,1,26,-128
-2,4,-8,14,-7,4,13,-128
16,-7,-2,22,-1,-4,-12,-128
-9,-2,-3,-18,12,3,-8,-128
-4,2,7,-37,-4,-7,-7,-128
-3,-2,-13,8,-4,-1,1,-128
-2,10,21,-21,0,3,5,-128
2,-7,-4,62,19,-3,-7,-128
1,-2,7,19,1,-1,4,-128
-22,-9,-8,-71,-10,-4,-1,-128
0,-2,-39,-4,-2,0,-6,-128
1,4,-19,-55,-15,5,8,-128
3,23,-22,103,10,-1,-4,-128
-1,8,30,7,-10,-6,-11,-128
-6,-13,-27,-2,5,-5,-1,-128
1,-5,-5,-8,15,1,-1,-128
-7,7,49,-31,-15,-2,-6,-128
4,11,1,-25,-14,-2,3,-128
-5,-40,-99,5,-11,-5,2,-128
1,0,69,-64,-1,-8,-7,-128
-2,-5,-8,57,7,-6,-50,-128
-11,7,11,6,-6,4,33,-128
-1,4,0,-8,-7,1,4,-128
2,4,15,-8,-10,-1,-6,-128
0,-15,17,-3,-8,-8,-12,-128
3,3,-18,8,1,-2,-12,-128
1,2,-1,53,10,-2,9,-128
-7,2,29,12,-17,-8,-5,-128
-6,-26,21,-19,3,-5,-8,-128
-3,7,-60,-12,0,-1,-6,-128
-5,12,11,0,-3,2,3,-128
-3,-9,11,16,-7,0,6,-128
-8,-8,10,-1,-7,-8,-20,-128
-8,-9,-74,-22,-14,0,-19,-128
16,6,33,-1,-5,-5,4,-128
2,-11,-8,52,19,-9,-10,-128
-6,0,2,10,-8,-1,-38,-128
8,1,-3,3,-2,2,23,-128
3,-1,14,-41,-7,2,5,-128
0,-17,-1,-7,3,-1,-1,-128
-11,-13,-1,8,-16,-14,-27,-128
0,16,7,-8,4,-4,-13,-128
-6,3,-16,-4,-1,1,-1,-128
5,-18,6,34,-6,0,5,-128
3,27,1,-3,25,3,4,-128
-2,5,-32,56,12,1,4,-128
2,0,54,-16,-20,-7,-6,-128
-7,2,12,30,6,-3,-8,-128
-2,-3,-41,-11,-6,-2,3,-128
-5,-4,-9,-7,-5,1,2,-128
-4,10,8,-48,-11,-2,3,-128
7,-7,20,4,12,6,9,-128
2,19,12,21,-3,0,-6,-128
2,-29,-21,18,15,-4,-11,-128
-6,8,3,-42,-9,-3,1,-128
-4,-4,-16,22,-8,0,0,-128
-1,-10,7,0,-9,-8,-13,-128
3,20,-11,-2,12,2,4,-128
0,0,2,-9,-1,1,3,-128
-2,-10,-4,-10,-7,-1,-4,-128
-4,12,22,-47,-5,0,3,-128
-11,2,8,50,8,1,-20,-128
3,-4,-50,19,4,-1,40,-128
6,6,26,-14,-2,-1,3,-128
6,4,2,2,-10,-5,-1,-128
-5,0,-8,11,-10,-11,31,-128
-18,-27,7,-48,-2,-3,-31,-128
6,2,-1,44,-9,9,9,-128
9,5,-25,-10,18,-5,-11,-128
-20,-6,52,6,4,-6,-11,-128
-5,5,3,-3,-2,-8,-12,-128
-5,0,-7,11,-4,-5,4,-128
6,16,-7,-54,-29,0,7,-128
3,-8,-8,39,14,-2,0,-128
0,-2,31,76,14,-2,-2,-128
-4,-12,-32,-10,-7,-1,1,-128
-5,16,-22,-40,-8,1,1,-128
-1,8,59,56,-36,-5,4,-128
1,-9,-50,10,61,2,-14,-128
2,0,-24,-5,-1,-3,-5,-128
-1,-2,-24,-66,-18,-4,1,-128
-16,-1,12,-6,-38,-6,-2,-128
2,-2,-14,-29,23,7,6,-128
26,0,11,127,19,0,-1,-128
-8,1,38,-20,-7,-5,-8,-128
-9,1,-31,-25,-11,-3,-4,-128
-1,-25,-28,-24,-12,0,1,-128
-9,-24,-10,-18,-3,-8,-12,-128
-2,11,-5,-8,5,-3,-24,-128
7,-17,-1,2,8,5,45,-128
8,26,31,13,1,2,3,-128
-1,-11,-22,4,-4,-8,45,-128
-11,-12,-1,8,3,-4,-25,-128
-3,13,17,-4,0,1,3,-128
-2,16,0,-19,0,-4,-21,-128
-5,-6,5,1,-2,0,-8,-128
-1,3,3,33,-5,3,15,-128
2,-2,-7,-3,-5,-4,-2,-128
17,-4,-8,-33,-4,-6,-24,-128
7,10,0,38,4,0,9,-128
-1,2,3,-61,2,1,8,-128
-13,-13,-15,42,12,-5,-23,-128
0,20,23,-15,-8,-4,43,-128
-5,1,-3,-47,-26,-5,-4,-128
-5,-7,6,-34,-14,-1,-4,-128
5,14,1,127,50,11,4,-128
6,-7,-3,-35,-47,-10,-2,-128
-8,-1,-10,121,63,3,-4,-128
11,-18,-69,-77,2,4,4,-128
-15,-1,1,-47,-22,-4,-11,-128
-13,13,-34,-16,-15,-4,2,-128
9,-1,-3,-75,-20,-4,3,-128
2,-2,-3,21,-7,1,-3,-128
2,16,17,34,6,-2,-2,-128
2,1,-11,-21,-9,-9,-13,-128
4,1,-3,-8,0,5,3,-128
4,-14,19,0,1,3,5,-128
-8,7,-9,-16,-2,-6,-18,-128
-4,-6,-14,-12,-3,-9,37,-128
0,-3,18,14,4,2,-9,-128
-4,-18,-14,-2,-4,-3,-24,-128
-10,7,-9,-7,-1,-1,1,-128
4,4,9,22,-2,0,11,-128
0,1,-9,-43,-1,-1,-9,-128
-9,-1,-11,1,-2,2,-5,-128
-3,1,-10,12,-5,4,-3,-128
