Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-11,-4,-13,-31,-7,-5,-25,-128
-4,-7,-4,-18,-14,-10,-15,-128
3,0,-46,29,-4,0,21,-128
-10,6,53,33,40,-7,-24,-128
3,0,7,13,-4,10,8,-128
13,0,-21,-35,-17,-6,15,-128
9,0,-71,-8,-12,8,41,-128
-1,3,55,-25,-14,-21,-41,-128
-23,8,-29,16,9,-2,-57,-128
1,-4,-60,-18,1,19,41,-128
10,0,6,16,13,-7,26,-128
19,5,-2,-3,-2,15,39,-128
5,-3,-6,-9,-12,20,25,-128
-30,3,19,1,12,-10,-87,-128
17,-1,-40,-23,4,5,23,-128
6,1,-17,11,8,11,10,-128
-5,-2,43,10,-11,2,58,-128
-33,-6,21,-10,-13,-12,-33,-128
-7,-7,-21,-17,20,1,-8,-128
5,1,-14,5,-21,-6,-4,-128
12,-3,-20,-18,-6,3,43,-128
8,-4,13,-4,-12,-10,-2,-128
5,4,-13,-12,-8,1,-16,-128
-11,-6,-79,-32,11,12,-24,-128
-11,-2,-7,-32,11,-4,-32,-128
5,-3,1,4,-3,-2,2,-128
11,-2,-18,-4,-5,4,19,-128
21,2,-9,1,14,12,31,-128
9,-10,11,-4,-11,-7,36,-128
16,2,-4,-8,-15,11,42,-128
-4,0,30,2,-7,-3,0,-128
0,-3,-82,-11,3,-2,-14,-128
4,-1,-25,-12,2,14,36,-128
1,-3,8,4,2,-12,23,-128
-12,-3,16,9,-5,-9,-50,-128
0,-1,2,-10,-15,-7,-2,-128
3,-3,-26,8,4,2,5,-128
1,3,-34,3,10,5,11,-128
-35,-10,-26,-22,0,-12,-99,-128
-27,3,24,6,-2,-13,-88,-128
-14,3,55,32,-4,-17,-26,-128
3,-3,-38,-19,-18,-9,41,-128
2,-2,-26,-4,2,1,18,-128
4,-5,-6,-11,23,17,8,-128
2,-1,3,0,11,13,9,-128
3,-4,0,6,-2,-2,8,-128
-3,-1,-78,-11,-4,0,8,-128
-12,0,25,4,-1,-4,2,-128
-1,0,29,7,5,12,6,-128
11,-4,-4,-28,-4,7,29,-128
4,5,-27,-3,-8,2,12,-128
-20,-4,-14,23,-8,-13,-32,-128
-4,3,17,22,9,1,-4,-128
15,-1,-14,4,11,5,21,-128
-6,-9,-20,2,9,8,31,-128
-6,-2,-8,-5,-10,-15,-39,-128
-23,-6,36,-7,-17,-32,-27,-128
-11,-5,-26,-36,-28,3,-2,-128
2,0,-12,10,17,2,0,-128
2,4,55,43,25,15,23,-128
-5,-5,22,-9,-7,0,-24,-128
4,2,-7,-7,-11,-1,-6,-128
1,-2,-18,-14,-6,-7,-2,-128
5,0,-16,-3,-3,-7,11,-128
21,5,-13,-4,-4,3,46,-128
3,-9,-29,-26,-17,-11,-52,-128
-33,-7,-36,-36,-13,-15,-28,-128
-18,9,127,81,6,-14,-16,-128
1,-2,47,21,7,0,9,-128
22,-7,-56,-14,2,4,17,-128
3,3,-9,-8,3,7,-1,-128
