Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
3,-6,-1,8,5,3,0,-128
-2,-4,0,18,29,6,-2,-128
5,8,2,0,-4,0,0,-128
-5,-16,0,0,-10,-1,0,-128
-5,-6,-1,19,-22,-9,-4,-128
13,10,-2,-23,-1,12,-2,-128
0,2,2,-10,0,-11,2,-128
-3,-4,-14,-25,22,5,-2,-128
-3,1,-1,-3,-11,-2,-6,-128
-4,-4,-1,26,5,2,2,-128
-5,-3,-10,-14,-14,-5,-3,-128
-2,-6,0,2,-7,-5,-1,-128
-3,8,0,-11,-59,-11,-1,-128
6,0,0,17,127,27,3,-128
0,-2,-2,48,79,19,-3,-128
-4,2,-8,-98,-45,-9,1,-128
0,-4,3,5,-12,-4,1,-128
-3,1,-11,-6,-6,-11,-4,-128
5,0,4,8,7,-10,-4,-128
1,0,-3,17,8,3,1,-128
-1,9,7,18,-15,5,4,-128
-7,1,-4,-21,14,-10,-13,-128
-2,-9,-7,3,-5,-6,-4,-128
-3,-1,9,1,-17,-7,6,-128
-5,-2,-1,13,24,4,-3,-128
3,1,-4,-2,-9,0,3,-128
-2,-1,1,-9,-36,-8,-1,-128
4,0,8,24,47,9,-3,-128
-3,0,1,-1,-12,-10,-10,-128
-2,1,-5,-3,-5,-2,-3,-128
-12,-5,1,-30,1,7,1,-128
-10,-8,-1,15,-5,-9,-1,-128
3,-1,1,30,44,3,3,-128
8,0,3,15,21,19,1,-128
7,4,2,-29,-39,-5,-7,-128
5,-2,-2,-6,68,9,1,-128
-5,-4,-1,-20,-30,-14,-2,-128
-4,-5,-3,-10,4,2,-5,-128
6,6,15,1,1,4,-7,-128
-5,3,-1,-7,14,12,2,-128
2,-4,-1,15,-32,-8,-1,-128
1,-1,-5,-37,30,12,7,-128
-2,-7,-4,38,-11,-9,-4,-128
4,5,-4,-29,-14,3,-2,-128
-8,2,2,6,-4,-1,-4,-128
0,1,6,23,-6,-5,2,-128
-7,-4,-4,-8,-20,-13,-9,-128
0,-7,-13,12,38,6,-3,-128
4,0,0,4,-5,0,-2,-128
2,-2,-1,1,-5,-8,-4,-128
-6,-4,-7,-2,-25,-13,-13,-128
-9,-7,-6,6,64,16,4,-128
-6,-2,-6,7,-1,0,-1,-128
-5,-5,-5,-3,6,-2,-7,-128
-2,0,0,10,-5,0,4,-128
-4,-6,-2,-10,-31,-13,-1,-128
-8,-3,-8,-5,5,-11,-10,-128
2,-4,9,-2,-11,5,-2,-128
-6,-4,-1,17,58,3,-1,-128
1,1,-2,-1,-18,-5,-2,-128
1,-1,2,18,-46,-17,3,-128
5,-4,-18,-54,64,20,-2,-128
-8,-9,4,7,-10,-6,0,-128
1,-3,-1,19,-27,-11,-5,-128
-3,0,-11,-21,-16,2,-3,-128
-6,-3,-8,0,-21,-14,-6,-128
5,-1,6,15,17,17,4,-128
4,0,-4,-29,-15,-10,-1,-128
-6,-9,2,1,1,-4,-4,-128
-8,1,6,28,-14,-11,1,-128
2,2,0,-63,-9,10,1,-128
-1,0,8,20,35,4,3,-128
-5,-6,-2,9,-29,-10,-8,-128
11,4,-10,0,-6,-4,-4,-128
-5,-3,4,7,5,8,3,-128
-9,-4,-4,16,-1,-3,-1,-128
1,1,-3,5,11,-6,2,-128
0,0,-1,0,-18,-6,-9,-128
3,-4,2,0,-2,-1,-3,-128
1,-12,-8,0,-27,-2,-4,-128
-5,-3,-4,-8,30,0,-2,-128
-2,0,3,7,-16,-7,-5,-128
5,-1,-5,-2,11,-4,-2,-128
