Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
8,13,9,-9,-10,-3,1,-128
6,11,16,-25,-91,-17,-1,-128
-3,-36,12,3,118,28,-5,-128
-2,7,-4,67,-10,-1,-3,-128
-3,71,-3,-44,20,-9,-10,-128
-2,2,1,36,11,7,-3,-128
-2,29,-7,-21,-67,-32,-11,-128
5,-32,8,-128,-12,5,5,-128
1,-19,-2,111,66,27,16,-128
-10,-16,-6,15,2,9,2,-128
14,-44,3,10,-25,-13,-2,-128
-6,17,9,-79,-32,0,-6,-128
-9,-19,-20,-30,3,-6,0,-128
0,24,8,-21,-55,14,12,-128
-6,42,-5,15,55,-10,-10,-128
-8,-78,-2,-5,9,-2,-1,-128
8,26,-15,-27,-20,-6,4,-128
12,-3,11,4,-12,10,15,-128
1,36,11,10,-12,11,-1,-128
-19,-29,-5,2,-8,-5,-13,-128
-4,-2,-5,31,4,-11,-7,-128
-3,22,-5,-128,-9,-4,-6,-128
-4,-32,-11,-14,4,8,8,-128
8,-5,-12,15,-13,2,2,-128
-14,0,5,-80,-26,-19,-14,-128
-9,24,10,35,-16,-12,-5,-128
7,-11,-1,70,4,2,-3,-128
-10,-18,-6,29,28,0,-8,-128
-3,-15,-18,-19,-27,-7,-1,-128
-3,-9,8,-85,-53,-21,-18,-128
6,30,12,42,31,31,11,-128
1,-2,-2,2,2,-21,11,-128
5,15,2,18,32,8,7,-128
-6,37,-8,-13,-34,-11,-12,-128
2,55,3,-39,-18,-7,-12,-128
-9,-55,-3,1,3,-1,-11,-128
6,22,14,-32,-28,-9,-3,-128
-7,10,-7,127,-11,-16,-11,-128
1,-40,-9,-39,24,6,-1,-128
1,5,-5,-1,-11,-6,4,-128
-1,25,3,-18,-29,-4,5,-128
-18,30,-12,91,7,-8,-12,-128
3,-55,-5,6,13,10,1,-128
2,-44,-7,-38,-29,-2,5,-128
7,-18,-7,-10,3,11,5,-128
-6,-13,3,-120,4,-5,9,-128
-9,18,5,15,-13,-12,-8,-128
4,22,-7,0,26,25,16,-128
-1,-13,-11,-21,3,-5,8,-128
8,33,7,34,0,0,-6,-128
3,28,-3,-16,-5,7,0,-128
-13,4,-13,-63,-48,-20,-13,-128
-6,-33,-5,40,24,-9,-7,-128
0,14,2,1,-2,-4,-6,-128
5,-18,4,-50,-14,-11,-7,-128
9,21,-1,-25,-4,2,6,-128
3,8,13,74,4,1,8,-128
-11,15,1,-68,-19,-1,-9,-128
13,42,9,127,-35,-5,-5,-128
1,-3,-19,-107,109,39,7,-128
-26,-81,-30,-26,-23,-37,-13,-128
5,28,4,-4,-22,-9,-3,-128
2,-17,5,-40,-17,-3,3,-128
6,3,2,-55,-40,0,1,-128
-7,31,1,38,27,18,5,-128
7,-32,-5,-25,18,16,10,-128
-3,-5,-11,-35,-33,-29,-9,-128
10,13,0,34,-22,-11,1,-128
-16,28,-3,-59,-14,9,-1,-128
-4,58,-5,103,26,15,-2,-128
-5,-67,-2,-32,7,4,-5,-128
-1,-75,-14,-23,-36,-47,-29,-128
15,45,8,-1,26,10,6,-128
6,42,9,27,17,11,12,-128
-3,-64,4,-37,11,4,8,-128
-4,9,12,27,14,14,-14,-128
2,29,6,5,-14,6,8,-128
-6,27,-3,-4,-11,-21,4,-128
-2,-13,-6,-70,-36,21,9,-128
-6,-13,-22,35,12,-18,-12,-128
4,19,9,6,11,-6,-4,-128
-5,-16,4,39,1,-19,-13,-128
8,9,-6,-51,-14,-7,-14,-128
-1,25,-10,41,36,11,-1,-128
-7,24,2,47,6,8,5,-128
-4,-81,4,-83,-55,-11,9,-128
3,-7,-10,1,2,2,4,-128
9,19,15,26,20,6,-8,-128
-6,32,19,28,9,1,-4,-128
-8,-28,0,43,17,-1,-9,-128
-5,-23,0,-121,-58,-20,-10,-128
0,-4,-14,93,8,19,6,-128
-15,-55,-26,-102,113,0,-13,-128
6,18,-3,3,-11,4,13,-128
1,49,4,-12,-21,-4,-1,-128
4,-13,-6,0,-33,-5,1,-128
3,6,10,-15,-25,3,10,-128
